Product,Category,Date,Customer,SoldLast6m,MinimumBeforeReorder,ReorderQuantity,Unit
Ancient Peaks Merlot 750ml,Red New World,28-Jan-2022,Pleasant Valley,1.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,30-Dec-2021,Pleasant Valley,1.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,23-Dec-2021,Pleasant Valley,1.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,16-Dec-2021,Pleasant Valley,1.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,04-Dec-2021,Airport,1.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,03-Dec-2021,Airport,1.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,13-Nov-2021,Pleasant Valley,1.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,18-Nov-2021,Airport,1.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,29-Oct-2021,Airport,1.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,28-Oct-2021,Airport,1.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,15-Feb-2022,Oak Hill,1.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,17-Mar-2022,Pleasant Valley,1.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,28-Jan-2022,Oak Hill,2.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,02-Feb-2022,Oak Hill,1.0,,,19.99
Ancient Peaks Merlot 750ml,Red New World,20-Nov-2021,Pleasant Valley,1.0,,,19.99
Ancient Peaks Renegade 750ml,Red New World,22-Jan-2022,Airport,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,04-Dec-2021,Oak Hill,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,04-Mar-2022,Pleasant Valley,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,08-Mar-2022,Pleasant Valley,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,23-Oct-2021,Airport,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,12-Mar-2022,Airport,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,08-Nov-2021,Airport,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,08-Dec-2021,Airport,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,17-Dec-2021,Airport,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,22-Dec-2021,Airport,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,03-Dec-2021,Oak Hill,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,14-Feb-2022,Airport,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,24-Dec-2021,Airport,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,06-Jan-2022,Airport,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,20-Jan-2022,Airport,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,25-Feb-2022,Airport,2.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,30-Oct-2021,Airport,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,03-Nov-2021,Airport,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,17-Dec-2021,Pleasant Valley,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,18-Oct-2021,Pleasant Valley,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,31-Dec-2021,Pleasant Valley,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,04-Dec-2021,Pleasant Valley,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,27-Nov-2021,Pleasant Valley,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,09-Nov-2021,Pleasant Valley,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,06-Nov-2021,Pleasant Valley,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,18-Feb-2022,Pleasant Valley,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,25-Feb-2022,Pleasant Valley,1.0,2.0,6.0,24.99
Ancient Peaks Renegade 750ml,Red New World,23-Dec-2021,Pleasant Valley,1.0,2.0,6.0,24.99
Anne Amie Cuvee Amrita 750ml,Bubbles,06-Nov-2021,Oak Hill,1.0,,,12.99
Anne Pichon Syrah Grenache 750ml,Red Old World,12-Jan-2022,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,11-Mar-2022,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,12-Mar-2022,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,12-Feb-2022,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,28-Jan-2022,Airport,2.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,01-Mar-2022,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,27-Jan-2022,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,25-Jan-2022,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,18-Jan-2022,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,17-Jan-2022,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,03-Mar-2022,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,19-Feb-2022,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,22-Nov-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,05-Jan-2022,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,24-Nov-2021,Pleasant Valley,3.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,04-Dec-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,06-Dec-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,21-Dec-2021,Pleasant Valley,2.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,29-Dec-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,30-Dec-2021,Pleasant Valley,2.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,14-Jan-2022,Pleasant Valley,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,15-Jan-2022,Pleasant Valley,2.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,23-Feb-2022,Pleasant Valley,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,10-Nov-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,22-Nov-2021,Oak Hill,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,21-Dec-2021,Oak Hill,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,05-Jan-2022,Oak Hill,2.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,06-Jan-2022,Oak Hill,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,18-Feb-2022,Oak Hill,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,04-Mar-2022,Oak Hill,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,22-Dec-2021,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,23-Dec-2021,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,24-Dec-2021,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,30-Dec-2021,Airport,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,26-Nov-2021,Oak Hill,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,17-Nov-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Anne Pichon Syrah Grenache 750ml,Red Old World,16-Feb-2022,Airport,1.0,2.0,12.0,19.99
Ant Moore Sauvignon Blanc Estate 750mL,White,04-Mar-2022,Airport,1.0,5.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,23-Oct-2021,Airport,1.0,5.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,16-Nov-2021,Oak Hill,2.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,15-Nov-2021,Oak Hill,2.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,11-Nov-2021,Oak Hill,2.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,10-Nov-2021,Oak Hill,2.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,05-Nov-2021,Oak Hill,1.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,03-Nov-2021,Oak Hill,2.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,30-Oct-2021,Oak Hill,1.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,29-Oct-2021,Oak Hill,1.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,26-Oct-2021,Airport,2.0,5.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,30-Oct-2021,Airport,1.0,5.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,03-Nov-2021,Airport,1.0,5.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,27-Oct-2021,Oak Hill,3.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,26-Oct-2021,Oak Hill,1.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,22-Oct-2021,Oak Hill,1.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,15-Mar-2022,Airport,2.0,5.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,10-Mar-2022,Airport,1.0,5.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,17-Nov-2021,Airport,1.0,5.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,12-Nov-2021,Airport,1.0,5.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,06-Nov-2021,Airport,2.0,5.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,07-Mar-2022,Oak Hill,1.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,21-Oct-2021,Airport,2.0,5.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,24-Nov-2021,Pleasant Valley,1.0,4.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,12-Nov-2021,Oak Hill,2.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,27-Oct-2021,Pleasant Valley,1.0,4.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,22-Oct-2021,Pleasant Valley,3.0,4.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,19-Oct-2021,Pleasant Valley,3.0,4.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,22-Feb-2022,Oak Hill,1.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,02-Mar-2022,Oak Hill,1.0,6.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,29-Oct-2021,Pleasant Valley,3.0,4.0,12.0,10.99
Ant Moore Sauvignon Blanc Estate 750mL,White,03-Mar-2022,Oak Hill,2.0,6.0,12.0,10.99
Antica Terra Botanica Pinot Noir 750ml,Red New World,11-Feb-2022,Oak Hill,1.0,,,129.99
Antica Terra Botanica Pinot Noir 750ml,Red New World,16-Dec-2021,Oak Hill,1.0,,,129.99
Antica Terra Botanica Pinot Noir 750ml,Red New World,18-Nov-2021,Pleasant Valley,1.0,0.0,6.0,129.99
Arbalest Red Bordeaux 750ml,Red Old World,08-Feb-2022,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,10-Dec-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,11-Dec-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,17-Dec-2021,Airport,2.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,15-Jan-2022,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,18-Dec-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,20-Dec-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,17-Jan-2022,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,04-Dec-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,09-Feb-2022,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,27-Oct-2021,Pleasant Valley,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,11-Feb-2022,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,22-Oct-2021,Pleasant Valley,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,27-Nov-2021,Pleasant Valley,3.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,01-Dec-2021,Pleasant Valley,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,24-Dec-2021,Pleasant Valley,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,07-Jan-2022,Pleasant Valley,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,13-Jan-2022,Pleasant Valley,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,14-Jan-2022,Pleasant Valley,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,02-Feb-2022,Pleasant Valley,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,17-Feb-2022,Pleasant Valley,2.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,04-Dec-2021,Oak Hill,1.0,,,22.99
Arbalest Red Bordeaux 750ml,Red Old World,28-Jan-2022,Oak Hill,1.0,,,22.99
Arbalest Red Bordeaux 750ml,Red Old World,26-Nov-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,23-Dec-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,24-Nov-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,06-Jan-2022,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,05-Nov-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,04-Nov-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,10-Nov-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,08-Jan-2022,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,03-Nov-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,02-Nov-2021,Airport,2.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,30-Oct-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,19-Oct-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,27-Oct-2021,Airport,1.0,3.0,12.0,22.99
Arbalest Red Bordeaux 750ml,Red Old World,22-Nov-2021,Airport,2.0,3.0,12.0,22.99
Arra ZA Cape Blend 2012 750ml,Red New World,18-Oct-2021,Airport,2.0,1.0,6.0,15.99
Arra ZA Cape Blend 2012 750ml,Red New World,08-Dec-2021,Airport,1.0,1.0,6.0,15.99
Arra ZA Cape Blend 2012 750ml,Red New World,27-Oct-2021,Pleasant Valley,1.0,1.0,6.0,15.99
Arra ZA Cape Blend 2012 750ml,Red New World,03-Nov-2021,Pleasant Valley,1.0,1.0,6.0,15.99
Arra ZA Cape Blend 2012 750ml,Red New World,03-Feb-2022,Pleasant Valley,1.0,1.0,6.0,15.99
Arra ZA Cape Blend 2012 750ml,Red New World,02-Dec-2021,Pleasant Valley,1.0,1.0,6.0,15.99
Arra ZA Cape Blend 2012 750ml,Red New World,11-Jan-2022,Pleasant Valley,1.0,1.0,6.0,15.99
Arra ZA Cape Blend 2012 750ml,Red New World,02-Feb-2022,Oak Hill,1.0,1.0,6.0,15.99
Arra ZA Cape Blend 2012 750ml,Red New World,12-Mar-2022,Oak Hill,1.0,1.0,6.0,15.99
Arra ZA Cape Blend 2012 750ml,Red New World,19-Nov-2021,Pleasant Valley,1.0,1.0,6.0,15.99
Azul y Garanza Natureleza Salvage Garnacha 750ml,Red Old World,23-Dec-2021,Pleasant Valley,1.0,,,24.99
Azul y Garanza Natureleza Salvage Garnacha 750ml,Red Old World,27-Nov-2021,Pleasant Valley,1.0,,,24.99
Azul y Garanza Natureleza Salvage Garnacha 750ml,Red Old World,31-Dec-2021,Oak Hill,1.0,,,24.99
Azul y Garanza Natureleza Salvage Garnacha 750ml,Red Old World,05-Nov-2021,Pleasant Valley,1.0,,,24.99
Azul y Garanza Natureleza Salvage Garnacha 750ml,Red Old World,23-Nov-2021,Airport,1.0,,,24.99
Azul y Garanza Natureleza Salvage Garnacha 750ml,Red Old World,16-Nov-2021,Airport,1.0,,,24.99
Azul y Garanza Natureleza Salvage Garnacha 750ml,Red Old World,10-Nov-2021,Airport,1.0,,,24.99
Azul y Garanza Natureleza Salvage Garnacha 750ml,Red Old World,04-Jan-2022,Oak Hill,1.0,,,24.99
Azul y Garanza Natureleza Salvage Garnacha 750ml,Red Old World,09-Nov-2021,Airport,1.0,,,24.99
Azul y Garanza Natureleza Salvage Garnacha 750ml,Red Old World,03-Nov-2021,Airport,1.0,,,24.99
Azul y Garanza Natureleza Salvage Garnacha 750ml,Red Old World,28-Oct-2021,Airport,1.0,,,24.99
Azul y Garanza Natureleza Salvage Garnacha 750ml,Red Old World,16-Nov-2021,Pleasant Valley,1.0,,,24.99
Barnard Griffin Rose 750ml,Rose,23-Oct-2021,Airport,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,30-Oct-2021,Airport,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,17-Mar-2022,Pleasant Valley,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,17-Feb-2022,Airport,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,25-Feb-2022,Airport,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,03-Mar-2022,Airport,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,12-Mar-2022,Airport,2.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,14-Mar-2022,Airport,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,17-Mar-2022,Airport,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,25-Oct-2021,Oak Hill,1.0,3.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,26-Nov-2021,Oak Hill,1.0,3.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,17-Jan-2022,Oak Hill,1.0,3.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,24-Jan-2022,Oak Hill,1.0,3.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,22-Jan-2022,Pleasant Valley,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,29-Jan-2022,Pleasant Valley,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,05-Feb-2022,Pleasant Valley,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,28-Jan-2022,Airport,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,24-Nov-2021,Pleasant Valley,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,10-Nov-2021,Airport,1.0,4.0,12.0,13.99
Barnard Griffin Rose 750ml,Rose,05-Nov-2021,Airport,1.0,4.0,12.0,13.99
Bauer Barig Orange 750ml,Orange Wine,12-Nov-2021,Airport,1.0,1.0,12.0,18.99
Bauer Barig Orange 750ml,Orange Wine,06-Nov-2021,Airport,1.0,1.0,12.0,18.99
Bauer Barig Orange 750ml,Orange Wine,20-Nov-2021,Airport,1.0,1.0,12.0,18.99
Bauer Barig Orange 750ml,Orange Wine,11-Dec-2021,Airport,1.0,1.0,12.0,18.99
Bauer Barig Orange 750ml,Orange Wine,24-Nov-2021,Airport,1.0,1.0,12.0,18.99
Bauer Barig Orange 750ml,Orange Wine,14-Dec-2021,Airport,1.0,1.0,12.0,18.99
Better Half Sauvignon Blanc 750ml,White,16-Feb-2022,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,15-Feb-2022,Airport,1.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,10-Feb-2022,Airport,7.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,09-Feb-2022,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,25-Jan-2022,Airport,4.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,04-Feb-2022,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,01-Feb-2022,Airport,4.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,31-Jan-2022,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,29-Jan-2022,Airport,1.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,28-Jan-2022,Airport,4.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,27-Jan-2022,Airport,3.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,08-Feb-2022,Airport,1.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,17-Dec-2021,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,17-Jan-2022,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,22-Dec-2021,Airport,4.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,23-Dec-2021,Airport,3.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,28-Dec-2021,Airport,1.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,29-Dec-2021,Airport,4.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,08-Jan-2022,Airport,7.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,13-Jan-2022,Airport,1.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,14-Jan-2022,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,26-Feb-2022,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,25-Feb-2022,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,24-Feb-2022,Airport,1.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,23-Feb-2022,Airport,3.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,22-Feb-2022,Airport,1.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,21-Feb-2022,Airport,1.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,19-Feb-2022,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,15-Jan-2022,Airport,3.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,19-Jan-2022,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,22-Jan-2022,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,11-Dec-2021,Airport,4.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,14-Dec-2021,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,16-Dec-2021,Pleasant Valley,7.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,17-Dec-2021,Pleasant Valley,2.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,21-Dec-2021,Pleasant Valley,2.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,22-Dec-2021,Pleasant Valley,7.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,23-Dec-2021,Pleasant Valley,4.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,29-Dec-2021,Pleasant Valley,1.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,30-Dec-2021,Pleasant Valley,2.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,31-Dec-2021,Pleasant Valley,9.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,05-Jan-2022,Pleasant Valley,2.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,07-Jan-2022,Pleasant Valley,1.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,18-Oct-2021,Airport,1.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,19-Oct-2021,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,11-Dec-2021,Pleasant Valley,6.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,21-Oct-2021,Airport,6.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,28-Oct-2021,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,02-Nov-2021,Airport,3.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,06-Nov-2021,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,08-Nov-2021,Airport,1.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,10-Nov-2021,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,11-Nov-2021,Airport,2.0,12.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,10-Jan-2022,Pleasant Valley,3.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,13-Jan-2022,Pleasant Valley,2.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,14-Jan-2022,Pleasant Valley,1.0,9.0,12.0,13.99
Better Half Sauvignon Blanc 750ml,White,15-Jan-2022,Pleasant Valley,5.0,9.0,12.0,13.99
