Product,Customer,Count,Mean,Std,Min,Max,25,50,75,Action,ProductSKU,MinimumBeforeReorder,ReorderQuantity
Rowans Creek 750ml,Customer Square 1,23,0.8269230769230769,1.2044972434453538,0,6,0.0,0.0,1.0,Create/Update,680203040074,2,6
Rowans Creek 750ml,Customer Square 2,22,0.5,0.6650621717611762,0,3,0.0,0.0,1.0,Create/Update,680203040074,6,12
Rowans Creek 750ml,Customer Square 3,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,680203040074,3,6
Royal Brackla 12y 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,80480006181,1,6
Royal Brackla 12y 750ml,Customer Square 2,12,0.25,0.47535411901185676,0,2,0.0,0.0,0.0,Create/Update,80480006181,1,6
Royal Brackla 12y 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,80480006181,1,6
Royal Brackla 16y 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,80480006198,1,6
Royal Brackla 16y 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,80480006198,1,6
Royal Brackla 16y 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,80480006198,1,6
Ruinart Blanc De Blancs 750ml,Customer Square 1,9,0.25,0.584248366575512,0,2,0.0,0.0,0.0,Create/Update,88076167223,1,6
Ruinart Blanc De Blancs 750ml,Customer Square 2,8,0.19230769230769232,0.4819216956208333,0,2,0.0,0.0,0.0,Create/Update,88076167223,6,6
Ruinart Blanc De Blancs 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,88076167223,1,6
Ruinart Rose 750ml,Customer Square 1,10,0.19230769230769232,0.3941134909984461,0,1,0.0,0.0,0.0,Create/Update,88076167353,1,6
Ruinart Rose 750ml,Customer Square 2,5,0.2692307692307692,1.0022164785227217,0,6,0.0,0.0,0.0,Create/Update,88076167353,6,6
Ruinart Rose 750ml,Customer Square 3,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,88076167353,2,6
Rujero Bolivian Singani 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,863342000103,2,2
Rujero Bolivian Singani 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,863342000103,4,6
Rujero Bolivian Singani 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,863342000103,2,2
Rum Bar Gold Rum 1L,Customer Square 2,11,0.25,0.5142208445046514,0,2,0.0,0.0,0.0,Create/Update,894108001232,2,2
Rum Bar Gold Rum 1L,Customer Square 3,3,0.09615384615384616,0.44976982936640375,0,3,0.0,0.0,0.0,Create/Update,894108001232,2,2
Rum Bar Gold Rum 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,894108001225,2,2
Rum Bar Gold Rum 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,894108001225,2,2
Rum Bar Gold Rum 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,894108001225,2,2
Rum Bar Overproof 1L,Customer Square 1,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0,Create/Update,894108001041,2,2
Rum Bar Overproof 1L,Customer Square 2,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,894108001041,2,2
Rum Bar Overproof 1L,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,894108001041,2,2
Rum Bar Rum Cream 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,894108001126,2,2
Rum Bar Rum Cream 750ml,Customer Square 2,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,894108001126,2,2
Rum Bar Rum Cream 750ml,Customer Square 3,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0,Create/Update,894108001126,2,2
Rum Bar Silver Rum 1L,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,894108001416,2,2
Rum Bar Silver Rum 1L,Customer Square 2,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,894108001416,2,2
Rum Bar Silver Rum 1L,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,894108001416,1,2
Rum Chata 1L,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,890355001018,5,6
Rum Chata 750ml,Customer Square 1,11,0.2692307692307692,0.5921078583977175,0,3,0.0,0.0,0.0,Create/Update,890355001025,1,6
Rum Chata 750ml,Customer Square 2,12,0.38461538461538464,0.9020030307352748,0,5,0.0,0.0,0.0,Create/Update,890355001025,2,6
Rum Chata 750ml,Customer Square 3,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0,Create/Update,890355001025,1,6
Rum Chata Peppermint Bark 750ml,Customer Square 1,5,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0,Create/Update,890355001551,1,6
Rum Chata Peppermint Bark 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,890355001551,2,6
Rum Chata Peppermint Bark 750ml,Customer Square 3,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0,Create/Update,890355001551,1,6
Rum Curious,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,9780760351734,2,3
Rum Curious,Customer Square 2,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,9780760351734,2,3
Rum Curious,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,9780760351734,2,3
Rum Fire 750ml,Customer Square 1,19,0.5576923076923077,0.8415521725785027,0,3,0.0,0.0,1.0,Create/Update,94922299567,4,3
Rum Fire 750ml,Customer Square 2,21,0.46153846153846156,0.6032456592830047,0,2,0.0,0.0,1.0,Create/Update,94922299567,4,6
Rum Fire 750ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,94922299567,3,3
Rumhaven Coconut 1L,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,85000024690,4,12
Rumpleminze 1L,Customer Square 1,7,0.17307692307692307,0.4690888814480949,0,2,0.0,0.0,0.0,Create/Update,86767520043,2,12
Rumpleminze 1L,Customer Square 2,11,0.36538461538461536,0.9204690725980248,0,5,0.0,0.0,0.0,Create/Update,86767520043,2,12
Rumpleminze 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,86767520043,2,12
Russell Henry London Dry 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,850524003403,1,1
Russell Henry London Dry 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,850524003403,1,1
Russell Henry London Dry 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,850524003403,1,1
Russells Reserve Bourbon 10yr 750ml,Customer Square 1,25,0.6346153846153846,0.7851713716382155,0,3,0.0,0.0,1.0,Create/Update,721059957502,2,6
Russells Reserve Bourbon 10yr 750ml,Customer Square 2,23,0.6538461538461539,0.9381777628961899,0,4,0.0,0.0,1.0,Create/Update,721059957502,2,6
Russells Reserve Bourbon 10yr 750ml,Customer Square 3,18,0.5,0.820412654142367,0,3,0.0,0.0,1.0,Create/Update,721059957502,3,6
Russells Reserve Rye 6y 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,721059967501,2,6
Russells Reserve Rye 6y 750ml,Customer Square 2,8,0.17307692307692307,0.4261253808876988,0,2,0.0,0.0,0.0,Create/Update,721059967501,2,6
Russells Reserve Rye 6y 750ml,Customer Square 3,6,0.15384615384615385,0.455083060238432,0,2,0.0,0.0,0.0,Create/Update,721059967501,2,6
Russells Reserve Single Barrel Bourbon 750ml,Customer Square 1,7,0.21153846153846154,0.5992475558031878,0,3,0.0,0.0,0.0,Create/Update,721059000000,1,6
Russells Reserve Single Barrel Bourbon 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,721059000000,1,6
Russells Reserve Single Barrel Bourbon 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,721059000000,1,6
Russells Reserve Single Barrel Rye 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,721059002097,1,6
Russells Reserve Single Barrel Rye 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,721059002097,1,6
Russells Reserve Single Barrel Rye 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,721059002097,1,6
Sailor Jerry 50ml,Customer Square 1,21,0.8461538461538461,1.3499945211372495,0,6,0.0,0.0,1.0,Create/Update,83664869619,10,120
Sailor Jerry 50ml,Customer Square 2,24,1.3846153846153846,1.991847288649854,0,9,0.0,0.0,2.0,Create/Update,83664869619,10,120
Sailor Jerry 50ml,Customer Square 3,8,0.23076923076923078,0.6081303192631498,0,3,0.0,0.0,0.0,Create/Update,83664869619,10,120
Sailor Jerry 750ml,Customer Square 1,22,0.4807692307692308,0.635197867881298,0,3,0.0,0.0,1.0,Create/Update,83664864461,2,12
Sailor Jerry 750ml,Customer Square 2,10,0.2692307692307692,0.5921078583977174,0,2,0.0,0.0,0.0,Create/Update,83664864461,2,12
Sailor Jerry 750ml,Customer Square 3,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,83664864461,3,12
Saint Cosme Chateauneuf du Pape 750mL,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,3483814000003,0,0
Saint Cosme Chateauneuf du Pape 750mL,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,3483814000003,0,12
Saint Cosme Chateauneuf du Pape 750mL,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,3483814000003,0,0
Saint Cosme Cotes du Rhone 750ml,Customer Square 1,29,1.1923076923076923,1.7871169469982988,0,11,0.0,1.0,2.0,Create/Update,3483812150007,3,12
Saint Cosme Cotes du Rhone 750ml,Customer Square 2,34,1.2115384615384615,1.1821840684079754,0,4,0.0,1.0,2.0,Create/Update,3483812150007,3,12
Saint Cosme Cotes du Rhone 750ml,Customer Square 3,25,0.8846153846153846,1.1033837144446963,0,4,0.0,0.0,2.0,Create/Update,3483812150007,4,12
Saint Cosme Gigondas 750mL,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,3483811000006,0,0
Saint Cosme Gigondas 750mL,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,3483811000006,0,12
Saint Cosme Gigondas 750mL,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,3483811000006,0,0
Saint Cyr Pet Nat Rose 750ml,Customer Square 1,6,0.46153846153846156,1.393136175098064,0,7,0.0,0.0,0.0,Create/Update,3760071310046,2,12
Saint Cyr Pet Nat Rose 750ml,Customer Square 2,19,0.7692307692307693,1.2498520622516862,0,4,0.0,0.0,1.0,Create/Update,3760071310046,2,12
Saint Cyr Pet Nat Rose 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,3760071310046,2,12
Saint James Rhum Paille Gold 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,3147699115275,3,6
Saint Liberty Berties Bear Gulch 750ml,Customer Square 1,22,0.5961538461538461,0.7660993956554648,0,2,0.0,0.0,1.0,Create/Update,680750897725,1,6
Saint Liberty Berties Bear Gulch 750ml,Customer Square 2,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0,Create/Update,680750897725,1,6
Saint Liberty Berties Bear Gulch 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,680750897725,1,6
Saint Romain Burgundy 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,761503312259,2,4
Saint Romain Burgundy 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,761503312259,2,4
Saint Romain Burgundy 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,761503312259,2,4
Sainte Louise Brandy 750ml,Customer Square 1,22,0.6923076923076923,1.047679882452018,0,5,0.0,0.0,1.0,Create/Update,40232478666,2,6
Sainte Louise Brandy 750ml,Customer Square 2,26,0.7884615384615384,1.080180513075663,0,5,0.0,0.5,1.0,Create/Update,40232478666,2,6
Sainte Louise Brandy 750ml,Customer Square 3,8,0.17307692307692307,0.4261253808876988,0,2,0.0,0.0,0.0,Create/Update,40232478666,2,6
Sake Set 5 Piece,Customer Square 1,9,0.17307692307692307,0.3783137610174231,0,1,0.0,0.0,0.0,Create/Update,876718021497,3,6
Sake Set 5 Piece,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,876718021497,3,6
Sake Set 5 Piece,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,876718021497,3,6
Salers Gentiane 750ml,Customer Square 1,7,0.15384615384615385,0.41065685584735806,0,2,0.0,0.0,0.0,Create/Update,26757132511,3,3
Salers Gentiane 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,26757132511,12,6
Salers Gentiane 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,26757132511,1,3
Sandeman Fino Sherry 750ml,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,80432900437,2,6
Sandeman Fino Sherry 750ml,Customer Square 2,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,80432900437,8,6
Sandeman Fino Sherry 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,80432900437,1,6
Santa Maria Al Monte Amaro 1L,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,716898965467,1,3
Santa Maria Al Monte Amaro 1L,Customer Square 2,18,0.38461538461538464,0.5600084530215784,0,2,0.0,0.0,1.0,Create/Update,716898965467,2,2
Santa Maria Al Monte Amaro 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,716898965467,1,3
Santa Teresa 1796 Solera 750ml,Customer Square 1,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0,Create/Update,7591156404604,1,6
Santa Teresa 1796 Solera 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,7591156404604,20,6
Santa Teresa 1796 Solera 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,7591156404604,1,6
Santanera Kosher Anejo 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,787790867081,1,6
Santanera Kosher Anejo 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,787790867081,1,6
Santanera Kosher Anejo 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,787790867081,1,6
Sardo Vermentino  750ml,Customer Square 1,16,0.38461538461538464,0.654976398689477,0,3,0.0,0.0,1.0,Create/Update,8026058002676,2,12
Sardo Vermentino  750ml,Customer Square 2,11,0.23076923076923078,0.4647325374459451,0,2,0.0,0.0,0.0,Create/Update,8026058002676,2,12
Sardo Vermentino  750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,8026058002676,3,12
Sasakawa 3y Fine Whisky 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,72546102807,2,6
Satoh Shochu 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,19378719,1,12
Satoh Shochu 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,19378719,1,12
Satoh Shochu 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,19378719,1,12
Satsuma Shiranami Shochu 750ml,Customer Square 1,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0,Create/Update,17941000013,2,6
Satsuma Shiranami Shochu 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,17941000013,2,6
Satsuma Shiranami Shochu 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,17941000013,1,6
Sauza Hornitos Plata 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,80686835325,3,12
Sauza Hornitos Plata 750ml,Customer Square 2,10,0.25,0.584248366575512,0,3,0.0,0.0,0.0,Create/Update,80686835325,3,12
Sauza Hornitos Reposado 200ml,Customer Square 1,18,0.4423076923076923,0.6625551221904697,0,2,0.0,0.0,1.0,Create/Update,80686835066,6,24
Sauza Hornitos Reposado 200ml,Customer Square 2,10,0.21153846153846154,0.4530468842072979,0,2,0.0,0.0,0.0,Create/Update,80686835066,6,24
Sauza Hornitos Reposado 200ml,Customer Square 3,4,0.11538461538461539,0.42307692307692313,0,2,0.0,0.0,0.0,Create/Update,80686835066,2,24
Sauza Hornitos Reposado 375ml,Customer Square 1,13,0.3076923076923077,0.5730640163750516,0,2,0.0,0.0,0.25,Create/Update,80686835035,5,12
Sauza Hornitos Reposado 375ml,Customer Square 2,14,0.5384615384615384,1.08240363688233,0,5,0.0,0.0,1.0,Create/Update,80686835035,5,12
Sauza Hornitos Reposado 375ml,Customer Square 3,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0,Create/Update,80686835035,2,12
Sauza Hornitos Reposado 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,80686835028,3,12
Sauza Hornitos Reposado 750ml,Customer Square 2,11,0.2692307692307692,0.5586861171666904,0,2,0.0,0.0,0.0,Create/Update,80686835028,3,12
Sauza Hornitos Reposado 750ml,Customer Square 3,17,0.40384615384615385,0.6281724219638876,0,2,0.0,0.0,1.0,Create/Update,80686835028,3,12
Sazerac Rye 1.75L,Customer Square 1,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0,Create/Update,88004021894,2,6
Sazerac Rye 1.75L,Customer Square 2,8,0.15384615384615385,0.36080121229411,0,1,0.0,0.0,0.0,Create/Update,88004021894,4,6
Sazerac Rye 1.75L,Customer Square 3,8,0.17307692307692307,0.4261253808876988,0,2,0.0,0.0,0.0,Create/Update,88004021894,0,6
Sazerac Rye 200ml,Customer Square 1,15,0.38461538461538464,0.7378202343558029,0,4,0.0,0.0,1.0,Create/Update,88004025007,6,12
Sazerac Rye 200ml,Customer Square 2,8,0.17307692307692307,0.4261253808876988,0,2,0.0,0.0,0.0,Create/Update,88004025007,24,12
Sazerac Rye 200ml,Customer Square 3,9,0.21153846153846154,0.5312010506512743,0,3,0.0,0.0,0.0,Create/Update,88004025007,6,12
Sazerac Rye 6y 750ml,Customer Square 1,35,1.1346153846153846,1.2093998218100095,0,6,0.0,1.0,1.25,Create/Update,88004139940,4,6
Sazerac Rye 6y 750ml,Customer Square 2,37,1.0961538461538463,0.9252778249014929,0,4,0.0,1.0,2.0,Create/Update,88004139940,18,6
Sazerac Rye 6y 750ml,Customer Square 3,14,0.36538461538461536,0.651295931610619,0,2,0.0,0.0,1.0,Create/Update,88004139940,4,6
Scarlet Ibis 750ml,Customer Square 1,12,0.25,0.47535411901185676,0,2,0.0,0.0,0.0,Create/Update,9024153090856,3,3
Scarlet Ibis 750ml,Customer Square 2,9,0.19230769230769232,0.44021242854844606,0,2,0.0,0.0,0.0,Create/Update,9024153090856,3,6
Scarlet Ibis 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,9024153090856,1,3
Scarpa Vemouth di Torino 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,7070292731909,1,4
Scarpa Vemouth di Torino 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,7070292731909,1,4
Scarpa Vemouth di Torino 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,7070292731909,1,4
Schladerer Kirschwasser 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,80368402012,1,1
Schladerer Kirschwasser 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,80368402012,1,1
Schladerer Kirschwasser 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,80368402012,1,1
Schlenkerla Helles 500ml,Customer Square 1,30,1.1923076923076923,1.6645450006448,0,8,0.0,1.0,2.0,Create/Update,4037458000111,4,12
Schlenkerla Helles 500ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,4037458000111,4,12
Schlenkerla Helles 500ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,4037458000111,2,12
Schlitz High Gravity 24oz,Customer Square 1,49,8.26923076923077,5.530041676763888,0,23,4.0,7.5,11.25,Create/Update,52300001430,24,24
Schonauer Apfel Liqueur 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,80368811111,1,2
Schonauer Apfel Liqueur 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,80368811111,1,2
Schonauer Apfel Liqueur 750ml,Customer Square 3,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,80368811111,1,2
Scrappys Aromatic Bitters 5oz,Customer Square 1,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0,Create/Update,851561005047,2,4
Scrappys Aromatic Bitters 5oz,Customer Square 2,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0,Create/Update,851561005047,2,4
Scrappys Aromatic Bitters 5oz,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,851561005047,2,4
Scrappys Firewater Bitters 5oz,Customer Square 1,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0,Create/Update,851561005085,2,4
Scrappys Firewater Bitters 5oz,Customer Square 2,14,0.4423076923076923,0.886077387192944,0,4,0.0,0.0,1.0,Create/Update,851561005085,12,12
Scrappys Firewater Bitters 5oz,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,851561005085,2,4
Seagrams 7 1L,Customer Square 1,15,0.34615384615384615,0.5845647751373333,0,2,0.0,0.0,1.0,Create/Update,87000007321,1,12
Seagrams 7 1L,Customer Square 2,19,0.5192307692307693,0.7718704707842108,0,3,0.0,0.0,1.0,Create/Update,87000007321,3,12
Seagrams Distillers Reserve Gin 750ml,Customer Square 1,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,80432102039,5,12
Seagrams Distillers Reserve Gin 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,80432102039,5,12
Seagrams Distillers Reserve Gin 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,80432102039,2,12
Seagrams Gin 1.75L,Customer Square 1,15,0.40384615384615385,0.7908032767289265,0,4,0.0,0.0,1.0,Create/Update,80432401262,4,6
Seagrams Gin 1.75L,Customer Square 2,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0,Create/Update,80432401262,4,6
Seagrams Gin 1.75L,Customer Square 3,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0,Create/Update,80432401262,1,6
Seagrams Gin 1L,Customer Square 2,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,80432401255,8,12
Seagrams Gin 200ml,Customer Square 1,36,1.9423076923076923,1.7366353580599196,0,6,0.0,2.0,3.0,Create/Update,80432401217,20,48
Seagrams Gin 200ml,Customer Square 2,30,1.1538461538461537,1.3065605962663869,0,5,0.0,1.0,2.0,Create/Update,80432401217,20,48
Seagrams Gin 200ml,Customer Square 3,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,80432401217,3,48
Seagrams Gin 375ml,Customer Square 1,38,1.5576923076923077,1.231219869423778,0,4,0.0,2.0,2.25,Create/Update,80432401224,15,24
Seagrams Gin 375ml,Customer Square 2,18,0.5961538461538461,0.9458332790275336,0,4,0.0,0.0,1.0,Create/Update,80432401224,15,24
Seagrams Gin 375ml,Customer Square 3,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,80432401224,3,24
Seagrams Gin 750ml,Customer Square 1,30,0.9038461538461539,0.9659514119134123,0,4,0.0,1.0,1.25,Create/Update,80432401231,5,12
Seagrams Gin 750ml,Customer Square 2,16,0.34615384615384615,0.5506854255106289,0,2,0.0,0.0,1.0,Create/Update,80432401231,5,12
Seagrams Gin 750ml,Customer Square 3,8,0.17307692307692307,0.4261253808876988,0,2,0.0,0.0,0.0,Create/Update,80432401231,2,12
Seedlip Garden 108 700ml,Customer Square 1,10,0.21153846153846154,0.4530468842072979,0,2,0.0,0.0,0.0,Create/Update,5060448760015,1,6
Seedlip Garden 108 700ml,Customer Square 2,12,0.3076923076923077,0.6366517445094942,0,3,0.0,0.0,0.0,Create/Update,5060448760015,6,6
Seedlip Garden 108 700ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,5060448760015,1,6
Seedlip Grove 42 700ml,Customer Square 1,11,0.23076923076923078,0.4647325374459451,0,2,0.0,0.0,0.0,Create/Update,5060448760350,1,6
Seedlip Grove 42 700ml,Customer Square 2,18,0.5769230769230769,0.9676727404160863,0,4,0.0,0.0,1.0,Create/Update,5060448760350,6,6
Seedlip Grove 42 700ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,5060448760350,1,6
Seedlip Spice 94 700ml,Customer Square 1,10,0.21153846153846154,0.4530468842072979,0,2,0.0,0.0,0.0,Create/Update,5060448760008,1,6
Seedlip Spice 94 700ml,Customer Square 2,8,0.15384615384615385,0.36080121229411,0,1,0.0,0.0,0.0,Create/Update,5060448760008,6,6
Seedlip Spice 94 700ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,5060448760008,1,6
Senor Maguey Agave Nectar 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,850009098023,2,6
