Product,Customer,Count,Mean,Std,Min,Max,25,50,75,Action,ProductSKU,MinimumBeforeReorder,ReorderQuantity,Unit,RoundedMean,DiffMean,Diff75,MeanSavings,75Savings
Tanqueray Sevilla Orange 1L,Customer Square 3,9,0.5576923076923077,1.5116656826476795,0,6,0.0,0.0,0.0,Create/Update,088076183834,1,6,64.36,1.0,0.0,1.0,0.0,64.36
Tanqueray Ten 1L,Customer Square 3,49,7.980769230769231,5.489466783042792,0,19,3.0,8.0,12.0,Create/Update,088110158590,1,12,167.9,8.0,-7.0,-11.0,-1175.3,-1846.9
Tapatio Anejo 1L,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,701192020035,2,2,,0.0,2.0,2.0,,
Tapatio Anejo 750ml,Customer Square 3,7,0.17307692307692307,0.4690888814480949,0,2,0.0,0.0,0.0,Create/Update,701192020042,2,2,,0.0,2.0,2.0,,
Tapatio Blanco 1L,Customer Square 3,48,6.326923076923077,4.534997047943038,0,19,3.0,6.0,9.0,Create/Update,701192030034,4,12,,6.0,-2.0,-5.0,,
Tapatio Blanco Overproof 110 1L,Customer Square 3,8,0.2692307692307692,0.8113470426818841,0,5,0.0,0.0,0.0,Create/Update,701192030553,2,2,,0.0,2.0,2.0,,
Tapatio Blanco Overproof 110 750ml,Customer Square 3,13,0.34615384615384615,0.7039617391431972,0,3,0.0,0.0,0.25,Create/Update,701192030157,2,2,,0.0,2.0,2.0,,
Tapatio Extra Anejo 1L,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,701192040019,1,2,,0.0,1.0,1.0,,
Tapatio Extra Anejo 750ml,Customer Square 3,9,0.21153846153846154,0.49367298665359366,0,2,0.0,0.0,0.0,Create/Update,701192040026,1,2,,0.0,1.0,1.0,,
Tapatio Reposado 1L,Customer Square 3,10,0.40384615384615385,1.0964911761652638,0,6,0.0,0.0,0.0,Create/Update,701192010036,2,3,,0.0,2.0,2.0,,
Tapatio Reposado 750ml,Customer Square 3,11,0.6153846153846154,1.4696133211186768,0,6,0.0,0.0,0.0,Create/Update,701192010043,2,6,,1.0,1.0,2.0,,
Taylor Fladgate 10y Tawny Port  750ml,Customer Square 3,41,1.5192307692307692,1.3227358683859727,0,7,1.0,1.0,2.0,Create/Update,084692300945,2,12,24.93,2.0,0.0,0.0,0.0,0.0
Taylor Fladgate Fine Tawny Port  750ml,Customer Square 3,3,0.3269230769230769,1.728952037486579,0,12,0.0,0.0,0.0,Create/Update,084692300648,2,12,71.58,0.0,2.0,2.0,143.16,143.16
Taylors Velvet Falernum 750ml,Customer Square 3,48,18.46153846153846,10.485267207008453,0,41,12.0,17.5,25.0,Create/Update,724803001056,3,3,,18.0,-15.0,-22.0,,
Tears Of Llorona Extra Anejo 1L,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,040232028762,1,6,205.82,0.0,1.0,1.0,205.82,205.82
Teeda Okinawan Rum 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,4920321004272,1,6,33.38,0.0,1.0,1.0,33.38,33.38
Teeling Blackpits 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,813219020444,1,6,,0.0,1.0,1.0,,
Teeling Single Grain 750ml,Customer Square 3,7,0.17307692307692307,0.5084347717847033,0,3,0.0,0.0,0.0,Create/Update,813219020062,1,6,,0.0,1.0,1.0,,
Teeling Single Malt 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,720815280236,1,6,,0.0,1.0,1.0,,
Teeling Single Pot Still 750ml,Customer Square 3,2,0.07692307692307693,0.43172969847391635,0,3,0.0,0.0,0.0,Create/Update,813219020253,1,6,,0.0,1.0,1.0,,
Teeling Small Batch Irish Whiskey 750ml,Customer Square 3,32,5.1923076923076925,17.334978491187716,0,104,0.0,1.0,3.0,Create/Update,813219020048,1,6,,5.0,-4.0,-2.0,,
Templeton 10yr Rye 750ml,Customer Square 3,1,0.057692307692307696,0.4120054862620874,0,3,0.0,0.0,0.0,Create/Update,720815922136,1,6,,0.0,1.0,1.0,,
Tempus Fugit Creme De Banane 750ml,Customer Square 3,31,1.4615384615384615,2.1255002891766304,0,12,0.0,1.0,2.0,Create/Update,087229200282,2,2,30.08,1.0,1.0,0.0,30.08,0.0
Tempus Fugit Creme De Cacao 750ml,Customer Square 3,28,2.673076923076923,3.911133781350531,0,20,0.0,1.0,4.0,Create/Update,087299200038,2,3,60.16,3.0,-1.0,-2.0,-60.16,-120.32
Tempus Fugit Creme De Menthe 750ml,Customer Square 3,15,0.36538461538461536,0.7078908584348446,0,4,0.0,0.0,1.0,Create/Update,094922370884,2,2,30.08,0.0,2.0,1.0,60.16,30.08
Tempus Fugit Creme De Moka 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,051497163013,2,3,30.08,0.0,2.0,2.0,60.16,60.16
Tempus Fugit Creme De Noyaux 750ml,Customer Square 3,7,0.40384615384615385,1.2597254796278707,0,6,0.0,0.0,0.0,Create/Update,094922370877,2,2,90.24,0.0,2.0,2.0,180.48,180.48
Tempus Fugit Creme De Violettes 750ml,Customer Square 3,11,0.28846153846153844,0.6305229350290386,0,3,0.0,0.0,0.0,Create/Update,094922049971,2,2,24.81,0.0,2.0,2.0,49.62,49.62
Tempus Fugit Fernet Del Frate 750ml,Customer Square 3,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0,Create/Update,0949224231150,1,2,66.7,0.0,1.0,1.0,66.7,66.7
Tempus Fugit Gran Classico 750ml,Customer Square 3,40,2.6153846153846154,2.288380735483618,0,8,1.0,2.0,4.0,Create/Update,094922327635,1,6,15.675,3.0,-2.0,-3.0,-31.35,-47.025000000000006
Tempus Fugit Quinquina 750ml,Customer Square 3,9,0.46153846153846156,1.1173722343333807,0,5,0.0,0.0,0.0,Create/Update,094922370853,2,2,56.2,0.0,2.0,2.0,112.4,112.4
Tempus Fugit Vieux Pontarlier Absinthe 750ml,Customer Square 3,12,0.38461538461538464,0.7634397400492003,0,3,0.0,0.0,0.0,Create/Update,094922370891,1,2,56.67,0.0,1.0,1.0,56.67,56.67
Tequila Ocho Anejo 750ml,Customer Square 3,35,2.230769230769231,2.325571762743227,0,10,0.0,2.0,3.25,Create/Update,898627001322,2,6,,2.0,0.0,-1.0,,
Tequila Ocho Extra Anejo 750ml,Customer Square 3,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,898627001155,1,6,,0.0,1.0,1.0,,
Tequila Ocho Plata 750ml,Customer Square 3,38,5.115384615384615,5.391067562872461,0,22,0.0,3.0,8.0,Create/Update,898627001308,2,6,,5.0,-3.0,-6.0,,
Tequila Ocho Reposado 750ml,Customer Square 3,33,2.730769230769231,2.639313609891963,0,9,0.0,2.0,5.0,Create/Update,898627001315,2,6,,3.0,-1.0,-3.0,,
Teremana Blanco 750ml,Customer Square 3,13,1.0384615384615385,2.361237765872435,0,11,0.0,0.0,0.25,Create/Update,850015640025,2,6,,1.0,1.0,2.0,,
Teremana Reposado 750ml,Customer Square 3,5,0.3076923076923077,1.065877420042386,0,5,0.0,0.0,0.0,Create/Update,850015640032,2,6,,0.0,2.0,2.0,,
Terralta Anejo 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040545521,1,6,,0.0,1.0,1.0,,
Terralta Blanco 750ml,Customer Square 3,3,0.19230769230769232,0.809521737686507,0,4,0.0,0.0,0.0,Create/Update,736040545491,2,6,,0.0,2.0,2.0,,
Terralta Reposado 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040545514,2,6,,0.0,2.0,2.0,,
The Botanist 750ml,Customer Square 3,23,4.8076923076923075,6.991859171533435,0,24,0.0,0.0,11.25,Create/Update,087236700362,3,6,104.97,5.0,-2.0,-8.0,-209.94,-839.76
The Wiseman Bourbon 750ml,Customer Square 3,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,857361007229,2,6,,0.0,2.0,2.0,,
Through The Grapevine Vallein Tercinier 1988 Cognac,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,810852031004,1,1,,0.0,1.0,1.0,,
Tidal Wines Rose 4pk cans,Customer Square 3,1,0.23076923076923078,1.6480219450483495,0,12,0.0,0.0,0.0,Create/Update,860000787208,2,6,,0.0,2.0,2.0,,
Tip Top Manhattan 100ml,Customer Square 3,1,3.230769230769231,23.072307230676905,0,168,0.0,0.0,0.0,Create/Update,850003799018,6,24,,3.0,3.0,6.0,,
Tip Top Negroni 100ml,Customer Square 3,1,3.230769230769231,23.072307230676905,0,168,0.0,0.0,0.0,Create/Update,850003799025,8,24,,3.0,5.0,8.0,,
Titos 1L,Customer Square 3,52,502.5192307692308,146.97756113206995,273,1028,395.75,499.5,572.75,Create/Update,619947000013,6,12,338.88,503.0,-497.0,-567.0,-168423.36,-192144.96
Titos 375ml,Customer Square 3,12,4.384615384615385,9.356515307432831,0,36,0.0,0.0,0.0,Create/Update,619947000051,4,12,123.72,4.0,0.0,4.0,0.0,494.88
Titos Vodka 1.75L,Customer Square 3,18,0.5961538461538461,0.9252778249014929,0,3,0.0,0.0,1.0,Create/Update,619947000037,8,6,59.7,1.0,7.0,7.0,417.90000000000003,417.90000000000003
Titos Vodka 200ml,Customer Square 3,3,4.923076923076923,24.846332459467547,0,167,0.0,0.0,0.0,Create/Update,619947000044,6,24,138.46,5.0,1.0,6.0,138.46,830.76
Titos Vodka 750ml,Customer Square 3,4,1.0769230769230769,3.7766802365923775,0,17,0.0,0.0,0.0,Create/Update,619947000020,6,12,191.4,1.0,5.0,6.0,957.0,1148.4
Topo Chico 12oz Bottles,Customer Square 3,18,342.46153846153845,516.0990685137012,0,1488,0.0,0.0,837.0,Create/Update,021136010374,24,0,25.2,342.0,-318.0,-813.0,-8013.599999999999,-20487.6
Torre Oria Cava Brut 750ml,Customer Square 3,2,0.6730769230769231,3.5340168573351476,0,23,0.0,0.0,0.0,Create/Update,664486040020,3,12,,1.0,2.0,3.0,,
Torres 10 Brandy 750ml,Customer Square 3,8,0.5,1.4610323010171216,0,6,0.0,0.0,0.0,Create/Update,088586006517,1,6,89.28,0.0,1.0,1.0,89.28,89.28
Toyonaga Honkaku Shochu 750ml,Customer Square 3,3,0.09615384615384616,0.4047608688432535,0,2,0.0,0.0,0.0,Create/Update,814829081023,1,6,,0.0,1.0,1.0,,
Trader Vic's Kona Coffee liqueur 750ml,Customer Square 3,11,0.36538461538461536,1.0195935493701205,0,6,0.0,0.0,0.0,Create/Update,084279971124,1,6,3.62,0.0,1.0,1.0,3.62,3.62
Trader Vic's Macademia Nut 750ml,Customer Square 3,11,0.4230769230769231,1.0441439969614021,0,6,0.0,0.0,0.0,Create/Update,084279970936,1,6,38.5,0.0,1.0,1.0,38.5,38.5
Treaty Oak Day Drinker 750ml,Customer Square 3,26,3.2115384615384617,6.374035488006549,0,28,0.0,0.5,2.0,Create/Update,898185001918,2,6,,3.0,-1.0,0.0,,
Treaty Oak Ghost Hill Texas Bourbon 750ml,Customer Square 3,35,2.826923076923077,4.186613988223722,0,19,0.0,1.0,3.0,Create/Update,898185001529,2,6,,3.0,-1.0,-1.0,,
Treaty Oak Red Handed 750ml,Customer Square 3,38,4.384615384615385,3.7424480169754277,0,15,0.0,5.0,6.0,Create/Update,898185001116,1,6,,4.0,-3.0,-5.0,,
Treaty Oak Waterloo Antique Gin 750ml,Customer Square 3,26,1.3461538461538463,1.7418449037268082,0,6,0.0,0.5,2.0,Create/Update,898185001109,1,6,,1.0,0.0,-1.0,,
Treaty Oak Waterloo No. 9 1L,Customer Square 3,49,14.557692307692308,10.833376953333516,0,56,8.0,11.5,19.25,Create/Update,898185001666,2,6,,15.0,-13.0,-17.0,,
Treaty Oak Waterloo Old Yaupon Gin 750ml,Customer Square 3,40,3.7115384615384617,4.658889511384655,0,23,1.0,3.0,5.0,Create/Update,898185001543,2,6,,4.0,-2.0,-3.0,,
Tres Agaves Blanco 750ml,Customer Square 3,5,0.23076923076923078,0.749753411139151,0,3,0.0,0.0,0.0,Create/Update,854125003008,2,12,,0.0,2.0,2.0,,
Tres Agaves Reposado 750ml,Customer Square 3,29,2.1153846153846154,2.679364492345197,0,9,0.0,1.0,3.25,Create/Update,854125003015,2,12,,2.0,0.0,-1.0,,
Trincheri Vermouth Rosso 750ml,Customer Square 3,29,1.3653846153846154,1.652839586355812,0,7,0.0,1.0,2.0,Create/Update,085200020553,1,6,16.66,1.0,0.0,-1.0,0.0,-16.66
Trio Step Jigger,Customer Square 3,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,123604,12,24,12.0,0.0,12.0,12.0,144.0,144.0
Troop Bourbon Smash 200ml 4pk,Customer Square 3,2,0.23076923076923078,1.153846153846154,0,6,0.0,0.0,0.0,Create/Update,857853008109,6,24,,0.0,6.0,6.0,,
True Zester,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,123606,6,6,10.0,0.0,6.0,6.0,60.0,60.0
Tuaca 750ml,Customer Square 3,7,0.25,0.7305161505085608,0,4,0.0,0.0,0.0,Create/Update,088004025984,1,12,18.6,0.0,1.0,1.0,18.6,18.6
Tubi 60 750ml,Customer Square 3,6,0.19230769230769232,0.5896042198752266,0,3,0.0,0.0,0.0,Create/Update,852404007006,1,2,,0.0,1.0,1.0,,
Tullamore Dew 1.75L,Customer Square 3,31,7.653846153846154,9.351850115977907,0,36,0.0,6.0,12.0,Create/Update,083664872497,1,6,239.94,8.0,-7.0,-11.0,-1679.58,-2639.34
Tullamore Dew 12yr 750ml,Customer Square 3,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,083664872510,1,6,42.74,0.0,1.0,1.0,42.74,42.74
Tullamore Dew 50ml,Customer Square 3,19,189.23076923076923,279.7928227611263,0,840,0.0,0.0,480.0,Create/Update,083664872459,60,120,90.0,189.0,-129.0,-420.0,-11610.0,-37800.0
Tullamore Dew 750ml,Customer Square 3,5,2.8461538461538463,9.70603423606758,0,46,0.0,0.0,0.0,Create/Update,083664872466,2,6,35.6,3.0,-1.0,2.0,-35.6,71.2
Tyrconnell Single Malt 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,080686187233,1,6,31.82,0.0,1.0,1.0,31.82,31.82
Uncle Nearest 1856 750ml,Customer Square 3,3,0.11538461538461539,0.505882555306381,0,3,0.0,0.0,0.0,Create/Update,040232555442,1,6,97.64,0.0,1.0,1.0,97.64,97.64
Uncle Nearest 1884 750ml,Customer Square 3,13,0.7884615384615384,1.9644586106956021,0,12,0.0,0.0,0.25,Create/Update,040232379123,2,6,109.74,1.0,1.0,2.0,109.74,219.48
Uncle Vals Botanical 750ml,Customer Square 3,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,856442005314,2,6,,0.0,2.0,2.0,,
Uncle Vals Restorative 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,856442005017,1,6,,0.0,1.0,1.0,,
Underberg,Customer Square 3,48,128.5,106.73538451559683,0,408,33.0,120.0,180.0,Create/Update,788754001008,2,120,,128.0,-126.0,-178.0,,
Ungava Gin 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,854745000760,1,6,,0.0,1.0,1.0,,
Urban Bar Japanese Jigger 1-2 oz Stainless,Customer Square 3,6,0.38461538461538464,1.129224481223323,0,5,0.0,0.0,0.0,Create/Update,5060421146751,18,24,47.5,0.0,18.0,18.0,855.0,855.0
Uruapan Charanda Anejo 1L,Customer Square 3,4,0.23076923076923078,1.049090899768143,0,7,0.0,0.0,0.0,Create/Update,7503007479938,1,3,,0.0,1.0,1.0,,
Uruapan Charanda Blanco 1L,Customer Square 3,51,12.01923076923077,5.112166425511808,0,23,9.0,12.0,15.25,Create/Update,7503007479426,1,3,,12.0,-11.0,-14.0,,
Uruapan Charanda Single Agricola 750ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,7503007479518,2,2,,0.0,2.0,2.0,,
Vacu Vin Wine Saver Kit,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,084256001288,6,6,2.8966666666666665,0.0,6.0,6.0,17.38,17.38
Vacu Vin Wine Stopper,Customer Square 3,6,1.2884615384615385,4.184846925155357,0,20,0.0,0.0,0.0,Create/Update,1234500000245,12,36,5.0,1.0,11.0,12.0,55.0,60.0
Valdespino Tio Diego Amontillado 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,8412449103419,2,6,,0.0,2.0,2.0,,
Valdespino en Rama Manzanilla 375ml,Customer Square 3,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,8412449104584,2,6,,0.0,2.0,2.0,,
Vecchia Romagna Brandy Etichetta Nera 750ml,Customer Square 3,24,1.4038461538461537,2.498150203224342,0,14,0.0,0.0,2.0,Create/Update,898193001603,1,6,,1.0,0.0,-1.0,,
Vecchia Romagna Brandy Riserva Tre Botti 750ml,Customer Square 3,2,0.11538461538461539,0.69762912104681,0,5,0.0,0.0,0.0,Create/Update,898193001948,1,6,,0.0,1.0,1.0,,
Vecchio Amaro Del Capo 750ml,Customer Square 3,32,1.9230769230769231,2.3357271462598423,0,9,0.0,1.0,2.25,Create/Update,812482007015,2,12,,2.0,0.0,-0.0,,
Verde Amaras 750ml,Customer Square 3,44,16.51923076923077,13.131714963013112,0,54,6.0,16.5,24.0,Create/Update,819749020008,1,6,,17.0,-16.0,-23.0,,
Very Old Barton 1L,Customer Square 3,34,3.5,4.9009418247139775,0,24,0.0,2.0,5.0,Create/Update,080660214832,1,12,76.74,4.0,-3.0,-4.0,-230.21999999999997,-306.96
Violet Crown Elderflower Liqueur 750ml,Customer Square 3,41,4.1923076923076925,3.6953112783346125,0,20,1.0,3.5,7.0,Create/Update,866634000324,2,4,,4.0,-2.0,-5.0,,
Violet Crown Emerald Absinthe 750ml,Customer Square 3,13,0.2692307692307692,0.4849815466507112,0,2,0.0,0.0,0.25,Create/Update,866634000300,1,2,,0.0,1.0,1.0,,
Violet Crown Jasmine Liqueur 750ml,Customer Square 3,32,1.25,1.3137585540964285,0,5,0.0,1.0,2.0,Create/Update,866634000355,1,4,,1.0,0.0,-1.0,,
Violet Crown Opal Absinthe 750ml,Customer Square 3,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0,Create/Update,866634000317,1,2,,0.0,1.0,1.0,,
Viski Hawthorne Strainer Copper,Customer Square 3,2,0.15384615384615385,0.8634593969478327,0,6,0.0,0.0,0.0,Create/Update,123888,4,12,30.0,0.0,4.0,4.0,120.0,120.0
Viski Hawthorne Strainer Stainless,Customer Square 3,10,0.5576923076923077,1.3216170389462811,0,6,0.0,0.0,0.0,Create/Update,123615,12,24,34.5,1.0,11.0,12.0,379.5,414.0
Viski Heavyweight Cobbler Shaker,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,876718042843,3,12,,0.0,3.0,3.0,,
Viski Japanese Jigger 1-2 oz Gold,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,123619,3,12,7.0,0.0,3.0,3.0,21.0,21.0
Viski Leopold Jigger Gold,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,123623,3,12,20.0,0.0,3.0,3.0,60.0,60.0
Viski Lewis Bag and Mallet,Customer Square 3,5,0.1346153846153846,0.4397921779242027,0,2,0.0,0.0,0.0,Create/Update,876718043710,6,6,,0.0,6.0,6.0,,
Viski Mixing Beaker 500ml,Customer Square 3,8,0.2692307692307692,0.682624590357648,0,3,0.0,0.0,0.0,Create/Update,876718043215,6,12,,0.0,6.0,6.0,,
Viski Teardrop Barspoon 40cm Copper,Customer Square 3,2,0.07692307692307693,0.3846153846153846,0,2,0.0,0.0,0.0,Create/Update,123629,4,12,17.0,0.0,4.0,4.0,68.0,68.0
Viski Teardrop Barspoon 40cm Stainless,Customer Square 3,5,0.3269230769230769,1.1556076298133549,0,6,0.0,0.0,0.0,Create/Update,123631,0,24,90.0,0.0,0.0,0.0,0.0,0.0
Volcan Blanco 750ml,Customer Square 3,30,22.884615384615383,64.85980557092525,0,452,0.0,4.0,26.25,Create/Update,081753829414,1,6,177.75,23.0,-22.0,-25.0,-3910.5,-4443.75
Volcan Cristalino Anejo 750ml,Customer Square 3,6,0.3269230769230769,1.2044972434453536,0,7,0.0,0.0,0.0,Create/Update,081753829407,1,6,368.69,0.0,1.0,1.0,368.69,368.69
Volcan Reposado 750ml,Customer Square 3,15,0.9423076923076923,2.1159964150258777,0,12,0.0,0.0,1.0,Create/Update,081753833589,1,6,316.19,1.0,0.0,0.0,0.0,0.0
Wahaka Botaniko 750ml,Customer Square 3,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,7503016186223,0,6,,0.0,0.0,0.0,,
Wahaka Espadin 750ml,Customer Square 3,1,0.11538461538461539,0.8240109725241748,0,6,0.0,0.0,0.0,Create/Update,7503016186018,2,6,,0.0,2.0,2.0,,
Wahaka Espadin Manzanita 750ml,Customer Square 3,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,7503016186230,0,6,,0.0,0.0,0.0,,
Warre Tawny Otima 10y 500ml,Customer Square 3,4,0.15384615384615385,0.6319875663521147,0,4,0.0,0.0,0.0,Create/Update,089419003161,1,6,8.7,0.0,1.0,1.0,8.7,8.7
Warre Tawny Otima 20y 500ml,Customer Square 3,6,0.28846153846153844,0.8844063298128398,0,4,0.0,0.0,0.0,Create/Update,089419003178,1,6,61.0,0.0,1.0,1.0,61.0,61.0
Weller 90 1L,Customer Square 3,44,7.5576923076923075,6.38933444691669,0,30,3.75,7.0,10.0,Create/Update,088004025731,8,12,72.96,8.0,0.0,-2.0,0.0,-145.92
West 32 Soju 375ml,Customer Square 3,1,0.23076923076923078,1.6480219450483495,0,12,0.0,0.0,0.0,Create/Update,752541007535,1,12,,0.0,1.0,1.0,,
West 32 Soju 750ml,Customer Square 3,39,5.211538461538462,4.180249065369277,0,21,1.5,5.5,8.0,Create/Update,752541007542,1,4,,5.0,-4.0,-7.0,,
West 32 Soju Reserve 375ml,Customer Square 3,3,0.5,2.134875244058141,0,12,0.0,0.0,0.0,Create/Update,752541007559,1,4,,0.0,1.0,1.0,,
West 32 Soju Reserve 750ml,Customer Square 3,20,1.9615384615384615,2.7870686176142017,0,10,0.0,0.0,4.0,Create/Update,752541007566,1,4,,2.0,-1.0,-3.0,,
Western Grace Brandy 750ml,Customer Square 3,3,0.34615384615384615,1.6038968816917722,0,10,0.0,0.0,0.0,Create/Update,799475582134,1,6,,0.0,1.0,1.0,,
Westland Sherry Single Malt 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,855410003093,1,6,,0.0,1.0,1.0,,
Westland Single Malt Whiskey 750ml,Customer Square 3,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0,Create/Update,855410003024,1,6,,0.0,1.0,1.0,,
Wheatley 1L,Customer Square 3,45,12.51923076923077,7.315658613327003,0,28,7.5,14.0,17.0,Create/Update,088004022686,2,12,182.0,13.0,-11.0,-15.0,-2002.0,-2730.0
Whistlepig 10y 750ml,Customer Square 3,48,4.884615384615385,3.544518227835148,0,17,2.0,4.0,7.0,Create/Update,793573797940,2,6,,5.0,-3.0,-5.0,,
Whistlepig 12y Rye 750ml,Customer Square 3,12,0.36538461538461536,0.7602845154142613,0,3,0.0,0.0,0.0,Create/Update,851460002253,1,6,,0.0,1.0,1.0,,
Whistlepig 15yr Rye 750ml,Customer Square 3,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0,Create/Update,851460002369,1,3,,0.0,1.0,1.0,,
Whistlepig Piggyback 6y 750ml,Customer Square 3,34,2.480769230769231,2.9903073202971107,0,11,0.0,1.0,4.0,Create/Update,850001901116,2,6,,2.0,0.0,-2.0,,
White Claw Variety #1 12pk Cans,Customer Square 3,7,0.6923076923076923,2.2147969305981494,0,14,0.0,0.0,0.0,Create/Update,635985548904,4,4,,1.0,3.0,4.0,,
White Claw Variety #2 12pk cans,Customer Square 3,11,2.25,6.308952735231467,0,28,0.0,0.0,0.0,Create/Update,635985800064,3,2,,2.0,1.0,3.0,,
White Claw Variety #3 12pk cans,Customer Square 3,6,13.0,91.44018641881529,0,666,0.0,0.0,0.0,Create/Update,635985800262,3,2,,13.0,-10.0,3.0,,
White Rock Tonic 10oz,Customer Square 3,4,8.307692307692308,49.56330003197095,0,360,0.0,0.0,0.0,Create/Update,072063010036,8,24,302.4,8.0,0.0,8.0,0.0,2419.2
White Rock Tonic 1L,Customer Square 3,1,0.11538461538461539,0.8240109725241748,0,6,0.0,0.0,0.0,Create/Update,072063033035,8,24,9.9,0.0,8.0,8.0,79.2,79.2
Widow Jane 10yr 750ml,Customer Square 3,9,0.19230769230769232,0.44021242854844606,0,2,0.0,0.0,0.0,Create/Update,856282005314,1,6,,0.0,1.0,1.0,,
Widow Jane Oak And Applewood Rye 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,040232107207,1,6,35.5,0.0,1.0,1.0,35.5,35.5
Wild Turkey 101 750ml,Customer Square 3,8,3.173076923076923,9.283403623684402,0,49,0.0,0.0,0.0,Create/Update,721059897501,2,12,,3.0,-1.0,2.0,,
Wild Turkey 101 Rye  1L,Customer Square 3,52,13.288461538461538,10.477698915134612,1,48,4.0,10.5,22.25,Create/Update,721059000550,2,6,,13.0,-11.0,-20.0,,
Wild Turkey 81 750ml,Customer Square 3,2,0.46153846153846156,2.3815116277558035,0,15,0.0,0.0,0.0,Create/Update,721059847506,3,12,,0.0,3.0,3.0,,
Wild Turkey Kentucky Spirit 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,721059947503,1,6,,0.0,1.0,1.0,,
Wild Turkey Longbranch 750ml,Customer Square 3,24,1.0576923076923077,1.4466600996042513,0,6,0.0,0.0,2.0,Create/Update,721059002844,1,6,,1.0,0.0,-1.0,,
Wild Turkey Rare Breed Barrel Proof 750ml,Customer Square 3,22,2.019230769230769,3.079025723875009,0,13,0.0,0.0,3.25,Create/Update,721059000222,2,6,,2.0,0.0,-1.0,,
