Product,Customer,Count,Mean,Std,Min,Max,25,50,75,Action,ProductSKU,MinimumBeforeReorder,ReorderQuantity,ROUNDMEAN,ROUND75,diffmean,diff75
Admiral Rodney Royal Oak 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,786992212170,0,1,0,0,0,0
Advil 2 Pack,Customer Square 1,25,1.44230769230769,1.91565876938197,0,8,0,0,2,Create/Update,24291261360,15,50,1,2,,
Advil 2 Pack,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,24291261360,15,50,0,0,,
Advil 2 Pack,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,24291261360,15,50,0,0,15,15
Agavales Sangrita 1L,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,854856006507,2,4,0,0,,
Agavales Sangrita 1L,Customer Square 2,1,0.038461538461539,0.274670324174725,0,2,0,0,0,Create/Update,854856006507,2,4,0,0,,
Agavales Sangrita 1L,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,854856006507,2,4,0,0,2,2
Agricola Morandin Lentico Pet Nat 750ml,Customer Square 1,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,727785006736,4,6,0,0,,
Agricola Morandin Lentico Pet Nat 750ml,Customer Square 2,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,727785006736,4,6,0,0,,
Agricola Morandin Lentico Pet Nat 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,727785006736,0,6,0,0,0,0
Akashi Eigashima Japanese Whisky 750ml,Customer Square 1,7,0.211538461538462,0.566247379397518,0,2,0,0,0,Create/Update,4969265778634,2,2,0,0,,
Akashi Eigashima Japanese Whisky 750ml,Customer Square 2,31,1,1.05611770905738,0,4,0,1,2,Create/Update,4969265778634,2,6,1,2,,
Akashi Eigashima Japanese Whisky 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,4969265778634,1,2,0,0,1,1
Akashi Single Malt 750ml,Customer Square 1,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,4969265778597,1,1,0,0,,
Akashi Single Malt 750ml,Customer Square 2,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,4969265778597,1,1,0,0,,
Akashi Single Malt 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,4969265778597,1,1,0,0,1,1
Akashi Ume 750ml,Customer Square 1,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,4969265758834,2,2,0,0,,
Akashi Ume 750ml,Customer Square 2,5,0.096153846153846,0.294802109937613,0,1,0,0,0,Create/Update,4969265758834,4,6,0,0,,
Akashi Ume 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,4969265758834,1,2,0,0,1,1
Akkeshi New Born Single Malt 2018 200ml,Customer Square 1,6,0.115384615384615,0.319485533189157,0,1,0,0,0,Create/Update,4573479360082,1,1,0,0,,
Akkeshi New Born Single Malt 2018 200ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,4573479360082,1,1,0,0,,
Akkeshi New Born Single Malt 2018 200ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,4573479360082,1,1,0,0,1,1
Akkeshi Sarorunkamuy 200ml,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,4573479360167,1,1,0,0,,
Akkeshi Sarorunkamuy 200ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,4573479360167,1,1,0,0,,
Akkeshi Sarorunkamuy 200ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,4573479360167,1,1,0,0,1,1
AleSmith Sublime 6/12oz,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,812465000804,1,4,0,0,,
Alessio Bianco 750ml,Customer Square 1,8,0.192307692307692,0.481921695620833,0,2,0,0,0,Create/Update,87229200237,2,4,0,0,,
Alessio Bianco 750ml,Customer Square 2,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,87229200237,6,6,0,0,,
Alessio Bianco 750ml,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,87229200237,2,4,0,0,2,2
Alessio Chinato Vermouth 750ml,Customer Square 1,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,94922423146,2,4,0,0,,
Alessio Chinato Vermouth 750ml,Customer Square 2,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,94922423146,2,4,0,0,,
Alessio Chinato Vermouth 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,94922423146,1,4,0,0,1,1
Alessio Di Torino Vermouth 750ml,Customer Square 1,13,0.365384615384615,0.707890858434845,0,3,0,0,0.25,Create/Update,94922423139,2,4,0,0,,
Alessio Di Torino Vermouth 750ml,Customer Square 2,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,94922423139,2,4,0,0,,
Alessio Di Torino Vermouth 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,94922423139,2,4,0,0,2,2
Alessio Vino Chinato 750ml,Customer Square 1,2,0.057692307692308,0.304672683033747,0,2,0,0,0,Create/Update,87229200213,2,2,0,0,,
Alessio Vino Chinato 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,87229200213,2,2,0,0,,
Alessio Vino Chinato 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,87229200213,2,2,0,0,2,2
Alias Cabernet Sauvignon 750ml,Customer Square 1,34,1.17307692307692,1.25147841565569,0,6,0,1,2,Create/Update,850832004017,2,12,1,2,,
Alias Cabernet Sauvignon 750ml,Customer Square 2,49,5.17307692307692,2.87376163193118,0,10,3,5.5,7.25,Create/Update,850832004017,5,12,5,7,,
Alias Cabernet Sauvignon 750ml,Customer Square 3,6,0.173076923076923,0.544947204434798,0,3,0,0,0,Create/Update,850832004017,2,12,0,0,2,2
Alipus Aniversario XX San Andreas Shaker Batch 750ml,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,871952000635,1,2,0,0,,
Alipus Aniversario XX Santa Ana 750ml,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,871952000581,1,2,0,0,,
Alipus Ensamble San Andres 750ml,Customer Square 1,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,871952000369,2,3,0,0,,
Alipus Ensamble San Andres 750ml,Customer Square 2,8,0.153846153846154,0.36080121229411,0,1,0,0,0,Create/Update,871952000369,2,3,0,0,,
Alipus Ensamble San Andres 750ml,Customer Square 3,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,871952000369,2,3,0,0,2,2
Alipus San Andres 750ml,Customer Square 1,27,0.769230769230769,0.932642742537088,0,4,0,1,1,Create/Update,871952000079,3,6,1,1,,
Alipus San Andres 750ml,Customer Square 2,33,1.40384615384615,1.43123958356459,0,5,0,1,2,Create/Update,871952000079,3,6,1,2,,
Alipus San Andres 750ml,Customer Square 3,17,0.538461538461538,0.92946507489189,0,4,0,0,1,Create/Update,871952000079,3,6,1,1,2,2
Alipus San Baltazar 750ml,Customer Square 1,25,0.576923076923077,0.66059861681991,0,2,0,0,1,Create/Update,871952000086,3,6,1,1,,
Alipus San Baltazar 750ml,Customer Square 2,27,0.692307692307692,0.797555436666451,0,3,0,1,1,Create/Update,871952000086,3,6,1,1,,
Alipus San Baltazar 750ml,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,871952000086,2,6,0,0,2,2
Alipus San Juan 750ml,Customer Square 1,19,0.519230769230769,0.820187235082159,0,4,0,0,1,Create/Update,871952000048,3,6,1,1,,
Alipus San Juan 750ml,Customer Square 2,26,0.576923076923077,0.630816133340643,0,2,0,0.5,1,Create/Update,871952000048,3,6,1,1,,
Alipus San Juan 750ml,Customer Square 3,2,0.057692307692308,0.304672683033747,0,2,0,0,0,Create/Update,871952000048,1,6,0,0,1,1
Alipus San Luis 750ml,Customer Square 1,18,0.442307692307692,0.690970931662372,0,3,0,0,1,Create/Update,871952000161,3,6,0,1,,
Alipus San Luis 750ml,Customer Square 2,22,0.5,0.635488909302243,0,2,0,0,1,Create/Update,871952000161,3,6,1,1,,
Alipus San Luis 750ml,Customer Square 3,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,871952000161,2,6,0,0,2,2
Alipus San Miguel 750ml,Customer Square 1,12,0.230769230769231,0.421325044234743,0,1,0,0,0,Create/Update,871952000178,2,4,0,0,,
Alipus San Miguel 750ml,Customer Square 2,16,0.403846153846154,0.658074562779564,0,2,0,0,1,Create/Update,871952000178,2,4,0,1,,
Alipus San Miguel 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,871952000178,1,4,0,0,1,1
Alipus Santa Ana Del Rio 750ml,Customer Square 1,10,0.288461538461538,0.630522935029039,0,2,0,0,0,Create/Update,871952000154,3,6,0,0,,
Alipus Santa Ana Del Rio 750ml,Customer Square 2,12,0.288461538461538,0.566247379397518,0,2,0,0,0,Create/Update,871952000154,3,6,0,0,,
Alipus Santa Ana Del Rio 750ml,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,871952000154,2,6,0,0,2,2
Alkkemist Gin 750ml,Customer Square 2,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,40232521386,2,6,0,0,,
Alkkemist Gin 750ml,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,40232521386,1,6,0,0,1,1
Alpine Beer Co. Nelson IPA 6pk cans,Customer Square 1,33,0.942307692307692,0.907521170307455,0,3,0,1,1,Create/Update,832515000493,2,4,1,1,,
Altocedro Cabernet Sauvignon 750ml,Customer Square 1,36,1.26923076923077,1.2107750952844,0,5,0,1,2,Create/Update,852282002964,2,12,1,2,,
Altocedro Cabernet Sauvignon 750ml,Customer Square 2,19,0.461538461538462,0.692307692307692,0,3,0,0,1,Create/Update,852282002964,2,12,0,1,,
Altocedro Cabernet Sauvignon 750ml,Customer Square 3,7,0.134615384615385,0.341312295178824,0,1,0,0,0,Create/Update,852282002964,2,12,0,0,2,2
Amargo Vallet 750ml,Customer Square 1,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,618115105024,1,4,0,0,,
Amargo Vallet 750ml,Customer Square 2,6,0.134615384615385,0.393644028662668,0,2,0,0,0,Create/Update,618115105024,2,4,0,0,,
Amargo Vallet 750ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,618115105024,1,1,0,0,1,1
Amaro Alta Verde 750ml,Customer Square 1,3,0.076923076923077,0.330858664117024,0,2,0,0,0,Create/Update,8018571001625,2,2,0,0,,
Amaro Alta Verde 750ml,Customer Square 2,5,0.096153846153846,0.294802109937613,0,1,0,0,0,Create/Update,8018571001625,2,4,0,0,,
Amaro Alta Verde 750ml,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,8018571001625,2,2,0,0,2,2
Amaro Dell Etna 1L,Customer Square 1,7,0.153846153846154,0.410656855847358,0,2,0,0,0,Create/Update,89552002755,1,6,0,0,,
Amaro Dell Etna 1L,Customer Square 2,15,0.346153846153846,0.616585366995438,0,3,0,0,1,Create/Update,89552002755,2,6,0,1,,
Amaro Dell Etna 1L,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,89552002755,1,6,0,0,1,1
Amaro Della Sacra 750ml,Customer Square 1,5,0.096153846153846,0.294802109937613,0,1,0,0,0,Create/Update,8057949760016,1,8,0,0,,
Amaro Della Sacra 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,8057949760016,2,6,0,0,,
Amaro Della Sacra 750ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,8057949760016,1,4,0,0,1,1
Amaro Di Angostura 750ml,Customer Square 1,7,0.134615384615385,0.341312295178824,0,1,0,0,0,Create/Update,75496331938,2,6,0,0,,
Amaro Di Angostura 750ml,Customer Square 2,6,0.115384615384615,0.319485533189157,0,1,0,0,0,Create/Update,75496331938,2,6,0,0,,
Amaro Di Angostura 750ml,Customer Square 3,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,75496331938,2,6,0,0,2,2
Amaro Lucano 750ml,Customer Square 1,7,0.153846153846154,0.410656855847358,0,2,0,0,0,Create/Update,634955000046,2,6,0,0,,
Amaro Lucano 750ml,Customer Square 2,8,0.173076923076923,0.426125380887699,0,2,0,0,0,Create/Update,634955000046,3,6,0,0,,
Amaro Lucano 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,634955000046,1,6,0,0,1,1
Amaro Sfumato Rabarbaro 750ml,Customer Square 1,24,0.634615384615385,0.832716734408114,0,3,0,0,1,Create/Update,8018571001588,2,4,1,1,,
Amaro Sfumato Rabarbaro 750ml,Customer Square 2,8,0.230769230769231,0.60813031926315,0,3,0,0,0,Create/Update,8018571001588,4,6,0,0,,
Amaro Sfumato Rabarbaro 750ml,Customer Square 3,7,0.153846153846154,0.410656855847358,0,2,0,0,0,Create/Update,8018571001588,2,4,0,0,2,2
Amaro Sibona 1L,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,716898963944,1,2,0,0,,
Amaro Sibona 1L,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,716898963944,3,3,0,0,,
Amaro Sibona 1L,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,716898963944,1,2,0,0,1,1
Amaro The Spirited World Of Bittersweet,Customer Square 1,3,0.076923076923077,0.330858664117024,0,2,0,0,0,Create/Update,9781607747482,2,4,0,0,,
Amaro The Spirited World Of Bittersweet,Customer Square 2,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,9781607747482,2,4,0,0,,
Amaro The Spirited World Of Bittersweet,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,9781607747482,2,4,0,0,2,2
Amarula Cream 750ml,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,83300048729,2,12,0,0,,
Amarula Cream 750ml,Customer Square 2,2,0.057692307692308,0.304672683033747,0,2,0,0,0,Create/Update,83300048729,2,12,0,0,,
Amarula Cream 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,83300048729,2,12,0,0,2,2
American Recordings Chardonnay 2019 750ml,Customer Square 2,15,0.326923076923077,0.544947204434798,0,2,0,0,1,Create/Update,637405073850,0,0,0,1,,
American Recordings Pinot Noir 2019 750ml,Customer Square 2,4,0.115384615384615,0.423076923076923,0,2,0,0,0,Create/Update,637405073867,0,0,0,0,,
American Spirit Black,Customer Square 1,48,2.88461538461538,2.17197044669162,0,12,2,3,4,Create/Update,47995855079,6,10,3,4,,
American Spirit Blue,Customer Square 1,48,2.92307692307692,1.93992618660284,0,8,1.75,2.5,4,Create/Update,47995855086,6,10,3,4,,
American Spirit Celadon,Customer Square 1,18,0.480769230769231,0.746540343991603,0,3,0,0,1,Create/Update,47995855215,6,10,0,1,,
American Spirit Dark Green,Customer Square 1,7,0.173076923076923,0.469088881448095,0,2,0,0,0,Create/Update,47995855222,6,10,0,0,,
American Spirit Gold,Customer Square 1,23,0.615384615384615,0.835598499323094,0,3,0,0,1,Create/Update,47995855253,6,10,1,1,,
American Spirit Lime Green,Customer Square 1,8,0.153846153846154,0.36080121229411,0,1,0,0,0,Create/Update,47995855055,6,10,0,0,,
American Spirit Orange,Customer Square 1,23,0.692307692307692,0.888786154483949,0,3,0,0,1,Create/Update,47995855239,6,10,1,1,,
American Spirit Sky,Customer Square 1,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,47995200404,6,10,0,0,,
American Spirit Turquoise,Customer Square 1,25,0.653846153846154,0.852250761775398,0,4,0,0,1,Create/Update,47995855246,6,10,1,1,,
American Spirit Yellow,Customer Square 1,49,4.98076923076923,2.93840867854187,0,12,3.75,5,6,Create/Update,47995855093,10,30,5,6,,
Amico Amaro 50ml,Customer Square 1,5,0.096153846153846,0.294802109937613,0,1,0,0,0,Create/Update,856931008017,6,24,0,0,,
Amico Amaro 50ml,Customer Square 2,9,0.173076923076923,0.378313761017423,0,1,0,0,0,Create/Update,856931008017,6,24,0,0,,
Amico Amaro 50ml,Customer Square 3,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,856931008017,6,24,0,0,6,6
Amico Amaro 750ml,Customer Square 1,21,0.576923076923077,0.816798483907511,0,3,0,0,1,Create/Update,864286000082,3,4,1,1,,
Amico Amaro 750ml,Customer Square 2,13,0.269230769230769,0.484981546650711,0,2,0,0,0.25,Create/Update,864286000082,3,6,0,0,,
Amico Amaro 750ml,Customer Square 3,8,0.153846153846154,0.36080121229411,0,1,0,0,0,Create/Update,864286000082,2,4,0,0,2,2
Amicone Cantine Di Ora 750ml,Customer Square 1,11,0.288461538461538,0.599247555803188,0,2,0,0,0,Create/Update,666392848189,2,12,0,0,,
Amicone Cantine Di Ora 750ml,Customer Square 2,10,0.326923076923077,0.955171226014434,0,6,0,0,0,Create/Update,666392848189,2,12,0,0,,
Amicone Cantine Di Ora 750ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,666392848189,2,12,0,0,2,2
Ancho Reyes 375ml,Customer Square 1,12,0.25,0.475354119011857,0,2,0,0,0,Create/Update,83664874019,1,12,0,0,,
Ancho Reyes 375ml,Customer Square 2,6,0.134615384615385,0.393644028662668,0,2,0,0,0,Create/Update,83664874019,6,12,0,0,,
Ancho Reyes 375ml,Customer Square 3,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,83664874019,1,12,0,0,1,1
Ancho Reyes 750ml,Customer Square 1,9,0.173076923076923,0.378313761017423,0,1,0,0,0,Create/Update,83664873166,1,6,0,0,,
Ancho Reyes 750ml,Customer Square 2,10,0.211538461538462,0.453046884207298,0,2,0,0,0,Create/Update,83664873166,1,6,0,0,,
Ancho Reyes 750ml,Customer Square 3,3,0.076923076923077,0.330858664117024,0,2,0,0,0,Create/Update,83664873166,1,6,0,0,1,1
Ancho Reyes Verde 375ml,Customer Square 1,8,0.173076923076923,0.426125380887699,0,2,0,0,0,Create/Update,83664874026,1,12,0,0,,
Ancho Reyes Verde 375ml,Customer Square 2,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,83664874026,6,12,0,0,,
Ancho Reyes Verde 375ml,Customer Square 3,7,0.134615384615385,0.341312295178824,0,1,0,0,0,Create/Update,83664874026,1,12,0,0,1,1
Ancho Reyes Verde 750ml,Customer Square 1,9,0.192307692307692,0.440212428548446,0,2,0,0,0,Create/Update,83664873685,1,6,0,0,,
Ancho Reyes Verde 750ml,Customer Square 2,6,0.134615384615385,0.393644028662668,0,2,0,0,0,Create/Update,83664873685,3,6,0,0,,
Ancho Reyes Verde 750ml,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,83664873685,1,6,0,0,1,1
Anchor Steam Cans 6 Pack,Customer Square 1,23,0.653846153846154,0.93817776289619,0,4,0,0,1,Create/Update,72783612015,2,4,1,1,,
Ancient Age Kentucky Straight Bourbon 175L,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,80244002114,2,6,0,0,,
Ancient Age Kentucky Straight Bourbon 175L,Customer Square 2,5,0.153846153846154,0.495542258720197,0,2,0,0,0,Create/Update,80244002114,3,6,0,0,,
Ancient Age Kentucky Straight Bourbon 1L,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,80244002121,12,12,0,0,,
Ancient Peaks Renegade 750ml,Customer Square 1,21,0.557692307692308,0.794535702312061,0,3,0,0,1,Create/Update,897114001258,2,6,1,1,,
Ancient Peaks Renegade 750ml,Customer Square 2,17,0.365384615384615,0.555699356799996,0,2,0,0,1,Create/Update,897114001258,2,6,0,1,,
Ancient Peaks Renegade 750ml,Customer Square 3,5,0.115384615384615,0.374876705569575,0,2,0,0,0,Create/Update,897114001258,2,6,0,0,2,2
Andalusia Stryker Smoked Single Malt 750ml,Customer Square 1,8,0.173076923076923,0.426125380887699,0,2,0,0,0,Create/Update,860174000318,2,6,0,0,,
Andalusia Stryker Smoked Single Malt 750ml,Customer Square 2,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,860174000318,2,6,0,0,,
Andalusia Stryker Smoked Single Malt 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,860174000318,2,6,0,0,2,2
Andalusia Texas Single Malt 750ml,Customer Square 1,9,0.173076923076923,0.378313761017423,0,1,0,0,0,Create/Update,860174000332,2,6,0,0,,
Andalusia Texas Single Malt 750ml,Customer Square 2,8,0.153846153846154,0.36080121229411,0,1,0,0,0,Create/Update,860174000332,2,6,0,0,,
Andalusia Texas Single Malt 750ml,Customer Square 3,1,0.038461538461539,0.274670324174725,0,2,0,0,0,Create/Update,860174000332,2,6,0,0,2,2
Anderson Valley Tropical Hazy Cans 6 Pack,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,9125004160,2,4,0,0,,
Angels Envy Bourbon 750ml,Customer Square 1,14,0.442307692307692,1.40621507188707,0,10,0,0,1,Create/Update,850047003003,2,6,0,1,,
Angels Envy Bourbon 750ml,Customer Square 2,27,0.769230769230769,0.973008510821039,0,5,0,1,1,Create/Update,850047003003,24,6,1,1,,
Angels Envy Bourbon 750ml,Customer Square 3,10,0.192307692307692,0.394113490998446,0,1,0,0,0,Create/Update,850047003003,2,6,0,0,2,2
Angels Envy Rye 750ml,Customer Square 1,7,0.269230769230769,1.25752174802091,0,9,0,0,0,Create/Update,850047003065,1,6,0,0,,
Angels Envy Rye 750ml,Customer Square 2,17,0.403846153846154,0.628172421963888,0,2,0,0,1,Create/Update,850047003065,1,6,0,1,,
Angels Envy Rye 750ml,Customer Square 3,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,850047003065,0,6,0,0,0,0
Angostura Bitters 16oz,Customer Square 1,38,1.36538461538462,1.2714142058512,0,5,0,1,2,Create/Update,75496001602,6,12,1,2,,
Angostura Bitters 16oz,Customer Square 2,34,1.46153846153846,2.10732731258503,0,13,0,1,2,Create/Update,75496001602,24,12,1,2,,
Angostura Bitters 16oz,Customer Square 3,5,0.115384615384615,0.374876705569575,0,2,0,0,0,Create/Update,75496001602,6,12,0,0,6,6
Angostura Bitters 200ml,Customer Square 1,34,1.98076923076923,1.99509383445592,0,9,0,2,3,Create/Update,75496002005,4,12,2,3,,
Angostura Bitters 200ml,Customer Square 2,43,1.59615384615385,1.45786481625877,0,6,1,1,2,Create/Update,75496002005,4,12,2,2,,
Angostura Bitters 200ml,Customer Square 3,7,0.173076923076923,0.508434771784703,0,3,0,0,0,Create/Update,75496002005,4,12,0,0,4,4
Angostura Bitters 4oz,Customer Square 1,15,0.480769230769231,0.865811860345418,0,3,0,0,1,Create/Update,75496000407,4,12,0,1,,
Angostura Bitters 4oz,Customer Square 2,46,2.92307692307692,1.97918158927209,0,8,1.75,3,4,Create/Update,75496000407,4,12,3,4,,
Angostura Bitters 4oz,Customer Square 3,20,0.5,0.720576692122892,0,3,0,0,1,Create/Update,75496000407,4,12,1,1,3,3
Angostura Cocoa Bitters 4oz,Customer Square 1,17,0.403846153846154,0.628172421963888,0,2,0,0,1,Create/Update,75496332867,4,12,0,1,,
Angostura Cocoa Bitters 4oz,Customer Square 2,15,0.442307692307692,0.794535702312061,0,3,0,0,1,Create/Update,75496332867,4,12,0,1,,
Angostura Cocoa Bitters 4oz,Customer Square 3,9,0.192307692307692,0.440212428548446,0,2,0,0,0,Create/Update,75496332867,4,12,0,0,4,4
Angostura Orange Bitters 4oz,Customer Square 1,28,0.884615384615385,1.12067709879488,0,5,0,1,1,Create/Update,75496331143,4,12,1,1,,
Angostura Orange Bitters 4oz,Customer Square 2,41,2.73076923076923,4.88370675982663,0,32,1,1,3,Create/Update,75496331143,24,12,3,3,,
Angostura Orange Bitters 4oz,Customer Square 3,11,0.211538461538462,0.408399241953756,0,1,0,0,0,Create/Update,75496331143,4,12,0,0,4,4
Anne Pichon Syrah Grenache 750ml,Customer Square 1,1,0.057692307692308,0.412005486262087,0,3,0,0,0,Create/Update,850005058045,2,12,0,0,,
Anne Pichon Syrah Grenache 750ml,Customer Square 2,7,0.25,0.756383093819121,0,4,0,0,0,Create/Update,850005058045,2,12,0,0,,
