,Category,SKU,ProductName,Location,OnHand,Par,Shy,Send
2079,Tequila,859061006113,Codigo Rosa 750ml,Oak Hill,2.0,0,-2.0,
2080,Tequila,859061006113,Codigo Rosa 750ml,Pleasant Valley,3.0,1,-2.0,
2081,Liqueur,087236565008,Cointreau 1L,Airport,6.0,4,-2.0,
2082,Liqueur,087236565008,Cointreau 1L,Oak Hill,2.0,1,-1.0,
2083,Liqueur,087236565008,Cointreau 1L,Pleasant Valley,7.0,4,-3.0,
2084,Liqueur,087236565206,Cointreau 375ml,Airport,16.0,2,-14.0,
2085,Liqueur,087236565206,Cointreau 375ml,Oak Hill,1.0,1,0.0,
2086,Liqueur,087236565206,Cointreau 375ml,Pleasant Valley,26.0,2,-24.0,
2087,Liqueur,087236565305,Cointreau 50ml,Airport,28.0,1,-27.0,
2088,Liqueur,087236565305,Cointreau 50ml,Oak Hill,22.0,0,-22.0,
2089,Liqueur,087236565305,Cointreau 50ml,Pleasant Valley,46.0,0,-46.0,
2090,Liqueur,087236565107,Cointreau 750ml,Pleasant Valley,0.0,0,0.0,
2091,Non Alcoholic Beverage,049000050103,Coke 2L,Airport,7.0,5,-2.0,
2092,Non Alcoholic Beverage,04963406,Coke Can 12oz,Airport,149.0,31,-118.0,
2093,Garnish,031439002709,Collins Blue Cheese Olives 8oz,Airport,17.0,1,-16.0,
2094,Garnish,031439002709,Collins Blue Cheese Olives 8oz,Oak Hill,13.0,1,-12.0,
2095,Garnish,031439002709,Collins Blue Cheese Olives 8oz,Pleasant Valley,3.0,1,-2.0,
2096,Garnish,031439002204,Collins Cocktail Onions 8oz,Airport,22.0,0,-22.0,
2097,Garnish,031439002204,Collins Cocktail Onions 8oz,Oak Hill,6.0,0,-6.0,
2098,Garnish,031439002204,Collins Cocktail Onions 8oz,Pleasant Valley,3.0,0,-3.0,
2099,Garnish,031439002792,Collins Pimento Olives 8oz,Airport,20.0,0,-20.0,
2100,Garnish,031439002792,Collins Pimento Olives 8oz,Oak Hill,9.0,0,-9.0,
2101,Garnish,031439002792,Collins Pimento Olives 8oz,Pleasant Valley,15.0,1,-14.0,
2102,Garnish,031439002686,Collins Vermouth Pimento Olives 8oz,Airport,3.0,0,-3.0,
2103,Garnish,031439002686,Collins Vermouth Pimento Olives 8oz,Oak Hill,6.0,0,-6.0,
2104,Garnish,031439002686,Collins Vermouth Pimento Olives 8oz,Pleasant Valley,13.0,0,-13.0,
2105,Liqueur,736040533108,Combier Abricot 750ml,Airport,5.0,0,-5.0,
2106,Liqueur,736040533108,Combier Abricot 750ml,Oak Hill,6.0,0,-6.0,
2107,Liqueur,736040533108,Combier Abricot 750ml,Pleasant Valley,0.0,0,0.0,
2108,Liqueur,736040540571,Combier Banane 750ml,Airport,1.0,0,-1.0,
2109,Liqueur,736040540571,Combier Banane 750ml,Oak Hill,4.0,0,-4.0,
2110,Liqueur,736040540571,Combier Banane 750ml,Pleasant Valley,0.0,0,0.0,
2111,Liqueur,736040523802,Combier Creme de Mure 750ml,Airport,1.0,0,-1.0,
2112,Liqueur,736040523802,Combier Creme de Mure 750ml,Oak Hill,2.0,0,-2.0,
2113,Liqueur,736040523802,Combier Creme de Mure 750ml,Pleasant Valley,4.0,0,-4.0,
2114,Liqueur,736040523888,Combier Elicser 375ml,Airport,3.0,0,-3.0,
2115,Liqueur,736040523888,Combier Elicser 375ml,Oak Hill,3.0,0,-3.0,
2116,Liqueur,736040523888,Combier Elicser 375ml,Pleasant Valley,4.0,0,-4.0,
2117,Liqueur,736040523826,Combier Fruits Rouges 750ml,Airport,2.0,0,-2.0,
2118,Liqueur,736040523826,Combier Fruits Rouges 750ml,Oak Hill,1.0,0,-1.0,
2119,Liqueur,736040523826,Combier Fruits Rouges 750ml,Pleasant Valley,4.0,0,-4.0,
2120,Liqueur,736040523864,Combier Kummel 750ml,Airport,2.0,0,-2.0,
2121,Liqueur,736040523864,Combier Kummel 750ml,Oak Hill,2.0,0,-2.0,
2122,Liqueur,736040523864,Combier Kummel 750ml,Pleasant Valley,4.0,0,-4.0,
2123,Liqueur,736040539711,Combier Le Bleu 750ml,Oak Hill,3.0,0,-3.0,
2124,Liqueur,736040539711,Combier Le Bleu 750ml,Pleasant Valley,6.0,0,-6.0,
2125,Liqueur,736040520283,Combier Orange 1L,Airport,5.0,0,-5.0,
2126,Liqueur,736040520283,Combier Orange 1L,Oak Hill,6.0,0,-6.0,
2127,Liqueur,736040520283,Combier Orange 1L,Pleasant Valley,1.0,1,0.0,
2128,Liqueur,736040525851,Combier Orange 375ml,Airport,6.0,0,-6.0,
2129,Liqueur,736040525851,Combier Orange 375ml,Oak Hill,14.0,0,-14.0,
2130,Liqueur,736040525851,Combier Orange 375ml,Pleasant Valley,2.0,1,-1.0,
2131,Liqueur,736040523765,Combier Pamplemousse 750ml,Airport,2.0,0,-2.0,
2132,Liqueur,736040523765,Combier Pamplemousse 750ml,Pleasant Valley,6.0,0,-6.0,
2133,Liqueur,736040001553,Combier Pasteque 750ml,Airport,9.0,0,-9.0,
2134,Liqueur,736040001553,Combier Pasteque 750ml,Oak Hill,5.0,0,-5.0,
2135,Liqueur,736040001553,Combier Pasteque 750ml,Pleasant Valley,3.0,0,-3.0,
2136,Liqueur,736040526759,Combier Rose Liqueur 750ml,Airport,1.0,0,-1.0,
2137,Liqueur,736040526759,Combier Rose Liqueur 750ml,Oak Hill,1.0,0,-1.0,
2138,Liqueur,736040526759,Combier Rose Liqueur 750ml,Pleasant Valley,2.0,0,-2.0,
2139,Liqueur,736040521341,Combier Royal 1L,Airport,2.0,0,-2.0,
2140,Liqueur,736040521341,Combier Royal 1L,Oak Hill,3.0,0,-3.0,
2141,Liqueur,736040521341,Combier Royal 1L,Pleasant Valley,8.0,0,-8.0,
2142,Craft Beer,864745000073,Community Hop Skinny 6pk cans,Airport,0.0,0,0.0,
2143,Craft Beer,864745000097,Community Mosaic IPA 6 Pack Cans,Airport,4.0,2,-2.0,
2144,Craft Beer,865725000106,Community Texas Lager 6pk cans,Airport,0.0,1,1.0,
2145,Red New World,851895004006,Commuter Cuvee Pinot Noir 750ml,Airport,4.0,4,0.0,
2146,Red New World,851895004006,Commuter Cuvee Pinot Noir 750ml,Oak Hill,22.0,1,-21.0,
2147,Red New World,851895004006,Commuter Cuvee Pinot Noir 750ml,Pleasant Valley,31.0,4,-27.0,
2148,Fortified,3274510003692,Comoz Blanc Vermouth 750ml,Pleasant Valley,4.0,0,-4.0,
2149,Whiskey Scotch,832889008811,Compass Box Canvas 750ml,Airport,1.0,0,-1.0,
2150,Whiskey Scotch,832889008811,Compass Box Canvas 750ml,Oak Hill,0.0,0,0.0,
2151,Whiskey Scotch,832889008811,Compass Box Canvas 750ml,Pleasant Valley,2.0,0,-2.0,
2152,Whiskey Scotch,832889001126,Compass Box Hedonism 750ml,Airport,0.0,0,0.0,
2153,Whiskey Scotch,832889001126,Compass Box Hedonism 750ml,Oak Hill,3.0,0,-3.0,
2154,Whiskey Scotch,832889001126,Compass Box Hedonism 750ml,Pleasant Valley,0.0,0,0.0,
2155,Whiskey Scotch,832889001508,Compass Box Magic Cask 750ml,Airport,0.0,0,0.0,
2156,Whiskey Scotch,832889001508,Compass Box Magic Cask 750ml,Oak Hill,1.0,0,-1.0,
2157,Whiskey Scotch,832889001508,Compass Box Magic Cask 750ml,Pleasant Valley,0.0,0,0.0,
2158,Whiskey Scotch,832889005513,Compass Box Spice Tree Malt 750ml,Airport,3.0,0,-3.0,
2159,Whiskey Scotch,832889005513,Compass Box Spice Tree Malt 750ml,Oak Hill,3.0,0,-3.0,
2160,Whiskey Scotch,832889005513,Compass Box Spice Tree Malt 750ml,Pleasant Valley,6.0,0,-6.0,
2161,Whiskey Irish,080686187134,Connemara Peated Single Malt 750ml,Airport,6.0,0,-6.0,
2162,Whiskey Irish,080686187134,Connemara Peated Single Malt 750ml,Oak Hill,0.0,0,0.0,
2163,Whiskey Irish,080686187134,Connemara Peated Single Malt 750ml,Pleasant Valley,6.0,1,-5.0,
2164,Fortified,8002007300000,Contratto Americano Rosso 750ml,Airport,6.0,0,-6.0,
2165,Fortified,8002007300000,Contratto Americano Rosso 750ml,Oak Hill,2.0,0,-2.0,
2166,Fortified,8002007300000,Contratto Americano Rosso 750ml,Pleasant Valley,3.0,0,-3.0,
2167,Amaro,8016441091004,Contratto Apertif 1L,Airport,5.0,0,-5.0,
2168,Amaro,8016441091004,Contratto Apertif 1L,Oak Hill,3.0,0,-3.0,
2169,Amaro,8016441091004,Contratto Apertif 1L,Pleasant Valley,5.0,0,-5.0,
2170,Fortified,8002007100006,Contratto Bianco Vermouth 750ml,Airport,7.0,0,-7.0,
2171,Fortified,8002007100006,Contratto Bianco Vermouth 750ml,Oak Hill,2.0,0,-2.0,
2172,Fortified,8002007100006,Contratto Bianco Vermouth 750ml,Pleasant Valley,9.0,0,-9.0,
2173,Amaro,8016441101000,Contratto Bitter 1L,Airport,6.0,0,-6.0,
2174,Amaro,8016441101000,Contratto Bitter 1L,Oak Hill,2.0,0,-2.0,
2175,Amaro,8016441101000,Contratto Bitter 1L,Pleasant Valley,4.0,0,-4.0,
2176,Amaro,8002007400007,Contratto Fernet 750ml,Airport,3.0,0,-3.0,
2177,Amaro,8002007400007,Contratto Fernet 750ml,Oak Hill,2.0,0,-2.0,
2178,Amaro,8002007400007,Contratto Fernet 750ml,Pleasant Valley,7.0,0,-7.0,
2179,Fortified,800200700003,Contratto Vermouth Rosso 750ml,Airport,8.0,0,-8.0,
2180,Fortified,800200700003,Contratto Vermouth Rosso 750ml,Oak Hill,4.0,0,-4.0,
2181,Fortified,800200700003,Contratto Vermouth Rosso 750ml,Pleasant Valley,4.0,0,-4.0,
2182,Dom Beer,071990100025,Coors Banquet Cans 6 Pack,Airport,3.0,2,-1.0,
2183,Dom Beer,071990300050,Coors Light Bottles 6 Pack,Airport,2.0,1,-1.0,
2184,Dom Beer,071990300050,Coors Light Bottles 6 Pack,Pleasant Valley,0.0,0,0.0,
2185,Dom Beer,071990000486,Coors Light Cans 12 Pack,Airport,5.0,3,-2.0,
2186,Dom Beer,071990000486,Coors Light Cans 12 Pack,Oak Hill,2.0,1,-1.0,
2187,Glassware,56756789,Copita Single,Airport,1.0,0,-1.0,
2188,Glassware,56756789,Copita Single,Oak Hill,0.0,0,0.0,
2189,Glassware,56756789,Copita Single,Pleasant Valley,0.0,0,0.0,
2190,Absinthe,850329005022,Copper & Kings Absinthe 750ml,Airport,0.0,0,0.0,
2191,Absinthe,850329005022,Copper & Kings Absinthe 750ml,Oak Hill,2.0,0,-2.0,
2192,Absinthe,850329005022,Copper & Kings Absinthe 750ml,Pleasant Valley,2.0,0,-2.0,
2193,Brandy,850329005008,Copper & Kings American Brandy 750ml,Airport,1.0,0,-1.0,
2194,Brandy,850329005008,Copper & Kings American Brandy 750ml,Oak Hill,1.0,0,-1.0,
2195,Brandy,850329005008,Copper & Kings American Brandy 750ml,Pleasant Valley,0.0,0,0.0,
2196,Brandy,850004947197,Copper & Kings Apple Brandy 750ml,Airport,3.0,0,-3.0,
2197,Brandy,850004947197,Copper & Kings Apple Brandy 750ml,Oak Hill,2.0,0,-2.0,
2198,Brandy,850004947197,Copper & Kings Apple Brandy 750ml,Pleasant Valley,2.0,0,-2.0,
2199,Bar Tools,123553,Copper Cocktail Picks,Airport,26.0,0,-26.0,
2200,Bar Tools,123553,Copper Cocktail Picks,Oak Hill,36.0,0,-36.0,
2201,Bar Tools,123553,Copper Cocktail Picks,Pleasant Valley,52.0,0,-52.0,
2202,Whiskey Scotch,088076181434,Copper Dog Blended Malt 750ml,Oak Hill,1.0,0,-1.0,
2203,Whiskey Scotch,088076181434,Copper Dog Blended Malt 750ml,Pleasant Valley,0.0,0,0.0,
2204,Snacks,071159001750,Corn Nuts Chili Picante,Airport,5.0,2,-3.0,
2205,Whiskey Bourbon/American,867931000420,Corner Creek 10y 750ml,Airport,0.0,0,0.0,
2206,Whiskey Bourbon/American,867931000420,Corner Creek 10y 750ml,Pleasant Valley,1.0,0,-1.0,
2207,Imp Beer,080660956053,Corona Bottles 6 Pack,Airport,4.0,4,0.0,
2208,Tequila,720815930339,Corralejo Anejo 750ml,Airport,2.0,0,-2.0,
2209,Tequila,720815930339,Corralejo Anejo 750ml,Oak Hill,1.0,0,-1.0,
2210,Tequila,720815930339,Corralejo Anejo 750ml,Pleasant Valley,2.0,0,-2.0,
2211,Tequila,720815930636,Corralejo Blanco 750ml,Airport,2.0,0,-2.0,
2212,Tequila,720815930636,Corralejo Blanco 750ml,Oak Hill,2.0,0,-2.0,
2213,Tequila,720815930636,Corralejo Blanco 750ml,Pleasant Valley,6.0,1,-5.0,
2214,Tequila,720815930131,Corralejo Reposado 750ml,Airport,7.0,1,-6.0,
2215,Tequila,720815930131,Corralejo Reposado 750ml,Oak Hill,4.0,0,-4.0,
2216,Tequila,720815930131,Corralejo Reposado 750ml,Pleasant Valley,8.0,2,-6.0,
2217,Rum,721059000680,Coruba Dark Rum 1L,Airport,0.0,2,2.0,
2218,Rum,721059000680,Coruba Dark Rum 1L,Oak Hill,0.0,1,1.0,
2219,Rum,721059000680,Coruba Dark Rum 1L,Pleasant Valley,0.0,1,1.0,
2220,Red Old World,857508006023,Corzano e Paterno Chianti 750ml,Airport,11.0,1,-10.0,
2221,Red Old World,857508006023,Corzano e Paterno Chianti 750ml,Oak Hill,7.0,0,-7.0,
2222,Red Old World,857508006023,Corzano e Paterno Chianti 750ml,Pleasant Valley,10.0,1,-9.0,
2223,Red Old World,724049468828,Cot Boy 750ml,Airport,14.0,2,-12.0,
2224,Red Old World,724049468828,Cot Boy 750ml,Oak Hill,4.0,0,-4.0,
2225,Red Old World,724049468828,Cot Boy 750ml,Pleasant Valley,24.0,1,-23.0,
2226,Cognac,080686961109,Courvoisier VS 200ml,Airport,0.0,1,1.0,
2227,Cognac,080686961109,Courvoisier VS 200ml,Oak Hill,1.0,1,0.0,
2228,Cognac,080686961109,Courvoisier VS 200ml,Pleasant Valley,0.0,0,0.0,
2229,Cognac,080686961086,Courvoisier VS 375ml,Airport,1.0,1,0.0,
2230,Cognac,080686961086,Courvoisier VS 375ml,Oak Hill,13.0,2,-11.0,
2231,Cognac,080686961086,Courvoisier VS 375ml,Pleasant Valley,12.0,1,-11.0,
2232,Cognac,080686961048,Courvoisier VS 750ml,Airport,3.0,0,-3.0,
2233,Cognac,080686961048,Courvoisier VS 750ml,Oak Hill,7.0,0,-7.0,
2234,Cognac,080686961048,Courvoisier VS 750ml,Pleasant Valley,2.0,0,-2.0,
2235,Cognac,080686962038,Courvoisier VSOP 1L,Airport,1.0,0,-1.0,
2236,Cognac,080686962038,Courvoisier VSOP 1L,Pleasant Valley,2.0,0,-2.0,
2237,Garnish,123805,Covert Pocket Corkscrew,Airport,18.0,0,-18.0,
2238,Garnish,123805,Covert Pocket Corkscrew,Oak Hill,9.0,0,-9.0,
2239,Garnish,123805,Covert Pocket Corkscrew,Pleasant Valley,12.0,1,-11.0,
2240,Whiskey Scotch,080480005382,Craigellachie 13y 750ml,Airport,0.0,0,0.0,
2241,Whiskey Scotch,080480005382,Craigellachie 13y 750ml,Oak Hill,2.0,0,-2.0,
2242,Whiskey Scotch,080480005382,Craigellachie 13y 750ml,Pleasant Valley,0.0,1,1.0,1.0
2243,White,9120008894003,Crazy Creatures 750mL,Airport,5.0,3,-2.0,
2244,White,9120008894003,Crazy Creatures 750mL,Oak Hill,3.0,0,-3.0,
2245,White,9120008894003,Crazy Creatures 750mL,Pleasant Valley,3.0,3,0.0,
2246,Whiskey Bourbon/American,860000790901,Cream Of Kentucky 13y 750ml,Pleasant Valley,1.0,0,-1.0,
2247,Whiskey Bourbon/American,860000790925,Cream of Kentucky Single Barrel 750ml,Pleasant Valley,0.0,0,0.0,
2248,Liqueur,898804005006,Creme Yvette Delicieuse 750ml,Airport,0.0,0,0.0,
2249,Liqueur,898804005006,Creme Yvette Delicieuse 750ml,Oak Hill,0.0,0,0.0,
2250,Liqueur,898804005006,Creme Yvette Delicieuse 750ml,Pleasant Valley,0.0,0,0.0,
2251,Non Alcoholic Beverage,850032121033,Crisp Crude Gold Fashioned 4pk,Airport,0.0,0,0.0,
2252,Non Alcoholic Beverage,850032121033,Crisp Crude Gold Fashioned 4pk,Oak Hill,1.0,0,-1.0,
2253,Non Alcoholic Beverage,850032121033,Crisp Crude Gold Fashioned 4pk,Pleasant Valley,0.0,0,0.0,
2254,Non Alcoholic Beverage,850032121095,Crisp Crude Mellow Mule 4pk,Airport,0.0,1,1.0,
2255,Non Alcoholic Beverage,850032121095,Crisp Crude Mellow Mule 4pk,Pleasant Valley,0.0,0,0.0,
2256,Non Alcoholic Beverage,850032121071,Crisp Crude Paloma Daydream 4pk,Oak Hill,1.0,0,-1.0,
2257,Non Alcoholic Beverage,850032121071,Crisp Crude Paloma Daydream 4pk,Pleasant Valley,2.0,0,-2.0,
2258,Whiskey Canadian,082000771586,Crown Apple 1L,Pleasant Valley,0.0,0,0.0,
2259,Whiskey Canadian,082000771555,Crown Apple 375ml,Airport,32.0,6,-26.0,
2260,Whiskey Canadian,082000771555,Crown Apple 375ml,Oak Hill,11.0,1,-10.0,
2261,Whiskey Canadian,082000771555,Crown Apple 375ml,Pleasant Valley,8.0,3,-5.0,
2262,Whiskey Canadian,082000771562,Crown Apple 750ml,Airport,14.0,4,-10.0,
2263,Whiskey Canadian,082000771562,Crown Apple 750ml,Oak Hill,10.0,1,-9.0,
2264,Whiskey Canadian,082000771562,Crown Apple 750ml,Pleasant Valley,12.0,3,-9.0,
2265,Whiskey Canadian,082000782919,Crown Peach 750ml,Airport,5.0,2,-3.0,
2266,Whiskey Canadian,082000782919,Crown Peach 750ml,Oak Hill,2.0,1,-1.0,
2267,Whiskey Canadian,082000782919,Crown Peach 750ml,Pleasant Valley,14.0,5,-9.0,
2268,Whiskey Canadian,087000700604,Crown Royal 1.75L,Airport,5.0,1,-4.0,
2269,Whiskey Canadian,087000700604,Crown Royal 1.75L,Oak Hill,6.0,1,-5.0,
2270,Whiskey Canadian,087000700604,Crown Royal 1.75L,Pleasant Valley,2.0,1,-1.0,
2271,Whiskey Canadian,082000792550,Crown Royal 16y Rye 750ml,Airport,2.0,0,-2.0,
2272,Whiskey Canadian,082000792550,Crown Royal 16y Rye 750ml,Oak Hill,0.0,0,0.0,
2273,Whiskey Canadian,082000792550,Crown Royal 16y Rye 750ml,Pleasant Valley,3.0,0,-3.0,
2274,Whiskey Canadian,087000007246,Crown Royal 1L,Airport,7.0,1,-6.0,
2275,Whiskey Canadian,087000007246,Crown Royal 1L,Pleasant Valley,5.0,1,-4.0,
2276,Whiskey Canadian,087000007277,Crown Royal 200ml,Airport,10.0,5,-5.0,
2277,Whiskey Canadian,087000007277,Crown Royal 200ml,Oak Hill,35.0,1,-34.0,
2278,Whiskey Canadian,087000007277,Crown Royal 200ml,Pleasant Valley,51.0,3,-48.0,
2279,Whiskey Canadian,087000007604,Crown Royal 375ml,Airport,12.0,11,-1.0,
2280,Whiskey Canadian,087000007604,Crown Royal 375ml,Oak Hill,0.0,1,1.0,
2281,Whiskey Canadian,087000007604,Crown Royal 375ml,Pleasant Valley,23.0,6,-17.0,
2282,Whiskey Canadian,087000007253,Crown Royal 750ml,Airport,11.0,4,-7.0,
2283,Whiskey Canadian,087000007253,Crown Royal 750ml,Oak Hill,6.0,2,-4.0,
2284,Whiskey Canadian,087000007253,Crown Royal 750ml,Pleasant Valley,17.0,5,-12.0,
2285,Whiskey Canadian,82000789086,Crown Royal Texan Edition 750ml,Pleasant Valley,0.0,0,0.0,
2286,Bitters,1234500000074,Crude Apothecary Bitters 2oz,Airport,1.0,0,-1.0,
2287,Bitters,1234500000074,Crude Apothecary Bitters 2oz,Pleasant Valley,1.0,0,-1.0,
2288,Bitters,1234500000075,Crude Attawanhood Bitters 2oz,Airport,3.0,0,-3.0,
2289,Bitters,1234500000075,Crude Attawanhood Bitters 2oz,Oak Hill,4.0,0,-4.0,
2290,Bitters,1234500000075,Crude Attawanhood Bitters 2oz,Pleasant Valley,4.0,0,-4.0,
2291,Bitters,860084000101,Crude Big Bear Bitters 4oz,Airport,3.0,0,-3.0,
2292,Bitters,860084000101,Crude Big Bear Bitters 4oz,Oak Hill,5.0,0,-5.0,
2293,Bitters,860084000101,Crude Big Bear Bitters 4oz,Pleasant Valley,3.0,0,-3.0,
2294,Bitters,860084000125,Crude Bitterless Marriage 4oz,Airport,3.0,0,-3.0,
2295,Bitters,860084000125,Crude Bitterless Marriage 4oz,Oak Hill,3.0,0,-3.0,
2296,Bitters,860084000125,Crude Bitterless Marriage 4oz,Pleasant Valley,1.0,0,-1.0,
2297,Bitters,860084000163,Crude Lindsay 4oz,Airport,8.0,0,-8.0,
2298,Bitters,860084000163,Crude Lindsay 4oz,Oak Hill,4.0,0,-4.0,
2299,Bitters,860084000163,Crude Lindsay 4oz,Pleasant Valley,6.0,0,-6.0,
2300,Bitters,860084000132,Crude Pooter 4oz,Airport,3.0,0,-3.0,
2301,Bitters,860084000132,Crude Pooter 4oz,Oak Hill,4.0,0,-4.0,
2302,Bitters,860084000132,Crude Pooter 4oz,Pleasant Valley,5.0,0,-5.0,
2303,Bitters,860084000118,Crude Rizzo Bitters 4oz,Airport,3.0,0,-3.0,
2304,Bitters,860084000118,Crude Rizzo Bitters 4oz,Oak Hill,2.0,0,-2.0,
2305,Bitters,860084000118,Crude Rizzo Bitters 4oz,Pleasant Valley,3.0,0,-3.0,
2306,Bitters,860084000149,Crude Sycophant Bitters 4oz,Airport,2.0,0,-2.0,
2307,Bitters,860084000149,Crude Sycophant Bitters 4oz,Oak Hill,3.0,0,-3.0,
2308,Bitters,860084000149,Crude Sycophant Bitters 4oz,Pleasant Valley,0.0,0,0.0,
2309,Bitters,123456789101,Crude Tiki 500 Bitters 2oz,Airport,6.0,0,-6.0,
2310,Bitters,123456789101,Crude Tiki 500 Bitters 2oz,Oak Hill,6.0,0,-6.0,
2311,Bitters,123456789101,Crude Tiki 500 Bitters 2oz,Pleasant Valley,4.0,0,-4.0,
2312,Mezcal,851645006694,Cruz De Fuego Espadin 750ml,Airport,1.0,1,0.0,
2313,Mezcal,851645006694,Cruz De Fuego Espadin 750ml,Oak Hill,2.0,0,-2.0,
2314,Mezcal,851645006694,Cruz De Fuego Espadin 750ml,Pleasant Valley,3.0,0,-3.0,
2315,Rum,080686967613,Cruzan Blackstrap 1L,Airport,0.0,1,1.0,1.0
2316,Rum,080686967613,Cruzan Blackstrap 1L,Oak Hill,3.0,0,-3.0,
2317,Rum,080686967613,Cruzan Blackstrap 1L,Pleasant Valley,3.0,1,-2.0,
2318,Whiskey Scotch,812066020812,Cutty Sark 1L,Airport,3.0,0,-3.0,
2319,Whiskey Scotch,812066020812,Cutty Sark 1L,Oak Hill,2.0,0,-2.0,
2320,Whiskey Scotch,812066020812,Cutty Sark 1L,Pleasant Valley,2.0,0,-2.0,
2321,Bubbles,8412766200891,Cuvee 23 Cava 750mL,Airport,12.0,4,-8.0,
2322,Bubbles,8412766200891,Cuvee 23 Cava 750mL,Oak Hill,12.0,0,-12.0,
2323,Bubbles,8412766200891,Cuvee 23 Cava 750mL,Pleasant Valley,14.0,3,-11.0,
2324,Amaro,887341000018,Cynar 1L,Airport,1.0,1,0.0,
2325,Amaro,887341000018,Cynar 1L,Oak Hill,0.0,0,0.0,
2326,Amaro,887341000018,Cynar 1L,Pleasant Valley,0.0,1,1.0,
2327,Amaro,721059002134,Cynar 70 Proof 1L,Airport,1.0,1,0.0,
2328,Amaro,721059002134,Cynar 70 Proof 1L,Oak Hill,5.0,0,-5.0,
2329,Amaro,721059002134,Cynar 70 Proof 1L,Pleasant Valley,0.0,0,0.0,
2330,Tequila,863415000078,Dahlia Cristalino Reposado 750ml,Airport,1.0,0,-1.0,
2331,Tequila,863415000078,Dahlia Cristalino Reposado 750ml,Pleasant Valley,5.0,0,-5.0,
2332,Rum,7500326213076,Dakabend Mexican Rum 1L,Airport,0.0,0,0.0,
2333,Rum,7500326213076,Dakabend Mexican Rum 1L,Oak Hill,3.0,0,-3.0,
2334,Rum,7500326213076,Dakabend Mexican Rum 1L,Pleasant Valley,1.0,0,-1.0,
2335,Whiskey Scotch,087647111672,Dalmore 12y 750ml,Airport,1.0,1,0.0,
2336,Whiskey Scotch,087647111672,Dalmore 12y 750ml,Oak Hill,3.0,0,-3.0,
2337,Whiskey Scotch,087647111672,Dalmore 12y 750ml,Pleasant Valley,1.0,0,-1.0,
2338,Whiskey Scotch,087647111689,Dalmore 15y 750ml,Airport,1.0,0,-1.0,
2339,Whiskey Scotch,087647111689,Dalmore 15y 750ml,Oak Hill,0.0,0,0.0,
2340,Whiskey Scotch,087647111689,Dalmore 15y 750ml,Pleasant Valley,0.0,0,0.0,
2341,Whiskey Scotch,087647112143,Dalmore Cigar Malt 750ml,Airport,0.0,0,0.0,
2342,Whiskey Scotch,087647112143,Dalmore Cigar Malt 750ml,Pleasant Valley,0.0,0,0.0,
2343,Whiskey Scotch,087647113409,Dalmore Port Wood 750ml,Airport,1.0,0,-1.0,
2344,Whiskey Scotch,087647113409,Dalmore Port Wood 750ml,Oak Hill,0.0,0,0.0,
2345,Whiskey Scotch,087647113409,Dalmore Port Wood 750ml,Pleasant Valley,1.0,0,-1.0,
2346,Whiskey Scotch,088110100056,Dalwhinnie 15y 750ml,Airport,0.0,0,0.0,
2347,Whiskey Scotch,088110100056,Dalwhinnie 15y 750ml,Oak Hill,0.0,0,0.0,
2348,Whiskey Scotch,088110100056,Dalwhinnie 15y 750ml,Pleasant Valley,1.0,0,-1.0,
2349,Whiskey Scotch,088076184541,Dalwhinnie Distillers Edition 750ml,Airport,4.0,0,-4.0,
2350,Whiskey Scotch,088076184541,Dalwhinnie Distillers Edition 750ml,Oak Hill,3.0,0,-3.0,
2351,Whiskey Scotch,088076184541,Dalwhinnie Distillers Edition 750ml,Pleasant Valley,1.0,0,-1.0,
2352,Liqueur,081932049534,Damiana Liqueur 750ml,Airport,3.0,0,-3.0,
2353,Liqueur,081932049534,Damiana Liqueur 750ml,Oak Hill,2.0,0,-2.0,
2354,Liqueur,081932049534,Damiana Liqueur 750ml,Pleasant Valley,2.0,0,-2.0,
2355,Soju,8809018212120,Damso Lychee Soju 375ml,Airport,0.0,1,1.0,
2356,Soju,8809018212120,Damso Lychee Soju 375ml,Oak Hill,0.0,0,0.0,
2357,Soju,8809018212120,Damso Lychee Soju 375ml,Pleasant Valley,0.0,2,2.0,
2358,Soju,8809018212038,Damso Soju 375ml,Pleasant Valley,0.0,0,0.0,
2359,Soju,8809018212144,Damso Watermelon Soju 375ml,Airport,0.0,1,1.0,1.0
2360,Soju,8809018212144,Damso Watermelon Soju 375ml,Oak Hill,1.0,0,-1.0,
2361,Soju,8809018212144,Damso Watermelon Soju 375ml,Pleasant Valley,0.0,2,2.0,1.0
2362,Mead,5703162007003,Dansk Viking Blod Mead750ml,Airport,3.0,0,-3.0,
2363,Mead,5703162007003,Dansk Viking Blod Mead750ml,Oak Hill,2.0,0,-2.0,
2364,Mead,5703162007003,Dansk Viking Blod Mead750ml,Pleasant Valley,0.0,0,0.0,
2365,Liqueur,618358000124,Daristi Xtabentun 750ml,Airport,3.0,0,-3.0,
2366,Liqueur,618358000124,Daristi Xtabentun 750ml,Oak Hill,0.0,0,0.0,
2367,Liqueur,618358000124,Daristi Xtabentun 750ml,Pleasant Valley,5.0,0,-5.0,
2368,Gin,086785321066,Darnleys View London Dry Gin 750ml,Airport,0.0,0,0.0,
2369,Gin,086785321066,Darnleys View London Dry Gin 750ml,Pleasant Valley,0.0,0,0.0,
2370,Calvados,695521106012,Daron Calvados Fine 750ml,Airport,4.0,0,-4.0,
