Action,ProductSKU,ProductName,Location,MinimumBeforeReorder,ReorderQuantity,Stock Locator,PickZones
Create/Update,096749031542,Larceny Small Batch 1L,Customer Square 3,1,6,,
Create/Update,862700000403,Las Perlas Raicilla De Costa 750ml,Customer Square 3,0,2,,
Create/Update,856933005731,Laws Four Grain Bourbon 750ml,Customer Square 3,0,6,,
Create/Update,084848720306,Lazzaroni Amaretto 750ml,Customer Square 3,3,6,,
Create/Update,8002873021658,Lazzaroni Cherries 400g,Customer Square 3,0,12,,
Create/Update,084848721303,Lazzaroni Sambuca 750ml,Customer Square 3,0,6,,
Create/Update,849834000653,Le Verger French Terroir Liqueur 750ml,Customer Square 3,4,6,,
Create/Update,080480007256,Leblon Cachaca 750ml,Customer Square 3,1,6,,
Create/Update,860384000337,Lee Spirits Creme de Violette 750ml,Customer Square 3,0,6,,
Create/Update,088004004712,Legendre Herbsaint 750ml,Customer Square 3,0,6,,
Create/Update,080686024019,Legent Bourbon,Customer Square 3,0,6,,
Create/Update,814789001512,Lemon Hart 151 750ml,Customer Square 3,0,4,,
Create/Update,814789001802,Lemon Hart 1804 750ml,Customer Square 3,0,4,,
Create/Update,814789001864,Lemon Hart Spiced Rum 750ml,Customer Square 3,0,4,,
Create/Update,123544,Lemon Juicer,Customer Square 3,0,12,,
Create/Update,836137000046,Leopold Bros Orange Liqueur 750ml,Customer Square 3,0,3,,
Create/Update,836137007113,Leopold Brothers Absinthe Verte 750ml,Customer Square 3,0,2,,
Create/Update,836137000091,Leopold Brothers Apertivo 750ml,Customer Square 3,0,3,,
Create/Update,836137000138,Leopold Brothers Fernet 750ml,Customer Square 3,1,2,,
Create/Update,836137000145,Leopold Brothers Navy Gin 750ml,Customer Square 3,1,3,,
Create/Update,836137007007,Leopold Brothers Rocky Mountain Blackberry 750ml,Customer Square 3,0,2,,
Create/Update,836137005010,Leopold Brothers Small Batch Gin 750ml,Customer Square 3,2,3,,
Create/Update,8205850008196,Lepanto Gran Reserve PX 750ml,Customer Square 3,0,6,,
Create/Update,7503013890024,Leyenda Oaxaca Espadin 750ml,Customer Square 3,0,6,,
Create/Update,7503013890789,Leyenda San Luis Potosi 750ml,Customer Square 3,1,2,,
Create/Update,614409550181,Liber & Co Blood Orange Cordial 17oz,Customer Square 3,6,12,,
Create/Update,614409550167,Liber & Co Demerara Gum Syrup 17oz,Customer Square 3,0,12,,
Create/Update,700697229745,Liber & Co Fiery Ginger 17oz,Customer Square 3,31,12,,
Create/Update,614409550228,Liber & Co Fig Syrup 17oz,Customer Square 3,6,12,,
Create/Update,700697229677,Liber & Co Grapefruit Shrub 17oz,Customer Square 3,0,12,,
Create/Update,700697229721,Liber & Co Grenadine 17oz,Customer Square 3,6,12,,
Create/Update,700697229660,Liber & Co Gum Syrup 17oz,Customer Square 3,0,12,,
Create/Update,612953414638,Liber & Co Orgeat 17oz,Customer Square 3,25,12,,
Create/Update,700697229769,Liber & Co Passion Fruit Syrup 17oz,Customer Square 3,28,12,,
Create/Update,700697229714,Liber & Co Pineapple Gum Syrup 17oz,Customer Square 3,8,12,,
Create/Update,614409550365,Liber & Co Raspberry Gum Syrup 17oz,Customer Square 3,6,12,,
Create/Update,614409550297,Liber & Co Toasted Coconut 17oz,Customer Square 3,0,12,,
Create/Update,609224040887,Liber & Co Tonic Syrup 17oz,Customer Square 3,2,12,,
Create/Update,029929115404,Licor 43 1L,Customer Square 3,28,12,,
Create/Update,029929115091,Licor 43 375ml,Customer Square 3,0,12,,
Create/Update,083664866281,Lillet Blanc 750ml,Customer Square 3,13,12,,
Create/Update,083664872589,Lillet Rose 750ml,Customer Square 3,4,12,,
Create/Update,083664866298,Lillet Rouge 750ml,Customer Square 3,0,12,,
Create/Update,817469010101,Linie Aquavit 750ml,Customer Square 3,0,12,,
Create/Update,088320330007,Liquore Strega 750ml,Customer Square 3,3,12,,
Create/Update,853626006075,Live Oak Big Bark Cans 6 Pack,Customer Square 3,19,4,,
Create/Update,853626006068,Live Oak Hefeweizen  Cans 6 Pack,Customer Square 3,32,4,,
Create/Update,853626006013,Live Oak Pilz Cans 6 Pack,Customer Square 3,0,4,,
Create/Update,850047007018,Lone Pint Yellow Rose Bottles 4 Pack,Customer Square 3,0,6,,
Create/Update,073360183416,Lone Star Cans 12 Pack,Customer Square 3,2,4,,
Create/Update,073360187544,Lone Star Cans 6 Pack 16oz,Customer Square 3,36,4,,
Create/Update,860272001484,Long Drink Cranberry 6/12 Cans,Customer Square 3,8,4,,
Create/Update,860272001477,Long Drink Strong 6/12 Cans,Customer Square 3,40,4,,
Create/Update,860272001446,Long Drink Traditional 6/12 Cans,Customer Square 3,20,4,,
Create/Update,860272001439,Long Drink Zero 6/12oz Cans,Customer Square 3,0,4,,
Create/Update,088004031060,Los Vecinos Del Campo Espadin 1L,Customer Square 3,0,6,,
Create/Update,7503027709510,Lost Irish 750ml,Customer Square 3,0,6,,
Create/Update,048415520041,Lot 40 Canadian 750ml,Customer Square 3,0,6,,
Create/Update,1234500000138,Louis Roque Vielle Prune 750ml,Customer Square 3,0,2,,
Create/Update,634955070018,Lucano Lemoncello 750ml,Customer Square 3,0,12,,
Create/Update,630328000378,Luksusowa Vodka 750ml,Customer Square 3,0,12,,
Create/Update,096749908585,Lunazul Anejo 750ml,Customer Square 3,0,6,,
Create/Update,096749908547,Lunazul Blanco 175L,Customer Square 3,75,6,,
Create/Update,096749908028,Lunazul Blanco 1L,Customer Square 3,261,12,,
Create/Update,096749908516,Lunazul Blanco 50ml,Customer Square 3,0,60,,
Create/Update,096749002771,Lunazul Extra Anejo 750ml,Customer Square 3,0,6,,
Create/Update,096749908011,Lunazul Reposado 1L,Customer Square 3,8,12,,
Create/Update,097985276001,Lustau Amontillado Dry Sherry 750ml,Customer Square 3,8,12,,
Create/Update,097985153739,Lustau Brandy De Jerez 750ml,Customer Square 3,2,4,,
Create/Update,097985280008,Lustau Cream Sherry 750ml,Customer Square 3,0,4,,
Create/Update,097985287007,Lustau East India Solera 750ml,Customer Square 3,0,3,,
Create/Update,097985225009,Lustau Fino Sherry 750ml,Customer Square 3,3,3,,
Create/Update,097985274007,Lustau Manzanilla 750ml,Customer Square 3,6,4,,
Create/Update,097985278005,Lustau Oloroso Don Nuno 750ml,Customer Square 3,1,4,,
Create/Update,097985283009,Lustau PX Sherry 750ml,Customer Square 3,5,4,,
Create/Update,8412325002935,Lustau Puerto Fino Sherry 750ml,Customer Square 3,0,3,,
Create/Update,097985157287,Lustau Vermut Blanco 750ml,Customer Square 3,2,4,,
Create/Update,097985156259,Lustau Vermut Rouge 750ml,Customer Square 3,1,4,,
Create/Update,087229127305,Luxardo Amaretto 750ml,Customer Square 3,1,12,,
Create/Update,087229020071,Luxardo Amaro 750ml,Customer Square 3,0,12,,
Create/Update,087229127978,Luxardo Apricot 750ml,Customer Square 3,0,12,,
Create/Update,087229127626,Luxardo Bitter 750ml,Customer Square 3,0,12,,
Create/Update,087229127381,Luxardo Bitter Bianco 750ml,Customer Square 3,2,12,,
Create/Update,187229127289,Luxardo Cherries 400g,Customer Square 3,4,12,,
Create/Update,087229012762,Luxardo Fernet 750ml,Customer Square 3,0,12,,
Create/Update,086891027661,Luxardo Grappa Euganea 750ml,Customer Square 3,0,12,,
Create/Update,087229127718,Luxardo Limoncello 750ml,Customer Square 3,1,12,,
Create/Update,086891026237,Luxardo Maraschino 750ml,Customer Square 3,15,12,,
Create/Update,087229127114,Luxardo Triplum 1L,Customer Square 3,3,12,,
Create/Update,9354596000069,Lyres NA American Malt 700ml,Customer Square 3,0,6,,
Create/Update,9354596000052,Lyres NA Aperitif Dry 700ml,Customer Square 3,0,6,,
Create/Update,0354596000113,Lyres NA Dark Cane Spirit 700ml,Customer Square 3,0,6,,
Create/Update,9354596000007,Lyres NA Dry London Spirit 700ml,Customer Square 3,0,6,,
Create/Update,9354596000083,Lyres NA Orange Sec 700ml,Customer Square 3,0,6,,
Create/Update,850009098030,MG Mezcal Joven Botanical 750ml,Customer Square 3,0,6,,
Create/Update,812066020553,Macallan 12y 750ml,Customer Square 3,7,12,,
Create/Update,812066023066,Macallan 15y Double Cask 750ml,Customer Square 3,0,12,,
Create/Update,812066020690,Macallan 15y Triple Cask 750ml,Customer Square 3,0,12,,
Create/Update,812066020355,Macallan 18y 750ml,Customer Square 3,1,12,,
Create/Update,812066023387,Macallan 18y Double Cask 750ml,Customer Square 3,0,12,,
Create/Update,812066021598,Macallan Double Cask 12y 750ml,Customer Square 3,0,12,,
Create/Update,7750152000023,Macchu Pisco 750ml,Customer Square 3,3,2,,
Create/Update,816136022980,Madre Mezcal 750ml,Customer Square 3,6,6,,
Create/Update,816136027640,Madre Mezcal Espadin 750ml,Customer Square 3,2,6,,
Create/Update,085246139417,Makers Mark 1.75L,Customer Square 3,0,6,,
Create/Update,085246171561,Makers Mark 50ml,Customer Square 3,0,120,,
Create/Update,085246139431,Makers Mark 750ml,Customer Square 3,1,12,,
Create/Update,085246501221,Makers Mark Cask Strength 750ml,Customer Square 3,0,6,,
Create/Update,687700144502,Mal Bien Alto Rodriguez 750ml,Customer Square 3,0,6,,
Create/Update,688201320112,Mal Bien Arroqueno Cortes 750ml,Customer Square 3,0,6,,
Create/Update,686091998220,Mal Bien Espadin 750ml,Customer Square 3,6,3,,
Create/Update,0688201320013,Mal Bien Green Tape 4 Maguey 750ml,Customer Square 3,0,6,,
Create/Update,688201320051,Mal Bien Papalote 750ml,Customer Square 3,0,6,,
Create/Update,688201320150,Mal Bien Verde Ramos 750ml,Customer Square 3,0,6,,
Create/Update,080432116692,Malfy Gin Arancia 750ml,Customer Square 3,0,6,,
Create/Update,0853222006387,Malfy Gin Rosa 750ml,Customer Square 3,0,6,,
Create/Update,089540448992,Malibu 750ml,Customer Square 3,0,12,,
Create/Update,8000648001348,Mancino Secco 750ml,Customer Square 3,2,2,,
Create/Update,8000648001331,Mancino Vermouth Bianco 750ml,Customer Square 3,0,2,,
Create/Update,8000648001317,Mancino Vermouth Rosso 750ml,Customer Square 3,0,2,,
Create/Update,8710625701009,Mandarine Napoleon 1L,Customer Square 3,4,6,,
Create/Update,089683110060,Maraska Maraschino 1L,Customer Square 3,1,2,,
Create/Update,736040527336,Marca Negra Espadin 750ml,Customer Square 3,0,6,,
Create/Update,860006845308,Marfa Spirits Chicuahuan Desert Sotol 1L,Customer Square 3,0,12,,
Create/Update,762488200043,Marie Duffau Hors D'Age 750ml,Customer Square 3,0,2,,
Create/Update,762488200036,Marie Duffau Napoleon 750ml,Customer Square 3,0,4,,
Create/Update,810108010227,Martin Miller Westbourne Gin 750ml,Customer Square 3,0,6,,
Create/Update,894909000014,Martine Honeysuckle 750ml,Customer Square 3,0,6,,
Create/Update,011034006593,Martini & Rossi Ambrato 750ml,Customer Square 3,0,6,,
Create/Update,011034505010,Martini & Rossi Bitter 750ml,Customer Square 3,0,6,,
Create/Update,011034420054,Martini & Rossi Extra Dry Vermouth 750ml,Customer Square 3,0,6,,
Create/Update,011034981159,Martini & Rossi Fiero 750ml,Customer Square 3,0,6,,
Create/Update,011034410055,Martini & Rossi Rosso Vermouth 750ml,Customer Square 3,1,6,,
Create/Update,011034006586,Martini & Rossi Rubino 750ml,Customer Square 3,0,6,,
Create/Update,695521117315,Mathilde Creme de Cassis 750ml,Customer Square 3,4,6,,
Create/Update,695521117001,Mathilde Grand XO 750ml,Customer Square 3,22,6,,
Create/Update,695521117612,Mathilde Peche Vignes 750ml,Customer Square 3,7,6,,
Create/Update,695521117711,Mathilde Poire 750ml,Customer Square 3,0,6,,
Create/Update,5605567900319,Maynards Tawny Port 750ml,Customer Square 3,0,4,,
Create/Update,080175034291,Meletti 1870 Bitter 750ml,Customer Square 3,0,4,,
Create/Update,080175026241,Meletti Amaro 750ml,Customer Square 3,11,6,,
Create/Update,080175026043,Meletti Anisette 750ml,Customer Square 3,0,2,,
Create/Update,810016210009,Meletti Fernet 750ml,Customer Square 3,0,6,,
Create/Update,096749701100,Mellow Corn Bonded 1L,Customer Square 3,1,12,,
Create/Update,049000004632,Mexican Coke Bottle 12oz,Customer Square 3,168,24,,
Create/Update,049000047820,Mexican Sprite Bottle 12oz,Customer Square 3,0,24,,
Create/Update,819749020022,Mezcal Amaras Cupreata 750ml,Customer Square 3,0,2,,
Create/Update,819749020015,Mezcal Amaras Espadin 750ml,Customer Square 3,0,2,,
Create/Update,819749020039,Mezcal Amaras Reposado 750ml,Customer Square 3,0,2,,
Create/Update,024137100129,Mezcal Marca Negra Dobadan 750ml,Customer Square 3,0,6,,
Create/Update,024137100167,Mezcal Marca Negra San Martin,Customer Square 3,0,6,,
Create/Update,736040527343,Mezcal Marca Negra Tobala 750ml,Customer Square 3,0,6,,
Create/Update,7503016230018,Mezcal Union 750ml,Customer Square 3,85,6,,
Create/Update,7503020522031,Mezcal Union El Viejo 750ml,Customer Square 3,6,6,,
Create/Update,856847004011,Mezcal Vago Elote 750ml,Customer Square 3,3,6,,
Create/Update,856847004035,Mezcal Vago Ensamble En Barro 750ml,Customer Square 3,0,6,,
Create/Update,856847004547,Mezcal Vago Ensamble Jarquin 750ml,Customer Square 3,0,6,,
Create/Update,856847004271,Mezcal Vago Espadin 750ml,Customer Square 3,0,6,,
Create/Update,856847004202,Mezcal Vago Espadin En Barro 750ml,Customer Square 3,0,6,,
Create/Update,856847004509,Mezcal Vago Espadin Joel Barriga 750ml,Customer Square 3,1,6,,
Create/Update,856847004028,Mezcal Vago Mexicano 750ml,Customer Square 3,1,6,,
Create/Update,871952000598,Mezcalero Special Bottle No5 750ml,Customer Square 3,0,2,,
Create/Update,018200069918,Michelob Ultra Cans 12 Pack,Customer Square 3,0,2,,
Create/Update,039383007184,Michters Bourbon 750ml,Customer Square 3,3,6,,
Create/Update,039383006507,Michters Rye 750ml,Customer Square 3,4,6,,
Create/Update,866634000331,Midnight Marigold 750ml,Customer Square 3,0,6,,
Create/Update,088857003375,Midori Melon 1L,Customer Square 3,6,6,,
Create/Update,088857003344,Midori Melon 375ml,Customer Square 3,0,6,,
Create/Update,850015899003,Mijenta Tequila Blanco 750ml,Customer Square 3,1,3,,
Create/Update,850015899010,Mijenta Tequila Reposado 750ml,Customer Square 3,0,3,,
Create/Update,083664868971,Milagro Anejo 750ml,Customer Square 3,0,6,,
Create/Update,083664874033,Milagro Reposado 1L,Customer Square 3,0,6,,
Create/Update,083664868919,Milagro Silver 750ml,Customer Square 3,0,6,,
Create/Update,817758020118,Milam & Greene Port Finished Rye 750ml,Customer Square 3,1,6,,
Create/Update,817758020101,Milam & Greene Triple Cask Bourbon 750ml,Customer Square 3,1,6,,
Create/Update,088004027490,Miles Gin 750ml,Customer Square 3,0,12,,
Create/Update,6901798204929,Ming River Baijiu 750ml,Customer Square 3,2,6,,
Create/Update,854837002009,Mirth Chardonnay 750ml,Customer Square 3,0,12,,
Create/Update,854474004008,Mizu Barley Shochu 750ml,Customer Square 3,3,3,,
Create/Update,854474004022,Mizu Green Tea 750ml,Customer Square 3,0,3,,
Create/Update,854474004015,Mizu Lemongrass Shochu 750ml,Customer Square 3,5,4,,
Create/Update,080660957159,Modelo 12oz 12Pack,Customer Square 3,10,4,,
Create/Update,080660957654,Modelo Especial Bottles 6 Pack,Customer Square 3,0,4,,
Create/Update,080660957555,Modelo Especial Cans 6 Pack,Customer Square 3,0,4,,
Create/Update,080660957852,Modelo Negra Bottles 6 Pack,Customer Square 3,0,4,,
Create/Update,096749900114,Mohawk Grain Alcohol 1L,Customer Square 3,13,12,,
Create/Update,080432112908,Monkey 47 1L,Customer Square 3,5,3,,
Create/Update,083664872541,Monkey Shoulder 750ml,Customer Square 3,12,6,,
Create/Update,086208360030,Monopolowa Gin 1L,Customer Square 3,30,12,,
Create/Update,086208390716,Monopolowa Vodka 1.75L,Customer Square 3,0,12,,
Create/Update,088100915615,Monopolowa Vodka 1L,Customer Square 3,35,12,,
Create/Update,086208390778,Monopolowa Vodka 750ml,Customer Square 3,0,12,,
Create/Update,8009243001197,Montanaro Grappa Di Barolo Stravecchia 750ml,Customer Square 3,0,12,,
Create/Update,089000577293,Monte Alban Tequila Silver 1L,Customer Square 3,20,12,,
Create/Update,086785820149,Monte Azul Plata Tequila 750ml,Customer Square 3,0,1,,
Create/Update,083664872978,Montelobos Joven 750ml,Customer Square 3,14,6,,
Create/Update,083664873890,Montelobos Tobala 750ml,Customer Square 3,0,6,,
Create/Update,898193001597,Montenegro Amaro 750ml,Customer Square 3,1,6,,
Create/Update,898193001788,Montenegro Select Aperitivo 1L,Customer Square 3,6,6,,
Create/Update,818490010580,Montucky Cold Snacks Cans 6 Pack,Customer Square 3,12,4,,
Create/Update,770327451105,Ms. Betters Bitters Foamer 4oz,Customer Square 3,3,6,,
Create/Update,087236950538,Mt Gay Black Barrel 750ml,Customer Square 3,2,12,,
Create/Update,088004036218,Myers Original Dark 1L,Customer Square 3,2,12,,
Create/Update,898432002767,Naranja Orange Liqueur 1L,Customer Square 3,18,12,,
Create/Update,098709011526,Nardini Acqua Di Cedro 1L,Customer Square 3,0,2,,
Create/Update,098709013872,Nardini Amaro 1L,Customer Square 3,1,2,,
Create/Update,098709023246,Nardini Grappa 40 Proof 1L,Customer Square 3,0,2,,
Create/Update,098709011465,Nardini Grappa 50 Proof 1L,Customer Square 3,0,2,,
Create/Update,098709011489,Nardini Grappa Riserva 1L,Customer Square 3,0,2,,
Create/Update,098709011502,Nardini Mandorla Grappa 1L,Customer Square 3,0,2,,
Create/Update,818367000010,Neisson Agricole Blanc 1L,Customer Square 3,0,2,,
Create/Update,818367000034,Neisson Eleve Sous Bois 1L,Customer Square 3,0,2,,
Create/Update,818367000096,Neisson Organic Rhum 750ml,Customer Square 3,0,1,,
Create/Update,085000014301,New Amsterdam Gin 1.75L,Customer Square 3,0,6,,
Create/Update,085000014318,New Amsterdam Gin 750ml,Customer Square 3,0,12,,
Create/Update,085000029626,New Amsterdam Pink Whitney 750ml,Customer Square 3,0,12,,
Create/Update,085000019511,New Amsterdam Vodka 1.75L,Customer Square 3,4,6,,
Create/Update,5602840011007,Niepoort Ruby Port 750ml,Customer Square 3,1,6,,
Create/Update,072546039967,Nihon Sakari Junmai Shu 720ml,Customer Square 3,7,6,,
Create/Update,4904230033578,Nikka Coffey Grain 750ml,Customer Square 3,2,6,,
Create/Update,4904230049302,Nikka Coffey Vodka 750ml,Customer Square 3,0,6,,
Create/Update,7503027709091,Nixta Licor De Elote 750ml,Customer Square 3,4,6,,
Create/Update,680203030075,Noahs Mill 750ml,Customer Square 3,1,6,,
Create/Update,812066022076,Noble Oak Double Oak Bourbon 750ml,Customer Square 3,1,6,,
Create/Update,812066022915,Noble Oak Double Oak Rye 750ml,Customer Square 3,0,6,,
Create/Update,081588077325,Nocello Walnut Liqueur 750ml,Customer Square 3,1,6,,
Create/Update,080480217006,Noilly Prat 1813 Original Dry 1L,Customer Square 3,0,6,,
Create/Update,080480002183,Noilly Prat Extra Dry 375ml,Customer Square 3,0,12,,
Create/Update,080480217082,Noilly Prat Rouge 375ml,Customer Square 3,0,12,,
Create/Update,897845002005,Nolets Dry Gin 750ml,Customer Square 3,0,4,,
Create/Update,086891054001,Nonino Amaro 750ml,Customer Square 3,13,6,,
Create/Update,086891088884,Nonino L'Aperitivo 750ml,Customer Square 3,1,6,,
Create/Update,086891069845,Nonino il Merlot di Grappa 750ml,Customer Square 3,0,6,,
Create/Update,852384002008,Novo Fogo Cachaca 750ml,Customer Square 3,8,2,,
Create/Update,852384002121,Novo Fogo Chameleon Cachaca 750ml,Customer Square 3,0,2,,
Create/Update,080925100122,Nuestra Soledad La Compania 750ml,Customer Square 3,0,2,,
Create/Update,9024153090870,Nux Alpina Walnut 750ml,Customer Square 3,0,2,,
Create/Update,088110160050,Oban 14y 750ml,Customer Square 3,2,12,,
Create/Update,088076172494,Oban 18y 750ml,Customer Square 3,0,6,,
Create/Update,031200205506,Ocean Spray Cranberry 5.5oz,Customer Square 3,78,48,,
Create/Update,031200204530,Ocean Spray Orange Juice 5.5oz,Customer Square 3,48,48,,
Create/Update,031200204547,Ocean Spray Pineapple Juice 5.5oz,Customer Square 3,0,48,,
Create/Update,031200008664,Ocean Spray White Grapefruit 5.5oz,Customer Square 3,0,48,,
Create/Update,703558800671,Oka Kura Sake Vermouth 720ml,Customer Square 3,1,3,,
Create/Update,680203010374,Old Bardstown Bourbon 750ml,Customer Square 3,0,6,,
Create/Update,080686507406,Old Crow 750ml,Customer Square 3,0,12,,
Create/Update,081128000721,Old Forester 100 1L,Customer Square 3,1,12,,
Create/Update,081128000981,Old Forester 1897 750ml,Customer Square 3,0,6,,
Create/Update,081128001094,Old Forester 1910 750ml,Customer Square 3,0,6,,
Create/Update,081128001155,Old Forester 1920 Prohibition 750ml,Customer Square 3,0,6,,
Create/Update,081128005139,Old Forester 86 375ml,Customer Square 3,0,24,,
Create/Update,081128005085,Old Forester 86 750ml,Customer Square 3,0,12,,
Create/Update,081128002268,Old Forester Rye 1L,Customer Square 3,6,12,,
Create/Update,080686409403,Old Granddad 114 750ml,Customer Square 3,0,12,,
Create/Update,080686418078,Old Granddad 80 750ml,Customer Square 3,0,12,,
Create/Update,080686408406,Old Granddad Bonded 750ml,Customer Square 3,0,12,,
Create/Update,854197004040,Old Highborn Gin 1L,Customer Square 3,14,6,,
Create/Update,89000557,Old Monk 7 year 750ml,Customer Square 3,0,6,,
Create/Update,080686436027,Old Overholt Rye 175L,Customer Square 3,0,6,,
Create/Update,080686436409,Old Overholt Rye 750ml,Customer Square 3,14,12,,
Create/Update,080686441014,Old Overholt Rye Bonded 750ml,Customer Square 3,0,12,,
Create/Update,600280010050,Old Potrero Rye 750ml,Customer Square 3,0,6,,
Create/Update,610854557003,Old Raj 110 Proof 750ml,Customer Square 3,1,4,,
Create/Update,610854567002,Old Raj Dry Gin Red Label 750ml,Customer Square 3,0,4,,
Create/Update,080432108642,Olmeca Altos Anejo 1L,Customer Square 3,1,6,,
Create/Update,080432106983,Olmeca Altos Plata 1L,Customer Square 3,56,6,,
Create/Update,080432108260,Olmeca Altos Plata 375ml,Customer Square 3,0,12,,
Create/Update,080432106846,Olmeca Altos Plata 750ml,Customer Square 3,0,6,,
Create/Update,080432106990,Olmeca Altos Reposado 1L,Customer Square 3,25,6,,
Create/Update,080432108307,Olmeca Altos Reposado 375ml,Customer Square 3,0,12,,
Create/Update,652261637039,Onda Watermelon 12oz 4pk,Customer Square 3,0,6,,
Create/Update,7087443278336,Ono Sotol 750ml,Customer Square 3,0,2,,
Create/Update,866879000110,Owl and Whale Acid Phosphate 4oz,Customer Square 3,2,6,,
Create/Update,866879000103,Owl and Whale Persimmon 100ml,Customer Square 3,0,4,,
Create/Update,080480983420,Oxley London Dry 750ml,Customer Square 3,1,6,,
Create/Update,811570030188,Pajarote Tamirindo 750ml,Customer Square 3,2,3,,
Create/Update,811570030201,Pajarote Toronja 750ml,Customer Square 3,1,3,,
Create/Update,8006297010373,Paladin Agricanto 750ml,Customer Square 3,1,4,,
Create/Update,096749940035,Pama Pomegranate 750ml,Customer Square 3,2,6,,
Create/Update,618115740010,Panama Pacific 23y 750ml,Customer Square 3,0,2,,
Create/Update,083840305146,Panama Pacific 9y 750ml,Customer Square 3,0,3,,
Create/Update,7755204000945,Pancho Fierro Pisco Quebranta 750ml,Customer Square 3,2,2,,
Create/Update,8412449103457,Paolo Cortado Viejo Sherry 750ml,Customer Square 3,0,4,,
Create/Update,856847004455,Paranubes Rum Oaxaca 1L,Customer Square 3,3,2,,
Create/Update,695937262432,Park Cognac Mizunara Cask 750ml,Customer Square 3,0,1,,
Create/Update,736040508991,Park Cognac Single Vineyard Borderies 750ml,Customer Square 3,0,1,,
Create/Update,8018571001618,Pasubio Vino Amaro 750ml,Customer Square 3,1,2,,
Create/Update,721733000203,Patron Citronage 1L,Customer Square 3,12,12,,
Create/Update,721733000944,Patron Silver 375ml,Customer Square 3,24,12,,
Create/Update,721733000029,Patron Silver 750ml,Customer Square 3,38,12,,
Create/Update,8904014802723,Paul John Nirvana 750ml,Customer Square 3,0,6,,
Create/Update,8904014801214,Paul John Peated Bold 750ml,Customer Square 3,0,6,,
Create/Update,021296600309,Paul Masson Brandy 1.75L,Customer Square 3,2,6,,
Create/Update,021296006002,Paul Masson Brandy 1L,Customer Square 3,4,12,,
Create/Update,021296006019,Paul Masson Brandy 750ml,Customer Square 3,0,12,,
Create/Update,021296620024,Paul Masson Peach Brandy 750ml,Customer Square 3,0,12,,
Create/Update,894909000007,Paulas Texas Grapefruit 750ml,Customer Square 3,0,6,,
Create/Update,894909000021,Paulas Texas Lemon 750ml,Customer Square 3,2,6,,
Create/Update,894909000038,Paulas Texas Orange 750ml,Customer Square 3,13,6,,
Create/Update,813555020542,Peerless Rye 750ml,Customer Square 3,0,6,,
Create/Update,750301389068,Peloton De La Muerte 1L,Customer Square 3,18,6,,
Create/Update,080432104538,Pernod Absinthe 750ml,Customer Square 3,1,12,,
Create/Update,080432291672,Pernod Anisette 750ml,Customer Square 3,1,12,,
Create/Update,852832105220,Perrier-Jouet Belle Epoque 2012 Brut 750ml,Customer Square 3,0,6,,
Create/Update,088004022402,Peychauds Aperitivo 750ml,Customer Square 3,1,12,,
Create/Update,088004190170,Peychauds Bitters 10oz,Customer Square 3,17,12,,
Create/Update,088004190187,Peychauds Bitters 5oz,Customer Square 3,0,12,,
Create/Update,695521151425,Pierre Ferrand Cru De Cognac 1840 750ml,Customer Square 3,23,6,,
Create/Update,695521151449,Pierre Ferrand Dry Curacao 750ml,Customer Square 3,21,6,,
Create/Update,695521121602,Pierre Ferrand Pineau Des Charentes 750ml,Customer Square 3,0,6,,
Create/Update,096749000814,Pikesville Rye 6y 750ml,Customer Square 3,0,6,,
Create/Update,088004143541,Pimms No 1 750ml,Customer Square 3,0,12,,
Create/Update,860001779660,Pinhook Bourbon Orange 750ml,Customer Square 3,0,6,,
Create/Update,860001779608,Pinhook Bourbon War 750ml,Customer Square 3,0,6,,
Create/Update,860003268612,Pinhook Bourbon War Vertical 5y 750ml,Customer Square 3,0,6,,
Create/Update,860001779677,Pinhook High Proof Bourbon 750ml,Customer Square 3,0,6,,
Create/Update,860001779646,Pinhook Rye Green 750ml,Customer Square 3,0,6,,
Create/Update,860003268667,Pinhook Rye Vertical 5y 750ml,Customer Square 3,0,6,,
Create/Update,088586007422,Pisco El Gobernador Torres 750ml,Customer Square 3,0,6,,
Create/Update,695521151203,Plantation 20th Anniversary 750ml,Customer Square 3,1,6,,
Create/Update,695521151586,Plantation 3 Star 1L,Customer Square 3,78,6,,
Create/Update,695521151135,Plantation Grand Reserve 5y 750ml,Customer Square 3,5,6,,
Create/Update,695521152743,Plantation Isle of Fiji 750ml,Customer Square 3,2,6,,
Create/Update,695521152187,Plantation OFTD 1L,Customer Square 3,7,6,,
Create/Update,695521152224,Plantation Original Dark Double Aged 1L,Customer Square 3,14,6,,
Create/Update,695521151852,Plantation Pineapple Rum 750ml,Customer Square 3,20,6,,
Create/Update,695521152491,Plantation Xaymaca 750ml,Customer Square 3,7,6,,
Create/Update,652080000083,Plymouth Gin 750ml,Customer Square 3,2,6,,
Create/Update,080432120002,Plymouth Navy Strength 750ml,Customer Square 3,0,6,,
Create/Update,652080100417,Plymouth Sloe Gin 750ml,Customer Square 3,4,6,,
Create/Update,855675001728,Pomp and Whimsy Gin Liqueur 750ml,Customer Square 3,0,1,,
Create/Update,080925100146,Por Siempre Sotol 750ml,Customer Square 3,1,2,,
Create/Update,080432530177,Powers Gold Label 750ml,Customer Square 3,0,12,,
Create/Update,080432200308,Powers John Lane 750ml,Customer Square 3,0,6,,
Create/Update,080432113271,Powers Three Swallow 750ml,Customer Square 3,0,6,,
