Product,Customer,Count,Mean,Std,Min,Max,25,50,75
Paolo Cortado Viejo Sherry 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Paranubes Rum Anejo 750ml,Customer Square 1,4,0.1346153846153846,0.5199425320998375,0,3,0.0,0.0,0.0
Paranubes Rum Anejo 750ml,Customer Square 2,7,0.23076923076923078,0.723649527777953,0,4,0.0,0.0,0.0
Paranubes Rum Anejo 750ml,Customer Square 3,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0
Paranubes Rum Oaxaca 1L,Customer Square 1,10,0.25,0.5503495392790071,0,2,0.0,0.0,0.0
Paranubes Rum Oaxaca 1L,Customer Square 2,17,0.40384615384615385,0.6281724219638876,0,2,0.0,0.0,1.0
Paranubes Rum Oaxaca 1L,Customer Square 3,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0
Parducci True Grit Red Blend 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Parducci True Grit Red Blend 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Parducci True Grit Red Blend 750ml,Customer Square 3,2,0.5,3.3020972356740423,0,24,0.0,0.0,0.0
Park Cognac Mizunara Cask 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Park Cognac Mizunara Cask 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Park Cognac Mizunara Cask 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Parkers Heritage 10y Heavy Char 750ml,Customer Square 1,1,0.057692307692307696,0.4120054862620874,0,3,0.0,0.0,0.0
Parkers Heritage 10y Heavy Char 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Parkers Heritage 10y Heavy Char 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Parliament Light Kings,Customer Square 1,18,0.5,0.8435273922869734,0,4,0.0,0.0,1.0
Parliament Light Kings,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Parliament Light Kings,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Partner Sweet Vermouth 375ml,Customer Square 1,13,0.2692307692307692,0.4849815466507112,0,2,0.0,0.0,0.25
Partner Sweet Vermouth 375ml,Customer Square 2,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0
Partner Sweet Vermouth 375ml,Customer Square 3,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0
Parts & Labor Red Blend 750ml,Customer Square 1,16,0.38461538461538464,0.654976398689477,0,3,0.0,0.0,1.0
Parts & Labor Red Blend 750ml,Customer Square 2,21,0.5769230769230769,0.8626023650771462,0,4,0.0,0.0,1.0
Parts & Labor Red Blend 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pasote Tequila Blanco 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Pasote Tequila Blanco 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Pasote Tequila Blanco 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Pasubio Vino Amaro 750ml,Customer Square 1,9,0.19230769230769232,0.44021242854844606,0,2,0.0,0.0,0.0
Pasubio Vino Amaro 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Pasubio Vino Amaro 750ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Patron Anejo 375ml,Customer Square 1,2,0.09615384615384616,0.5636288803751094,0,4,0.0,0.0,0.0
Patron Anejo 375ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Anejo 375ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Anejo 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Anejo 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Patron Anejo 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Anejo Sherry Cask 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Anejo Sherry Cask 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Anejo Sherry Cask 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Patron Citronage 1L,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Patron Citronage 1L,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Citronage 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Estate Release 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Estate Release 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Patron Estate Release 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Extra Anejo 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Extra Anejo 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Extra Anejo 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Patron Reposado 375ml,Customer Square 1,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0
Patron Reposado 375ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Reposado 375ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Reposado 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron Reposado 750ml,Customer Square 2,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0
Patron Reposado 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Patron Silver 200ml,Customer Square 1,3,0.11538461538461539,0.5058825553063812,0,3,0.0,0.0,0.0
Patron Silver 200ml,Customer Square 2,4,0.17307692307692307,0.6994820569028157,0,4,0.0,0.0,0.0
Patron Silver 200ml,Customer Square 3,20,0.46153846153846156,0.663949096216618,0,3,0.0,0.0,1.0
Patron Silver 375ml,Customer Square 1,45,3.269230769230769,2.0011091598967017,0,7,2.0,3.5,5.0
Patron Silver 375ml,Customer Square 2,38,1.3846153846153846,1.3323467750529825,0,6,0.0,1.0,2.0
Patron Silver 375ml,Customer Square 3,11,0.5192307692307693,1.3515003716010845,0,7,0.0,0.0,0.0
Patron Silver 750ml,Customer Square 1,37,1.6153846153846154,1.777572308967899,0,7,0.0,1.0,2.0
Patron Silver 750ml,Customer Square 2,45,2.1538461538461537,1.905302473307821,0,8,1.0,2.0,3.0
Patron Silver 750ml,Customer Square 3,21,0.7115384615384616,1.405162712471659,0,9,0.0,0.0,1.0
Patron XO Cafe 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Patron XO Cafe 750ml,Customer Square 2,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0
Patron XO Cafe 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Patxaran Ordoki 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Patxaran Ordoki 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Patxaran Ordoki 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pau Maui Vodka 750ml,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Pau Maui Vodka 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Pau Maui Vodka 750ml,Customer Square 3,25,0.5576923076923077,0.6328647181501666,0,2,0.0,0.0,1.0
Paul Beau VS Cognac 750ml,Customer Square 1,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0
Paul Beau VS Cognac 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Paul Beau VS Cognac 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Paul Cluver Sauvignon Blanc 750ml,Customer Square 1,30,1.0192307692307692,1.0829160173308527,0,3,0.0,1.0,2.0
Paul Cluver Sauvignon Blanc 750ml,Customer Square 2,25,0.9615384615384616,1.4670947017508194,0,7,0.0,0.0,1.0
Paul Cluver Sauvignon Blanc 750ml,Customer Square 3,14,0.2692307692307692,0.4435600997950306,0,1,0.0,0.0,1.0
Paul John Christmas Edition 2020 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Paul John Christmas Edition 2020 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Paul John Christmas Edition 2020 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Paul John Nirvana 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Paul John Nirvana 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Paul John Nirvana 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Paul Masson Brandy 1.75L,Customer Square 1,40,1.3269230769230769,1.1045561908287984,0,4,1.0,1.0,2.0
Paul Masson Brandy 1.75L,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Paul Masson Brandy 1.75L,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Paul Masson Brandy 1L,Customer Square 1,47,3.1153846153846154,1.728203226050844,0,7,2.0,3.0,4.0
Paul Masson Brandy 1L,Customer Square 2,16,0.4423076923076923,0.7699515853526001,0,3,0.0,0.0,1.0
Paul Masson Brandy 1L,Customer Square 3,10,0.2692307692307692,0.6538461538461539,0,3,0.0,0.0,0.0
Paul Masson Brandy 200ml,Customer Square 1,52,14.48076923076923,4.9048264480210815,6,29,11.0,14.5,18.0
Paul Masson Brandy 200ml,Customer Square 2,35,2.7115384615384617,4.212328692985802,0,22,0.0,1.5,3.25
Paul Masson Brandy 200ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Paul Masson Brandy 375ml,Customer Square 1,52,12.096153846153847,4.421362544008592,4,24,8.75,12.0,16.0
Paul Masson Brandy 375ml,Customer Square 2,42,5.288461538461538,5.031961456000488,0,14,1.0,3.5,11.0
Paul Masson Brandy 375ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Paul Masson Brandy 50ml,Customer Square 1,49,27.134615384615383,16.80433648949196,0,74,14.0,25.5,37.25
Paul Masson Brandy 50ml,Customer Square 2,28,4.134615384615385,16.814632874321845,0,122,0.0,1.0,2.0
Paul Masson Brandy 50ml,Customer Square 3,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0
Paul Masson Brandy 750ml,Customer Square 1,47,2.769230769230769,1.8146347864746841,0,8,1.75,3.0,4.0
Paul Masson Brandy 750ml,Customer Square 2,24,0.8653846153846154,1.2093998218100097,0,5,0.0,0.0,1.25
Paul Masson Brandy 750ml,Customer Square 3,16,0.38461538461538464,0.654976398689477,0,3,0.0,0.0,1.0
Paul Masson Peach Brandy 200ml,Customer Square 1,48,2.8653846153846154,2.1752881873960637,0,13,1.0,3.0,4.0
Paul Masson Peach Brandy 200ml,Customer Square 2,40,4.884615384615385,5.750096474621588,0,22,1.0,2.0,7.25
Paul Masson Peach Brandy 200ml,Customer Square 3,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0
Paul Masson Peach Brandy 375ml,Customer Square 1,46,3.173076923076923,2.9333700351836978,0,17,1.0,3.0,5.0
Paul Masson Peach Brandy 375ml,Customer Square 2,44,7.403846153846154,6.575770254340538,0,25,1.0,5.5,14.0
Paul Masson Peach Brandy 375ml,Customer Square 3,14,0.34615384615384615,0.647023224663874,0,3,0.0,0.0,1.0
Paul Masson Peach Brandy 50ml,Customer Square 1,52,15.48076923076923,10.206503176925567,3,41,8.0,12.5,19.0
Paul Masson Peach Brandy 50ml,Customer Square 2,17,1.5192307692307692,4.3830547154984565,0,29,0.0,0.0,1.25
Paul Masson Peach Brandy 50ml,Customer Square 3,9,0.4423076923076923,1.2921874944101799,0,6,0.0,0.0,0.0
Paul Masson Peach Brandy 750ml,Customer Square 1,20,0.7692307692307693,1.2802551520840952,0,6,0.0,0.0,1.0
Paul Masson Peach Brandy 750ml,Customer Square 2,10,0.34615384615384615,0.8522507617753977,0,4,0.0,0.0,0.0
Paul Masson Peach Brandy 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Paul Masson Pineapple Brandy 50ml,Customer Square 1,14,2.5384615384615383,9.013796132044433,0,62,0.0,0.0,1.0
Paul Masson Pineapple Brandy 50ml,Customer Square 2,11,0.3269230769230769,0.7264548756740039,0,3,0.0,0.0,0.0
Paul Masson Pineapple Brandy 50ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Paulas Texas Grapefruit 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Paulas Texas Grapefruit 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Paulas Texas Grapefruit 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Paulas Texas Lemon 750ml,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Paulas Texas Lemon 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Paulas Texas Lemon 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Paulas Texas Orange 750ml,Customer Square 1,41,1.5576923076923077,1.2155002379277293,0,5,1.0,1.0,3.0
Paulas Texas Orange 750ml,Customer Square 2,46,2.0384615384615383,1.6167576582295153,0,7,1.0,2.0,3.0
Paulas Texas Orange 750ml,Customer Square 3,12,0.3076923076923077,0.605692913385524,0,2,0.0,0.0,0.0
Peerless Rye 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Peerless Rye 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Peerless Rye 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Peloton De La Muerte 1L,Customer Square 1,12,0.28846153846153844,0.5662473793975177,0,2,0.0,0.0,0.0
Peloton De La Muerte 1L,Customer Square 2,5,0.17307692307692307,0.7264548756740037,0,5,0.0,0.0,0.0
Peloton De La Muerte 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pendleton Blended 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Pendleton Blended 1L,Customer Square 2,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0
Pendleton Blended 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pendleton Blended 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Pendleton Blended 750ml,Customer Square 2,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0
Pendleton Blended 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pennsylvania Dutch 750ml,Customer Square 1,6,0.28846153846153844,1.080180513075663,0,7,0.0,0.0,0.0
Pennsylvania Dutch 750ml,Customer Square 2,5,0.21153846153846154,0.7425667144733777,0,4,0.0,0.0,0.0
Pennsylvania Dutch 750ml,Customer Square 3,4,0.25,1.0719321161055215,0,7,0.0,0.0,0.0
Penta Anejo 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Penta Anejo 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Penta Anejo 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Penta Cristalino Reposado 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Penta Cristalino Reposado 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Penta Cristalino Reposado 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Penta Reposado 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Penta Reposado 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Penta Reposado 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pepe Z Blanco Tequila 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Pepe Z Blanco Tequila 750ml,Customer Square 2,11,0.23076923076923078,0.4647325374459451,0,2,0.0,0.0,0.0
Pepe Z Blanco Tequila 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Pepe Z Reposado Tequila 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Pepe Z Reposado Tequila 750ml,Customer Square 2,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
Pepe Z Reposado Tequila 750ml,Customer Square 3,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0
Perlino Dry Vermouth 1L,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Perlino Dry Vermouth 1L,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Perlino Dry Vermouth 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Perlino Rosso Vermouth 1L,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Perlino Rosso Vermouth 1L,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Perlino Rosso Vermouth 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pernod Absinthe 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Pernod Absinthe 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Pernod Absinthe 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pernod Anisette 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Pernod Anisette 750ml,Customer Square 2,8,0.21153846153846154,0.5312010506512743,0,2,0.0,0.0,0.0
Pernod Anisette 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Peroni Nastro Bottles 6 Pack,Customer Square 1,40,1.8269230769230769,1.463940334089866,0,5,1.0,2.0,3.0
Peroni Nastro Bottles 6 Pack,Customer Square 2,1,0.057692307692307696,0.4120054862620874,0,3,0.0,0.0,0.0
Peroni Nastro Bottles 6 Pack,Customer Square 3,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
Perrier-Jouet Belle Epoque 2012 Brut 750ml,Customer Square 1,7,0.15384615384615385,0.41065685584735806,0,2,0.0,0.0,0.0
Perrier-Jouet Belle Epoque 2012 Brut 750ml,Customer Square 2,9,0.19230769230769232,0.44021242854844606,0,2,0.0,0.0,0.0
Perrier-Jouet Belle Epoque 2012 Brut 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Perrier-Jouet Grand Brut 375ml,Customer Square 1,5,0.15384615384615385,0.49554225872019714,0,2,0.0,0.0,0.0
Perrier-Jouet Grand Brut 375ml,Customer Square 2,2,0.07692307692307693,0.3846153846153846,0,2,0.0,0.0,0.0
Perrier-Jouet Grand Brut 375ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Perrier-Jouet Grand Brut 750ml,Customer Square 1,30,1.0384615384615385,1.1596010332062567,0,5,0.0,1.0,2.0
Perrier-Jouet Grand Brut 750ml,Customer Square 2,31,1.1153846153846154,1.2034221420893858,0,5,0.0,1.0,2.0
Perrier-Jouet Grand Brut 750ml,Customer Square 3,10,0.28846153846153844,0.7926716863663443,0,5,0.0,0.0,0.0
Perucchi Vermouth Dry 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Perucchi Vermouth Dry 1L,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Perucchi Vermouth Dry 1L,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Perucchi Vermouth White 1L,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Perucchi Vermouth White 1L,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Perucchi Vermouth White 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Peter Franus Zinfandel 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Peter Franus Zinfandel 750ml,Customer Square 2,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0
Peter Franus Zinfandel 750ml,Customer Square 3,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0
Peychauds Aperitivo 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Peychauds Aperitivo 750ml,Customer Square 2,10,0.23076923076923078,0.5044183480232309,0,2,0.0,0.0,0.0
Peychauds Aperitivo 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Peychauds Barrel Aged Bitters 5oz,Customer Square 1,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0
Peychauds Barrel Aged Bitters 5oz,Customer Square 2,8,0.23076923076923078,0.6081303192631498,0,3,0.0,0.0,0.0
Peychauds Barrel Aged Bitters 5oz,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Peychauds Bitters 10oz,Customer Square 1,9,0.21153846153846154,0.49367298665359366,0,2,0.0,0.0,0.0
Peychauds Bitters 10oz,Customer Square 2,29,0.8653846153846154,0.9811462322172383,0,4,0.0,1.0,1.0
Peychauds Bitters 10oz,Customer Square 3,3,0.09615384615384616,0.44976982936640375,0,3,0.0,0.0,0.0
Peychauds Bitters 5oz,Customer Square 1,22,0.6153846153846154,0.8122581569978031,0,3,0.0,0.0,1.0
Peychauds Bitters 5oz,Customer Square 2,4,0.11538461538461539,0.46632137126854395,0,3,0.0,0.0,0.0
Peychauds Bitters 5oz,Customer Square 3,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
Pierde Almas Botanical Mezcal Joven 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Pierde Almas Botanical Mezcal Joven 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Pierde Almas Botanical Mezcal Joven 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Pierde Almas Espadin 100 Proof 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Pierde Almas Espadin 100 Proof 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Pierde Almas Espadin 100 Proof 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pierde Almas La Puritita Verda 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Pierde Almas La Puritita Verda 750ml,Customer Square 2,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0
Pierde Almas La Puritita Verda 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pierde Almas Pechuga 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Pierde Almas Pechuga 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Pierde Almas Pechuga 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Pierde Almas Tobala 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Pierde Almas Tobala 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Pierde Almas Tobala 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pierde Almas Tobaziche 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Pierde Almas Tobaziche 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Pierde Almas Tobaziche 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pierre Bertrand Couly Cremant Rose 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Pierre Bertrand Couly Cremant Rose 750ml,Customer Square 2,4,0.11538461538461539,0.42307692307692313,0,2,0.0,0.0,0.0
Pierre Bertrand Couly Cremant Rose 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pierre Ferrand Cru De Cognac 1840 750ml,Customer Square 1,13,0.28846153846153844,0.5312010506512743,0,2,0.0,0.0,0.25
Pierre Ferrand Cru De Cognac 1840 750ml,Customer Square 2,18,0.5384615384615384,0.8871201995900613,0,4,0.0,0.0,1.0
Pierre Ferrand Cru De Cognac 1840 750ml,Customer Square 3,5,0.1346153846153846,0.4815378471364967,0,3,0.0,0.0,0.0
Pierre Ferrand Dry Curacao 1L,Customer Square 1,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0
Pierre Ferrand Dry Curacao 1L,Customer Square 2,3,0.11538461538461539,0.5058825553063812,0,3,0.0,0.0,0.0
Pierre Ferrand Dry Curacao 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pierre Ferrand Dry Curacao 750ml,Customer Square 1,36,1.8461538461538463,1.8332885058173825,0,7,0.0,1.0,3.0
Pierre Ferrand Dry Curacao 750ml,Customer Square 2,38,1.5192307692307692,1.4343369496764353,0,8,0.0,1.0,2.0
Pierre Ferrand Dry Curacao 750ml,Customer Square 3,18,0.4230769230769231,0.6308161333406433,0,2,0.0,0.0,1.0
Pierre Ferrand Pineau Des Charentes 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Pierre Ferrand Pineau Des Charentes 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Pierre Ferrand Pineau Des Charentes 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Pierre Riffault Sancerre 750ml,Customer Square 1,32,1.0961538461538463,1.274899926459017,0,5,0.0,1.0,1.25
Pierre Riffault Sancerre 750ml,Customer Square 2,27,1.0384615384615385,1.6048189265403898,0,9,0.0,1.0,1.0
Pierre Riffault Sancerre 750ml,Customer Square 3,17,0.3269230769230769,0.469088881448095,0,1,0.0,0.0,1.0
Pierre et Papa French Red 750ml,Customer Square 1,4,0.15384615384615385,0.567877810008977,0,3,0.0,0.0,0.0
Pierre et Papa French Red 750ml,Customer Square 2,17,0.5192307692307693,0.970534836995811,0,5,0.0,0.0,1.0
Pierre et Papa French Red 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Pierre et Papa White 750ml,Customer Square 1,20,0.5384615384615384,0.9085393700782858,0,5,0.0,0.0,1.0
Pierre et Papa White 750ml,Customer Square 2,29,1.1923076923076923,1.6529514574572535,0,7,0.0,1.0,2.0
