Action,ProductSKU,ProductName,Location,MinimumBeforeReorder,ReorderQuantity,Stock Locator,PickZones
Create/Update,665991040109,Ransom Old Tom 750ml,Customer Square 1,0,4,,
Create/Update,665991051006,Ransom Rye Barley Wheat Whiskey 750ml,Customer Square 1,0,2,,
Create/Update,665991040833,Ransom Sweet Vermouth 375ml,Customer Square 1,0,4,,
Create/Update,665991040406,Ransom Whippersnapper 750ml,Customer Square 1,0,4,,
Create/Update,852543006311,Rare Perfection 14y 750ml,Customer Square 1,0,6,,
Create/Update,715322151599,Raywood Moscato 750mL,Customer Square 1,0,12,,
Create/Update,630832123044,Real Ale Axis IPA Cans 6 Pack,Customer Square 1,2,4,,
Create/Update,630832124126,Real Ale Firemans 4 Cans 12 Pack,Customer Square 1,0,2,,
Create/Update,630832644440,Real Ale Firemans 4 Cans 6 Pack,Customer Square 1,1,4,,
Create/Update,630832611114,Real Ale Firemans 4 Light Cans 6 Pack,Customer Square 1,0,4,,
Create/Update,630832128759,Real Ale Hans Pils Cans 12 Pack,Customer Square 1,0,2,,
Create/Update,630832614443,Real Ale Hans Pils Cans 6 Pack,Customer Square 1,3,4,,
Create/Update,630832200905,Real Ale IPA Sampler Cans 12 Pack,Customer Square 1,1,4,,
Create/Update,630832505307,Real Ale Rotating Gose Cans 6 Pack,Customer Square 1,1,4,,
Create/Update,630832787864,Real Ale Sampler Cans 12 Pack,Customer Square 1,1,4,,
Create/Update,630832461245,Real Ale Seasonal Cans 6 Pack,Customer Square 1,1,4,,
Create/Update,630832123051,Real Ale Swifty APA Cans 6 Pack,Customer Square 1,2,4,,
Create/Update,7503008376496,Real Minero Espadin Largo 750ml,Customer Square 1,0,1,,
Create/Update,7503008376397,Real Minero Largo 750ml,Customer Square 1,0,1,,
Create/Update,088352133959,Rebel Yell 100 Proof Bourbon 1L,Customer Square 1,0,6,,
Create/Update,88352131238,Rebel Yell 10y Bourbon 750ml,Customer Square 1,0,6,,
Create/Update,611269991000,Red Bull 8oz,Customer Square 1,13,24,,
Create/Update,860000128001,Red Eye Rye 750ml,Customer Square 1,0,6,,
Create/Update,80432114025,Red Spot 15y 750ml,Customer Square 1,0,6,,
Create/Update,083820569739,Red Stripe Bottles 6 Pack,Customer Square 1,0,4,,
Create/Update,080432586174,Redbreast 12y 750ml,Customer Square 1,1,6,,
Create/Update,080432107362,Redbreast 12y Cask Strength 750ml,Customer Square 1,0,6,,
Create/Update,080432106419,Redbreast 15y 750ml,Customer Square 1,0,6,,
Create/Update,080432108321,Redbreast 21y 750ml,Customer Square 1,0,3,,
Create/Update,080432115626,Redbreast 27y 750ml,Customer Square 1,0,3,,
Create/Update,080432110751,Redbreast Sherry Finish Lustau Edition 750ml,Customer Square 1,0,6,,
Create/Update,080432116449,Redbreast Small Batch Cask Strength 750ml,Customer Square 1,0,6,,
Create/Update,031259000701,Redemption High Rye Bourbon 750ml,Customer Square 1,0,12,,
Create/Update,031259004488,Redemption Rum Cask Finish Rye 750ml,Customer Square 1,0,6,,
Create/Update,031259000695,Redemption Rye 750ml,Customer Square 1,0,12,,
Create/Update,031259002774,Redemption Wheated Bourbon 750ml,Customer Square 1,0,12,,
Create/Update,851718000703,Redwood Empire Emerald Giant 750ml,Customer Square 1,0,6,,
Create/Update,851718000673,Redwood Empire Lost Monarch 750ml,Customer Square 1,0,6,,
Create/Update,851718000710,Redwood Empire Pipe Dream 750ml,Customer Square 1,0,6,,
Create/Update,088004190163,Regans Orange Bitters 5oz,Customer Square 1,2,12,,
Create/Update,761503481177,Regnaudot Maranges 1er Cru 750ml,Customer Square 1,0,6,,
Create/Update,087236002831,Remy Martin 1738 375ml,Customer Square 1,0,24,,
Create/Update,087236002114,Remy Martin 1738 750ml,Customer Square 1,0,6,,
Create/Update,087236001131,Remy Martin VSOP 200ml,Customer Square 1,2,24,,
Create/Update,087236001247,Remy Martin VSOP 375ml,Customer Square 1,0,12,,
Create/Update,087236001162,Remy Martin VSOP 750ml,Customer Square 1,0,12,,
Create/Update,087236003111,Remy Martin XO 750ml,Customer Square 1,0,6,,
Create/Update,856931008024,Revolution Spirits Cafecito 50ml,Customer Square 1,0,24,,
Create/Update,864286000037,Revolution Spirits Cafecito 750ml,Customer Square 1,1,4,,
Create/Update,864286000075,Revolution Spirits Chocolate Cafecito 750ml,Customer Square 1,0,4,,
Create/Update,856931008093,Revolution Spirits La Dama 750ml,Customer Square 1,1,6,,
Create/Update,856931008109,Revolution Spirits Negroni 200ml,Customer Square 1,0,24,,
Create/Update,7503018107240,Rey Campero Arroqueno 750ml,Customer Square 1,0,1,,
Create/Update,7503018107103,Rey Campero Cuishe 200ml,Customer Square 1,0,6,,
Create/Update,7503018107035,Rey Campero Cuishe 750ml,Customer Square 1,0,1,,
Create/Update,7503018107349,Rey Campero Espadin 200ml,Customer Square 1,0,6,,
Create/Update,7503018107011,Rey Campero Espadin 750ml,Customer Square 1,1,4,,
Create/Update,7503018107141,Rey Campero Jabali 200ml,Customer Square 1,0,6,,
Create/Update,7503018107172,Rey Campero Jabali 750ml,Customer Square 1,0,3,,
Create/Update,7503018107110,Rey Campero Madre Cuishe 200ml,Customer Square 1,0,6,,
Create/Update,7503018107189,Rey Campero Madre Cuishe 750ml,Customer Square 1,0,1,,
Create/Update,7503018107127,Rey Campero Mexicano 200ml,Customer Square 1,0,6,,
Create/Update,7503018107059,Rey Campero Mexicano 750ml,Customer Square 1,0,2,,
Create/Update,7503018107134,Rey Campero Tepextate 200ml,Customer Square 1,0,6,,
Create/Update,7503018107066,Rey Campero Tepextate 750ml,Customer Square 1,0,3,,
Create/Update,7503018107004,Rey Campero Three Blend 750ml,Customer Square 1,0,1,,
Create/Update,7503018107202,Rey Campero Tobala 750ml,Customer Square 1,0,1,,
Create/Update,083664869282,Reyka 1L,Customer Square 1,2,6,,
Create/Update,083664869220,Reyka 50ml,Customer Square 1,16,96,,
Create/Update,8437008335032,Rezabal Txakoli Rose 750ml,Customer Square 1,2,6,,
Create/Update,689768873318,Rhum Barbancourt  5 Star 750ml,Customer Square 1,0,12,,
Create/Update,689768872311,Rhum Barbancourt 15y 750ml,Customer Square 1,1,12,,
Create/Update,689768871314,Rhum Barbancourt 3 Star 750ml,Customer Square 1,0,12,,
Create/Update,689768881313,Rhum Barbancourt Blanco 750ml,Customer Square 1,0,12,,
Create/Update,182972000384,Rhum JM Gold 750ml,Customer Square 1,0,4,,
Create/Update,182972000605,Rhum JM Shrubb 750ml,Customer Square 1,0,4,,
Create/Update,182972000322,Rhum JM Sirop De Canne 750ml,Customer Square 1,0,6,,
Create/Update,3329069990105,Rhum JM VO 750ml,Customer Square 1,0,4,,
Create/Update,182972000377,Rhum JM White 100 Proof 750ml,Customer Square 1,0,4,,
Create/Update,182972000292,Rhum JM White 1L,Customer Square 1,0,4,,
Create/Update,080432296677,Ricard Anise 750ml,Customer Square 1,1,12,,
Create/Update,811001031005,Rihei Ginger Shochu 750ml,Customer Square 1,0,6,,
Create/Update,689768301002,Rinquinquin A La Peche 750ml,Customer Square 1,0,2,,
Create/Update,096749702756,Rittenhouse Rye 750ml,Customer Square 1,4,12,,
Create/Update,810852037006,River Antoine Rivers Rum 700ml,Customer Square 1,0,6,,
Create/Update,899711000207,Roger Groult Calvados 18yr 750ml,Customer Square 1,0,1,,
Create/Update,115701157011,Roman Ceremony Cabernet Sauvignon 750mL,Customer Square 1,0,12,,
Create/Update,088291120355,Ron Abuelo Anejo 12y 750ml,Customer Square 1,0,12,,
Create/Update,085592519437,Ron Rio Gold Rum 1L,Customer Square 1,0,12,,
Create/Update,085592451331,Ron Rio Silver Rum 1L,Customer Square 1,0,12,,
Create/Update,699013000550,Ron Zacapa 23y 750ml,Customer Square 1,0,6,,
Create/Update,699013000567,Ron Zacapa XO 750ml,Customer Square 1,0,6,,
Create/Update,289767,Rona Coupe Classic Paris 8oz,Customer Square 1,0,24,,
Create/Update,124131,Rona Coupe Vintage Lace 8oz,Customer Square 1,0,24,,
Create/Update,123559,Rona Diamond Cut Beaker,Customer Square 1,0,6,,
Create/Update,124129,Rona Diamond Cut Old Fashioned 10.25oz,Customer Square 1,1,12,,
Create/Update,289766,Rona NIck-Nora Plain 5 1/2 oz,Customer Square 1,0,24,,
Create/Update,1234500000189,Rona Nick-Nora Vintage Lace 4.5oz,Customer Square 1,0,24,,
Create/Update,123457,Rona Unetched Mixing Beaker,Customer Square 1,0,6,,
Create/Update,860002743608,Rosaluna Joven 750ml,Customer Square 1,0,6,,
Create/Update,862018000263,Rossville Barrel Proof 750ml,Customer Square 1,0,6,,
Create/Update,862018000270,Rossville Rye 750ml,Customer Square 1,0,6,,
Create/Update,9024153040479,Rothman Apricot 750ml,Customer Square 1,0,4,,
Create/Update,9024153040875,Rothman Creme De Violette 750ml,Customer Square 1,1,3,,
Create/Update,9024153040578,Rothman Orchard Elderberry 750ml,Customer Square 1,0,4,,
Create/Update,9024153040523,Rothman Peach 750ml,Customer Square 1,0,4,,
Create/Update,9024153040172,Rothman Pear 750ml,Customer Square 1,0,2,,
Create/Update,612511054689,Routin Vermouth Blanc 750ml,Customer Square 1,0,2,,
Create/Update,612511053002,Routin Vermouth Rouge 750ml,Customer Square 1,0,2,,
Create/Update,680203040074,Rowans Creek 750ml,Customer Square 1,1,6,,
Create/Update,080480006181,Royal Brackla 12y 750ml,Customer Square 1,0,6,,
Create/Update,080480006198,Royal Brackla 16y 750ml,Customer Square 1,0,6,,
Create/Update,088076167223,Ruinart Blanc De Blancs 750ml,Customer Square 1,0,6,,
Create/Update,088076167353,Ruinart Rose 750ml,Customer Square 1,0,6,,
Create/Update,863342000103,Rujero Bolivian Singani 750ml,Customer Square 1,0,2,,
Create/Update,894108001225,Rum Bar Gold Rum 750ml,Customer Square 1,0,2,,
Create/Update,894108001041,Rum Bar Overproof 1L,Customer Square 1,0,2,,
Create/Update,894108001126,Rum Bar Rum Cream 750ml,Customer Square 1,0,2,,
Create/Update,894108001416,Rum Bar Silver Rum 1L,Customer Square 1,0,2,,
Create/Update,890355001025,Rum Chata 750ml,Customer Square 1,0,6,,
Create/Update,890355001551,Rum Chata Peppermint Bark 750ml,Customer Square 1,0,6,,
Create/Update,9780760351734,Rum Curious,Customer Square 1,0,3,,
Create/Update,094922299567,Rum Fire 750ml,Customer Square 1,1,3,,
Create/Update,086767520043,Rumpleminze 1L,Customer Square 1,0,12,,
Create/Update,850524003403,Russell Henry London Dry 750ml,Customer Square 1,0,1,,
Create/Update,721059957502,Russells Reserve Bourbon 10yr 750ml,Customer Square 1,1,6,,
Create/Update,721059967501,Russells Reserve Rye 6y 750ml,Customer Square 1,0,6,,
Create/Update,721059000000,Russells Reserve Single Barrel Bourbon 750ml,Customer Square 1,0,6,,
Create/Update,721059002097,Russells Reserve Single Barrel Rye 750ml,Customer Square 1,0,6,,
Create/Update,083664869619,Sailor Jerry 50ml,Customer Square 1,1,120,,
Create/Update,083664864461,Sailor Jerry 750ml,Customer Square 1,1,12,,
Create/Update,3483814000003,Saint Cosme Chateauneuf du Pape 750mL,Customer Square 1,0,0,,
Create/Update,3483812150007,Saint Cosme Cotes du Rhone 750ml,Customer Square 1,2,12,,
Create/Update,3483811000006,Saint Cosme Gigondas 750mL,Customer Square 1,0,0,,
Create/Update,3760071310046,Saint Cyr Pet Nat Rose 750ml,Customer Square 1,0,12,,
Create/Update,680750897725,Saint Liberty Berties Bear Gulch 750ml,Customer Square 1,1,6,,
Create/Update,761503312259,Saint Romain Burgundy 750ml,Customer Square 1,0,4,,
Create/Update,040232478666,Sainte Louise Brandy 750ml,Customer Square 1,1,6,,
Create/Update,876718021497,Sake Set 5 Piece,Customer Square 1,0,6,,
Create/Update,026757132511,Salers Gentiane 750ml,Customer Square 1,0,3,,
Create/Update,080432900437,Sandeman Fino Sherry 750ml,Customer Square 1,0,6,,
Create/Update,716898965467,Santa Maria Al Monte Amaro 1L,Customer Square 1,0,3,,
Create/Update,7591156404604,Santa Teresa 1796 Solera 750ml,Customer Square 1,0,6,,
Create/Update,787790867081,Santanera Kosher Anejo 750ml,Customer Square 1,0,6,,
Create/Update,8026058002676,Sardo Vermentino  750ml,Customer Square 1,1,12,,
Create/Update,19378719,Satoh Shochu 750ml,Customer Square 1,0,12,,
Create/Update,017941000013,Satsuma Shiranami Shochu 750ml,Customer Square 1,0,6,,
Create/Update,080686835325,Sauza Hornitos Plata 750ml,Customer Square 1,0,12,,
Create/Update,080686835066,Sauza Hornitos Reposado 200ml,Customer Square 1,1,24,,
Create/Update,080686835035,Sauza Hornitos Reposado 375ml,Customer Square 1,0,12,,
Create/Update,080686835028,Sauza Hornitos Reposado 750ml,Customer Square 1,0,12,,
Create/Update,088004021894,Sazerac Rye 1.75L,Customer Square 1,0,6,,
Create/Update,088004025007,Sazerac Rye 200ml,Customer Square 1,1,12,,
Create/Update,088004139940,Sazerac Rye 6y 750ml,Customer Square 1,1,6,,
Create/Update,9024153090856,Scarlet Ibis 750ml,Customer Square 1,0,3,,
Create/Update,7070292731909,Scarpa Vemouth di Torino 750ml,Customer Square 1,0,4,,
Create/Update,080368402012,Schladerer Kirschwasser 750ml,Customer Square 1,0,1,,
Create/Update,4037458000111,Schlenkerla Helles 500ml,Customer Square 1,2,12,,
Create/Update,052300001430,Schlitz High Gravity 24oz,Customer Square 1,11,24,,
Create/Update,080368811111,Schonauer Apfel Liqueur 750ml,Customer Square 1,0,2,,
Create/Update,851561005047,Scrappys Aromatic Bitters 5oz,Customer Square 1,0,4,,
Create/Update,851561005085,Scrappys Firewater Bitters 5oz,Customer Square 1,0,4,,
Create/Update,087000007321,Seagrams 7 1L,Customer Square 1,1,12,,
Create/Update,080432102039,Seagrams Distillers Reserve Gin 750ml,Customer Square 1,0,12,,
Create/Update,080432401262,Seagrams Gin 1.75L,Customer Square 1,1,6,,
Create/Update,080432401217,Seagrams Gin 200ml,Customer Square 1,3,48,,
Create/Update,080432401224,Seagrams Gin 375ml,Customer Square 1,2,24,,
Create/Update,080432401231,Seagrams Gin 750ml,Customer Square 1,1,12,,
Create/Update,5060448760015,Seedlip Garden 108 700ml,Customer Square 1,0,6,,
Create/Update,5060448760350,Seedlip Grove 42 700ml,Customer Square 1,0,6,,
Create/Update,5060448760008,Seedlip Spice 94 700ml,Customer Square 1,0,6,,
Create/Update,123582,Sertodo Copper Bar Spoon,Customer Square 1,0,4,,
Create/Update,700987863635,Sertodo Jigger,Customer Square 1,0,4,,
Create/Update,123588,Sertodo Julep Cup,Customer Square 1,0,4,,
Create/Update,700987863796,Sertodo Shaker Set,Customer Square 1,0,4,,
Create/Update,123598,Sertodo Shot Tequila 2oz,Customer Square 1,0,8,,
Create/Update,087647074434,Sheep Dip Blended Scotch 750ml,Customer Square 1,0,6,,
Create/Update,089744761323,Sheep Dip Islay Blended 750ml,Customer Square 1,0,6,,
Create/Update,088573331011,Shiner Bock Bottles 6 Pack,Customer Square 1,2,4,,
Create/Update,850101001037,Siembra Azul Reposado 750ml,Customer Square 1,0,6,,
Create/Update,850101001136,Siembra Valles Ancestral 750ml,Customer Square 1,0,1,,
Create/Update,850101001440,Siembra Valles Blanco 750ml,Customer Square 1,0,4,,
Create/Update,850101001310,Siembra Valles Blanco High Proof 750ml,Customer Square 1,0,2,,
Create/Update,666392839057,Sierra Due Leoni Pinot Grigio 750ml,Customer Square 1,0,12,,
Create/Update,083783110104,Sierra Nevada Hazy Little Thing Cans 6 Pack,Customer Square 1,1,4,,
Create/Update,083783375213,Sierra Nevada Pale Ale Bottles 6 Pack,Customer Square 1,1,4,,
Create/Update,083783222005,Sierra Nevada Pale Ale Cans 12 Pack,Customer Square 1,1,2,,
Create/Update,618053113341,Sierra Norte Black 750ml,Customer Square 1,0,2,,
Create/Update,618053313345,Sierra Norte White Corn 750ml,Customer Square 1,0,2,,
Create/Update,618053413342,Sierra Norte Yellow Corn 750ml,Customer Square 1,0,2,,
Create/Update,860240019190,Siete Leguas Anejo 750ml,Customer Square 1,0,6,,
Create/Update,860240018964,Siete Leguas Blanco 750ml,Customer Square 1,0,6,,
Create/Update,860240019022,Siete Leguas Reposado 750ml,Customer Square 1,0,6,,
Create/Update,7804670300018,Siete Perros Cabernet Sauvignon 750ml,Customer Square 1,0,12,,
Create/Update,7500326308819,Siglo Cero Pox 750ml,Customer Square 1,0,3,,
Create/Update,860003693506,Sigma Loggerbier 4 Pack Cans,Customer Square 1,0,6,,
Create/Update,040232684906,Silent Pool Gin 750ml,Customer Square 1,0,2,,
Create/Update,7771612000162,Singani 63 750ml,Customer Square 1,0,2,,
Create/Update,5060204341809,Sipsmith Lemon Drizzle Gin 750ml,Customer Square 1,0,6,,
Create/Update,720815270039,Sipsmith London Dry 750ml,Customer Square 1,1,6,,
Create/Update,720815270237,Sipsmith Sloe Gin 750ml,Customer Square 1,0,6,,
Create/Update,720815270138,Sipsmith VJOP 750ml,Customer Square 1,0,6,,
Create/Update,789764340132,Skinos Mastiha 750ml,Customer Square 1,0,2,,
Create/Update,860265002405,Skrewball Peanut Butter Whiskey 750ml,Customer Square 1,1,6,,
Create/Update,082000762126,Smirnoff Screwdriver 24oz,Customer Square 1,6,12,,
Create/Update,5021692500949,Smith and Cross Rum 750ml,Customer Square 1,2,3,,
Create/Update,854570002250,Smooth Ambler Contradiction 92 Proof 750ml,Customer Square 1,0,6,,
Create/Update,854570002397,Smooth Ambler Contradiction Rye 750ml,Customer Square 1,0,6,,
Create/Update,876718034619,Smuggle Set Collapsible Flasks,Customer Square 1,0,12,,
Create/Update,9781607747321,Smugglers Cove,Customer Square 1,0,4,,
Create/Update,1234500000214,SoCo GingerBeer 32oz,Customer Square 1,9,20,,
Create/Update,698450755467,Socorro Anejo 750ml,Customer Square 1,0,6,,
Create/Update,698450753463,Socorro Blanco 750ml,Customer Square 1,0,6,,
Create/Update,698450754460,Socorro Reposado 750ml,Customer Square 1,0,6,,
Create/Update,791090527705,Sokata 500ml Mixing Glass,Customer Square 1,0,0,,
Create/Update,7503006845321,Soledad Extra Anejo 8y 750ml,Customer Square 1,0,6,,
Create/Update,083664870202,Solerno Blood Orange Liqueur 750ml,Customer Square 1,0,6,,
Create/Update,041165245066,Solo Cup 12 Count,Customer Square 1,1,24,,
Create/Update,842094150915,Solo Shot Cups 20pk,Customer Square 1,1,36,,
Create/Update,857050005178,Sombra Mezcal Joven 1L,Customer Square 1,0,6,,
Create/Update,610563098880,Soplica Vodka 1L,Customer Square 1,0,4,,
Create/Update,799599687654,Sotol La Higuera Cedrosanum 750ml,Customer Square 1,0,2,,
Create/Update,613739981474,Sotol La Higuera Cucharilla 750ml,Customer Square 1,0,2,,
Create/Update,799599687661,Sotol La Higuera Leiophyllum 750ml,Customer Square 1,0,2,,
Create/Update,799599687647,Sotol La Higuera Wheeleri 750ml,Customer Square 1,0,2,,
Create/Update,7503031213003,Sotoleros Bienvenido Ensamble 750ml,Customer Square 1,0,2,,
Create/Update,7503031213089,Sotoleros Lalo Y Nando  750ml,Customer Square 1,0,2,,
Create/Update,7503031213034,Sotoleros Lupe Ensamble 750ml,Customer Square 1,0,2,,
Create/Update,7503031213010,Sotoleros Lupe Lechuguilla Shrevei  750ml,Customer Square 1,0,2,,
Create/Update,7503031213041,Sotoleros Mario Y Cesar 750ml,Customer Square 1,0,2,,
Create/Update,7503031213065,Sotoleros Romel 750ml,Customer Square 1,0,2,,
Create/Update,7503031213072,Sotoleros Tavi Lechuguilla 750ml,Customer Square 1,0,2,,
Create/Update,070462002065,Sour Patch Kids,Customer Square 1,0,24,,
Create/Update,70462098525,Sour Patch Watermelon,Customer Square 1,3,24,,
Create/Update,636665075024,Southold Don't Forget to Soar 750ml,Customer Square 1,1,6,,
Create/Update,636665075031,Southold Farm Basics of Life 750ml,Customer Square 1,1,6,,
Create/Update,636665074850,Southold Forgotten Dreams 750ml,Customer Square 1,0,12,,
Create/Update,9781580082532,Speakeasy Book,Customer Square 1,0,3,,
Create/Update,632070101181,Speyburn 15y 750ml,Customer Square 1,0,6,,
Create/Update,1416186,Spiegelau 12.9oz Willsberg Whiskey Glass,Customer Square 1,0,12,,
Create/Update,124112,Spiegelau 5.8oz Martini Glass,Customer Square 1,1,12,,
Create/Update,124111,Spiegelau 8.3oz Coupe Glass,Customer Square 1,3,12,,
Create/Update,223399,Spiegelau Champ Flute,Customer Square 1,0,12,,
Create/Update,124113,Spiegelau Collins Glass,Customer Square 1,1,12,,
Create/Update,124114,Spiegelau Double Rocks Glass,Customer Square 1,2,12,,
Create/Update,258469,Spiegelau Gin & Tonic Glass,Customer Square 1,0,8,,
Create/Update,4003322257783,Spiegelau Mixing Beaker,Customer Square 1,0,6,,
Create/Update,124115,Spiegelau Red Wine Glass,Customer Square 1,1,8,,
Create/Update,124124,Spiegelau Single Rocks Glass,Customer Square 1,2,12,,
Create/Update,124116,Spiegelau White Wine Glass,Customer Square 1,0,12,,
Create/Update,049000050158,Sprite 2L,Customer Square 1,3,12,,
Create/Update,04913207,Sprite Can 12oz,Customer Square 1,18,70,,
Create/Update,9781607748854,Spritz Book,Customer Square 1,0,2,,
Create/Update,078000019520,Squirt Soda Glass Bottle,Customer Square 1,5,12,,
Create/Update,040232339684,St Agrestis Amaro 750ml,Customer Square 1,0,4,,
Create/Update,040232339677,St Agrestis Bitter Inferno 750ml,Customer Square 1,0,4,,
Create/Update,040232339639,St Agrestis Negroni BIB,Customer Square 1,0,6,,
Create/Update,040232227998,St Agrestis Negroni Single 100ml,Customer Square 1,1,24,,
Create/Update,9024153090863,St Elizabeth Allspice Dram 750ml,Customer Square 1,0,3,,
Create/Update,860003360804,St Elmo Carl Kolsch Cans 6 Pack,Customer Square 1,6,4,,
Create/Update,027724602006,St George Absinthe Vert 200ml,Customer Square 1,1,6,,
Create/Update,027724607506,St George Absinthe Vert 750ml,Customer Square 1,0,6,,
Create/Update,027724597500,St George Apple Brandy 750ml,Customer Square 1,0,6,,
Create/Update,027724557504,St George Aqua Perfecta 750ml,Customer Square 1,0,6,,
Create/Update,027724387507,St George Baller Single Malt 750ml,Customer Square 1,0,6,,
Create/Update,027724947503,St George Breaking & Entering 750ml,Customer Square 1,0,6,,
Create/Update,027724197502,St George Bruto Americano 750ml,Customer Square 1,1,6,,
Create/Update,027724027502,St George Cali Citrus Vodka 750ml,Customer Square 1,0,6,,
Create/Update,027724737500,St George California Shochu 750ml,Customer Square 1,0,6,,
Create/Update,027724202008,St George Gin Botanivore  200ml,Customer Square 1,1,6,,
Create/Update,027724207508,St George Gin Botanivore 750ml,Customer Square 1,2,6,,
Create/Update,027724212007,St George Gin Dry Rye 200ml,Customer Square 1,0,6,,
Create/Update,027724217507,St George Gin Dry Rye 750ml,Customer Square 1,0,6,,
Create/Update,027724287500,St George Gin Dry Rye Reposado 750ml,Customer Square 1,0,6,,
Create/Update,027724222006,St George Gin Terroir 200ml,Customer Square 1,0,6,,
Create/Update,027724227506,St George Gin Terroir 750ml,Customer Square 1,2,6,,
Create/Update,027724037501,St George Green Chile 750ml,Customer Square 1,0,6,,
Create/Update,027724187503,St George NOLA Coffee Liqueur 750ml,Customer Square 1,0,6,,
Create/Update,027724577502,St George Pear Brandy 750ml,Customer Square 1,0,6,,
Create/Update,027724167505,St George Raspberry Liqueur 750ml,Customer Square 1,0,6,,
Create/Update,027724337502,St George Single Malt Lot No19 750ml,Customer Square 1,0,6,,
Create/Update,027724177504,St George Spiced Pear 750ml,Customer Square 1,0,6,,
Create/Update,080480004705,St Germain 200ml,Customer Square 1,0,12,,
Create/Update,080480006662,St Germain 375ml,Customer Square 1,0,12,,
Create/Update,0804800047124,St Germain 50ml,Customer Square 1,0,48,,
Create/Update,080480004699,St Germain 750ml,Customer Square 1,1,6,,
Create/Update,123551,Stainless Steel Cocktail Picks,Customer Square 1,0,24,,
Create/Update,876718020520,Stainless Steel Flask,Customer Square 1,0,12,,
Create/Update,1234500000234,Stainless Tapered Pourer,Customer Square 1,2,24,,
Create/Update,860000128063,Standard Proof Ginger Rye 750ml,Customer Square 1,0,6,,
Create/Update,1234500000236,Standard Spoon Hammered Mixing Beaker,Customer Square 1,0,4,,
Create/Update,1234500000237,Standard Spoon Wingman,Customer Square 1,0,1,,
Create/Update,078250003287,Steel Reserve 24oz,Customer Square 1,8,24,,
Create/Update,736040003939,Stellum Shaker Barrel 750ml,Customer Square 1,2,12,,
Create/Update,852527000298,Stiegl Radler Cans 4 Pack,Customer Square 1,1,6,,
Create/Update,851088007289,Still Austin Cask Strength Bourbon  750ml,Customer Square 1,0,6,,
Create/Update,851088007180,Still Austin Straight Bourbon 750ml,Customer Square 1,4,6,,
Create/Update,851088007111,Still Austin Texas Rye Gin 750ml,Customer Square 1,3,6,,
Create/Update,780999000655,Stirrings Dirty Martini Mixer 12oz,Customer Square 1,1,6,,
Create/Update,780999003618,Stirrings Margarita Mix 750ml,Customer Square 1,4,6,,
Create/Update,780999000945,Stirrings Simple Syrup 355ml,Customer Square 1,2,6,,
Create/Update,088004037581,Stirrings Triple Sec 750ml,Customer Square 1,1,12,,
Create/Update,816136020511,Stolen Overproof 6y 375ml,Customer Square 1,1,12,,
Create/Update,816136021143,Stolen Whiskey 750ml,Customer Square 1,0,6,,
Create/Update,811751020021,Stolichnaya Vodka 1L,Customer Square 1,0,12,,
Create/Update,636251740800,Stone Arrogant Bastard Bottles 6 Pack,Customer Square 1,0,4,,
Create/Update,818844021163,Stranahan's Blue Peak 750ml,Customer Square 1,0,6,,
Create/Update,811538013574,Stranahan's Single Malt 750ml,Customer Square 1,0,6,,
Create/Update,811538017336,Stranahans Sherry Cask 750ml,Customer Square 1,0,6,,
Create/Update,644216386093,Stray Dog Gin 750ml,Customer Square 1,0,4,,
Create/Update,072546064778,Suigei Drunken Whale 300ml,Customer Square 1,2,12,,
Create/Update,080686958024,Suntory Haku Vodka 750ml,Customer Square 1,1,6,,
Create/Update,080686958031,Suntory Roku Gin 750ml,Customer Square 1,1,6,,
Create/Update,080686957010,Suntory Toki 750ml,Customer Square 1,1,6,,
Create/Update,84284284255,Super Real Rose Unfiltered 750ml,Customer Square 1,0,6,,
Create/Update,080432112700,Suze Saveur 750ml,Customer Square 1,1,6,,
Create/Update,860002024707,Sweet Crude Mellow Mule 8.45oz,Customer Square 1,2,24,,
Create/Update,860002024714,Sweet Crude OG Tonic 8.45oz,Customer Square 1,1,24,,
Create/Update,855439000721,Sweet Heat Sugar Rimmer,Customer Square 1,0,12,,
Create/Update,67688899911,Swick Grenache Noir 750ml,Customer Square 1,0,6,,
Create/Update,716715190034,Swick Palhete 750ml,Customer Square 1,0,6,,
Create/Update,716715190010,Swick Roussanne 750ml,Customer Square 1,0,6,,
Create/Update,709081489727,Swick Wyd Chardonnay 750ml,Customer Square 1,0,6,,
Create/Update,025900205362,Swisher Diamond 2 Pack,Customer Square 1,10,30,,
Create/Update,025900227265,Swisher Sweets 2 Pack,Customer Square 1,15,30,,
Create/Update,850332003343,TLC Vodka 1L,Customer Square 1,1,12,,
Create/Update,096749042203,TW Samuels Blended 1L,Customer Square 1,0,12,,
Create/Update,088004010126,Taaka 1.75L,Customer Square 1,1,6,,
Create/Update,088004000066,Taaka 200ml,Customer Square 1,6,24,,
Create/Update,088004000073,Taaka 375ml,Customer Square 1,10,24,,
Create/Update,088004011543,Taaka 750ml,Customer Square 1,4,12,,
Create/Update,088004010133,Taaka Vodka 1L,Customer Square 1,0,12,,
Create/Update,086395409000,Takara Gankutsuoh Shochu 750ml,Customer Square 1,0,6,,
Create/Update,086395405002,Takara Jun 750ml,Customer Square 1,0,12,,
Create/Update,086395412000,Takara Kurokame Shochu 750ml,Customer Square 1,0,6,,
Create/Update,086395365009,Takara Plum Wine 750ml,Customer Square 1,0,6,,
