,SKU,Product,Customer,Location,Status,Category,OnHand,Quantity,Sale,Unit
14113,7210590029741,Russells Reserve Garage Barrel 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,11.0,,,
14125,721059002097,Russells Reserve Single Barrel Rye 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Rye,2.0,,,
14127,828116000765,RWC Madeira Baltimore Rainwater 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,6.0,,,
14128,828116000284,RWC Madeira Boston Bual 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,6.0,,,
14129,828116000345,RWC Madeira Charleston Sercial 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,6.0,,,
14130,828116000291,RWC Madeira New York Malmsey 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,6.0,,,
14131,828116000635,RWC Madeira Savannah Verdelho 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,6.0,,,
14140,858232007157,Sagamore Spirit Rye Moonshine Barrel 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,1.0,,,
14174,761503312259,Saint Romain Burgundy 750ml,Customer Square 1,Airport,ACTIVE,Red Old World,1.0,,,
14190,750175503027,San Matias Rey Sol 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,,,
14199,716898965467,Santa Maria Al Monte Amaro 1L,Customer Square 3,Oak Hill,ACTIVE,Amaro,2.0,,,
14205,787790867081,Santanera Kosher Anejo 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,1.0,,,
14210,787790867784,Santanera Organic Blanco 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,2.0,,,
14212,7503008825062,Santanera Organic Terroir 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,2.0,,,
14213,787790867685,Santanera Tahona 750ml,Customer Square 1,Airport,ACTIVE,Tequila,6.0,,,
14221,72546102807,Sasakawa 3y Fine Whisky 750ml,Customer Square 3,Oak Hill,ACTIVE,Sake,1.0,,,
14222,72546102807,Sasakawa 3y Fine Whisky 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Sake,5.0,,,
14224,72546102814,Sasakawa Pure Malt 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Japanese,1.0,,,
14225,72546102814,Sasakawa Pure Malt 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Japanese,7.0,,,
14229,017941000013,Satsuma Shiranami Shochu 750ml,Customer Square 3,Oak Hill,ACTIVE,Shochu,2.0,,,
14260,080432111239,Scapa Glansa 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,3.0,,,
14261,080432110324,Scapa Skiren 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Scotch,1.0,,,
14263,080432110324,Scapa Skiren 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,4.0,,,
14264,850001380058,Scapegrace Black Gin 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Gin,7.0,,,
14265,850001380003,Scapegrace Dry Gin 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,1.0,,,
14266,850001380003,Scapegrace Dry Gin 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Gin,2.0,,,
14268,850001380010,Scapegrace Gold Dry Gin 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Gin,2.0,,,
14269,018797761021,Scar Of The Sea Alicante Bouschet 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red New World,6.0,,,
14276,7070292731909,Scarpa Vemouth di Torino 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,2.0,,,
14297,851561005023,Scrappys Cardamom Bitters 5oz,Customer Square 3,Oak Hill,ACTIVE,Bitters,2.0,,,
14300,851561005061,Scrappys Celery Bitters 5oz,Customer Square 3,Oak Hill,ACTIVE,Bitters,3.0,,,
14302,851561005078,Scrappys Chocolate Bitters 5oz,Customer Square 1,Airport,ACTIVE,Bitters,3.0,,,
14307,851561005016,Scrappys Lavender Bitters 5oz,Customer Square 1,Airport,ACTIVE,Bitters,3.0,,,
14313,851561005092,Scrappys Orleans Bitters 5oz,Customer Square 3,Oak Hill,ACTIVE,Bitters,2.0,,,
14317,851561005115,Scrappys Seville Orange Bitters 5oz,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,12.0,,,
14324,080432102039,Seagrams Distillers Reserve Gin 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Gin,12.0,,,
14355,8437006804028,Senorio De Cuzcurrita Rioja 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red Old World,12.0,,,
14360,700987864267,Sertodo Boot Flask,Customer Square 3,Oak Hill,ACTIVE,Bar Tools,2.0,,,
14361,700987864267,Sertodo Boot Flask,Customer Square 2,Pleasant Valley,ACTIVE,Bar Tools,2.0,,,
14363,123582,Sertodo Copper Bar Spoon,Customer Square 3,Oak Hill,ACTIVE,Bar Tools,2.0,,,
14365,700987864229,Sertodo Grand Daddy Flask,Customer Square 1,Airport,ACTIVE,Bar Tools,1.0,,,
14366,700987864229,Sertodo Grand Daddy Flask,Customer Square 3,Oak Hill,ACTIVE,Bar Tools,2.0,,,
14367,700987864229,Sertodo Grand Daddy Flask,Customer Square 2,Pleasant Valley,ACTIVE,Bar Tools,1.0,,,
14373,700987863635,Sertodo Jigger,Customer Square 3,Oak Hill,ACTIVE,Bar Tools,3.0,,,
14377,700987864205,Sertodo Luna Flask,Customer Square 1,Airport,ACTIVE,Bar Tools,1.0,,,
14380,1234500000205,Sertodo Martini Cup,Customer Square 1,Airport,ACTIVE,Bar Tools,1.0,,,
14382,1234500000206,Sertodo Mixing Beaker,Customer Square 1,Airport,ACTIVE,Bar Tools,1.0,,,
14387,1234888,Sertodo Oval Platter,Customer Square 2,Pleasant Valley,ACTIVE,Bar Tools,1.0,,,
14391,1234500000843,Sertodo Shot Cup Flight Set,Customer Square 1,Airport,ACTIVE,Bar Tools,1.0,,,
14396,123598,Sertodo Shot Tequila 2oz,Customer Square 3,Oak Hill,ACTIVE,Bar Tools,1.0,,,
14417,420666,Shaker Patches,Customer Square 3,Oak Hill,ACTIVE,Retail,15.0,,,
14420,810035510111,Shanky's Whip 750mL,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,4.0,,,
14421,088320541083,Sheep Dip Blended Scotch 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Scotch,6.0,,,
14424,089744761323,Sheep Dip Islay Blended 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Scotch,7.0,,,
14425,089744761323,Sheep Dip Islay Blended 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,7.0,,,
14426,089744761323,Sheep Dip Islay Blended 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,6.0,,,
14439,852121008089,Shibui Pure Malt 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Japanese,1.0,,,
14447,852121008133,Shibui Single Grain Virgin White Oak 10y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Japanese,1.0,,,
14469,850101001280,Siembra Metl Familia Perez 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,1.0,,,
14471,850101001297,Siembra Metl Jorge Perez 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,1.0,,,
14473,850101001297,Siembra Metl Jorge Perez 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,1.0,,,
14474,850101001303,Siembra Metl Miguel Perez 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,1.0,,,
14505,083783228229,Sierra Nevada Seasonal Cans 6 Pack,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,4.0,,,
14510,618053113341,Sierra Norte Black 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Mexican,3.0,,,
14511,618053313345,Sierra Norte White Corn 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Mexican,3.0,,,
14513,618053313345,Sierra Norte White Corn 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Mexican,3.0,,,
14526,7503016487047,Siete Misterios Coyote 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,1.0,,,
14527,7503016487900,Siete Misterios Espadin Tepeztate 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,1.0,,,
14528,7503016487894,Siete Misterios Espadin Tobala 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,1.0,,,
14529,7503016487092,Siete Misterios Pechuga 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,1.0,,,
14530,7503016487078,Siete Misterios Tobala 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,1.0,,,
14535,7500326308819,Siglo Cero Pox 750ml,Customer Square 3,Oak Hill,ACTIVE,Pox,1.0,,,
14537,8410015028623,Siglo Rioja Gran Reserva 2009 750ml,Customer Square 1,Airport,ACTIVE,Red Old World,6.0,,,
14545,8703094006315,Signatory Aultmore 2009 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,2.0,,,
14553,873094005028,Signatory Glenlivet 2006 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,2.0,,,
14554,873094005028,Signatory Glenlivet 2006 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,1.0,,,
14556,873094006322,Signatory Glenlossie Hogshead 2008 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,2.0,,,
14559,873094006575,Signatory Glentauchers 1997 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,2.0,,,
14561,873094006063,Signatory Linkwood 2008 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,2.0,,,
14564,873094006704,Signatory Mortlach 2008 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,3.0,,,
14567,040232684906,Silent Pool Gin 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,3.0,,,
14569,5391532620206,Silkie Irish Whiskey 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Irish,6.0,,,
14570,5391532620206,Silkie Irish Whiskey 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,6.0,,,
14571,5391532620206,Silkie Irish Whiskey 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,6.0,,,
14573,5391532620275,Silkie Irish Whiskey Dark 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,2.0,,,
14577,785214290750,Silver Oak Napa Cabernet Sauvignon 750ml,Customer Square 1,Airport,ACTIVE,Red New World,4.0,,,
14578,785214290750,Silver Oak Napa Cabernet Sauvignon 750ml,Customer Square 3,Oak Hill,ACTIVE,Red New World,4.0,,,
14580,859650006005,Simple Vodka 750ml,Customer Square 1,Airport,ACTIVE,Vodka,12.0,,,
14581,859650006005,Simple Vodka 750ml,Customer Square 3,Oak Hill,ACTIVE,Vodka,6.0,,,
14582,859650006005,Simple Vodka 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Vodka,6.0,,,
14588,088076180574,Singleton 12y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,2.0,,,
14590,5060204341809,Sipsmith Lemon Drizzle Gin 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,3.0,,,
14599,720815270138,Sipsmith VJOP 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,39.0,,,
14620,742488887192,Smallfry Eclectik Violet 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red New World,6.0,,,
14623,082000783534,Smirnoff Spicy Tamarind 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Vodka,5.0,,,
14625,082000788218,Smirnoff Vanilla Vodka 375ml,Customer Square 2,Pleasant Valley,ACTIVE,Vodka,9.0,,,
14631,08209007,Smirnoff Vodka 375ml,Customer Square 2,Pleasant Valley,ACTIVE,Vodka,1.0,,,
14640,080432901113,Smithworks Vodka 1L,Customer Square 3,Oak Hill,ACTIVE,Vodka,1.0,,,
14652,854570002250,Smooth Ambler Contradiction 92 Proof 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,5.0,,,
14657,854570002410,Smooth Ambler Founders Cask Strength Rye 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,2.0,,,
14660,855470002052,Smooth Ambler Old Scout Bourbon 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,1.0,,,
14661,855470002052,Smooth Ambler Old Scout Bourbon 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,1.0,,,
14677,9781607747321,Smugglers Cove,Customer Square 3,Oak Hill,ACTIVE,Books,3.0,,,
14702,7503007479303,Sol Tarasco Anejo Charanda con Honogos 750ml,Customer Square 3,Oak Hill,ACTIVE,Charanda,1.0,,,
14706,698450935463,Soledad Extra Anejo Dos Barricas 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,,,
14707,698450942461,Soledad Joven 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,2.0,,,
14723,857050005178,Sombra Mezcal Joven 1L,Customer Square 3,Oak Hill,ACTIVE,Mezcal,3.0,,,
14736,860007057809,Sorel 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,7.0,,,
14737,810474030003,Sorgin Gin 750mL,Customer Square 2,Pleasant Valley,ACTIVE,Gin,6.0,,,
14738,810474030041,Sorgin Yellow Gin 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Gin,6.0,,,
14742,799599687654,Sotol La Higuera Cedrosanum 750ml,Customer Square 3,Oak Hill,ACTIVE,Sotol,5.0,,,
14745,613739981474,Sotol La Higuera Cucharilla 750ml,Customer Square 3,Oak Hill,ACTIVE,Sotol,1.0,,,
14748,799599687661,Sotol La Higuera Leiophyllum 750ml,Customer Square 3,Oak Hill,ACTIVE,Sotol,3.0,,,
14763,7503031213034,Sotoleros Lupe Ensamble 750ml,Customer Square 3,Oak Hill,ACTIVE,Sotol,2.0,,,
14768,7503031213096,Sotoleros Lupe Venison Carne 750ml,Customer Square 1,Airport,ACTIVE,Sotol,2.0,,,
14771,7503031213041,Sotoleros Mario Y Cesar 750ml,Customer Square 1,Airport,ACTIVE,Sotol,1.0,,,
14772,7503031213041,Sotoleros Mario Y Cesar 750ml,Customer Square 3,Oak Hill,ACTIVE,Sotol,1.0,,,
14773,7503031213041,Sotoleros Mario Y Cesar 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Sotol,1.0,,,
14775,7503031213065,Sotoleros Romel 750ml,Customer Square 3,Oak Hill,ACTIVE,Sotol,3.0,,,
14778,7503031213072,Sotoleros Tavi Lechuguilla 750ml,Customer Square 3,Oak Hill,ACTIVE,Sotol,2.0,,,
14789,2021122,Southold Beautiful Vulnerability 750ml,Customer Square 2,Pleasant Valley,ACTIVE,White,6.0,,,
14796,636665075024,Southold Don't Forget to Soar 750ml,Customer Square 3,Oak Hill,ACTIVE,White,7.0,,,
14803,20201284,Southold Farm Little Bit of Swing 750ml,Customer Square 3,Oak Hill,ACTIVE,Red New World,6.0,,,
14804,20201284,Southold Farm Little Bit of Swing 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red New World,12.0,,,
14815,67890,Southold Go Down Swinging Sparkling Sirah 750ml,Customer Square 3,Oak Hill,ACTIVE,Red New World,12.0,,,
14828,36083608,Southold Lovers and Dreamers 750ml,Customer Square 3,Oak Hill,ACTIVE,Red New World,2.0,,,
14842,20022002,Southold Time Of Our Lives 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red New World,1.0,,,
14843,10011001,Southold Weight Of The Moment 750ml,Customer Square 1,Airport,ACTIVE,Red New World,1.0,,,
14845,10011001,Southold Weight Of The Moment 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red New World,2.0,,,
14846,9781580082532,Speakeasy Book,Customer Square 1,Airport,ACTIVE,Books,3.0,,,
14847,9781580082532,Speakeasy Book,Customer Square 3,Oak Hill,ACTIVE,Books,1.0,,,
14855,632070101181,Speyburn 15y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,3.0,,,
14877,258469,Spiegelau Gin & Tonic Glass,Customer Square 2,Pleasant Valley,ACTIVE,Glassware,36.0,,,
14881,1234500000226,Spiegelau IPA Glass,Customer Square 2,Pleasant Valley,ACTIVE,Glassware,1.0,,,
14916,9781607748854,Spritz Book,Customer Square 1,Airport,ACTIVE,Books,3.0,,,
14917,9781607748854,Spritz Book,Customer Square 3,Oak Hill,ACTIVE,Books,2.0,,,
14922,420691010022,SRC Etna Rosso 750ml,Customer Square 1,Airport,ACTIVE,Red Blend,12.0,,,
14927,040232339622,St Agrestis Amaro 50ml,Customer Square 1,Airport,ACTIVE,Amaro,4.0,,,
14962,027724947503,St George Breaking & Entering 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,6.0,,,
14969,027724027502,St George Cali Citrus Vodka 750ml,Customer Square 3,Oak Hill,ACTIVE,Vodka,5.0,,,
14971,027724737500,St George California Shochu 750ml,Customer Square 1,Airport,ACTIVE,Shochu,2.0,,,
14972,027724737500,St George California Shochu 750ml,Customer Square 3,Oak Hill,ACTIVE,Shochu,5.0,,,
14981,027724212007,St George Gin Dry Rye 200ml,Customer Square 3,Oak Hill,ACTIVE,Gin,3.0,,,
14984,027724217507,St George Gin Dry Rye 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,2.0,,,
15004,027724587501,St George Raspberry Brandy 750ml,Customer Square 3,Oak Hill,ACTIVE,Brandy,1.0,,,
15005,027724167505,St George Raspberry Liqueur 750ml,Customer Square 1,Airport,ACTIVE,Liqueur,3.0,,,
15006,027724167505,St George Raspberry Liqueur 750ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,2.0,,,
15032,727875084743,Stainless Muddler,Customer Square 3,Oak Hill,ACTIVE,Bar Tools,3.0,,,
15042,860000128063,Standard Proof Ginger Rye 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Rye,1.0,,,
15043,860000128063,Standard Proof Ginger Rye 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Rye,3.0,,,
15045,860000128049,Standard Proof Hickory Rye 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,2.0,,,
15046,860000128049,Standard Proof Hickory Rye 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,6.0,,,
15048,1234500000235,Standard Spoon Aero,Customer Square 2,Pleasant Valley,ACTIVE,Bar Tools,1.0,,,
15050,1234500000236,Standard Spoon Hammered Mixing Beaker,Customer Square 3,Oak Hill,ACTIVE,Bar Tools,1.0,,,
15053,1234500000237,Standard Spoon Wingman,Customer Square 2,Pleasant Valley,ACTIVE,Bar Tools,1.0,,,
15055,7184736192637,Statera Rudis Chardonnay 750ml,Customer Square 1,Airport,ACTIVE,White,12.0,,,
15060,736040005421,Stellum Cask Strength Rye 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,3.0,,,
15070,852527000298,Stiegl Radler Cans 4 Pack,Customer Square 1,Airport,ACTIVE,Craft Beer,7.0,,,
15076,8510880071351,Still Austin Bourbon Eberly 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,4.0,,,
15101,851088007333,Still Austin Straight Rye 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Rye,12.0,,,
15129,816136024229,Stolen X Rock & Rye 100ml,Customer Square 2,Pleasant Valley,ACTIVE,RTD,4.0,,,
15163,853109004031,Stout Napa Cabernet 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red New World,6.0,,,
15164,853109004055,Stout Sauvignon Blanc 750ml ,Customer Square 2,Pleasant Valley,ACTIVE,White,11.0,,,
15169,811538017336,Stranahans Sherry Cask 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey American Single Malt,3.0,,,
15171,811538013574,Stranahan's Single Malt 750ml,Customer Square 1,Airport,ACTIVE,Whiskey American Single Malt,3.0,,,
15191,835603007114,Sunday Spirits Japanese Whisky 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Japanese,2.0,,,
15216,24137100075,Sweet Beat Vodka 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Vodka,6.0,,,
15217,860002024707,Sweet Crude Mellow Mule 8.45oz,Customer Square 1,Airport,ACTIVE,Non Alcoholic Beverage,9.0,,,
15219,860002024707,Sweet Crude Mellow Mule 8.45oz,Customer Square 2,Pleasant Valley,ACTIVE,Non Alcoholic Beverage,11.0,,,
15222,860002024714,Sweet Crude OG Tonic 8.45oz,Customer Square 2,Pleasant Valley,ACTIVE,Non Alcoholic Beverage,8.0,,,
15224,855439000721,Sweet Heat Sugar Rimmer,Customer Square 3,Oak Hill,ACTIVE,Garnish,12.0,,,
15226,860003041758,Sweetens Cove 2021 Cask Strength 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,1.0,,,
15231,1275010242021,Swick City Nights 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Rose,6.0,,,
15241,9421905022101,Swick Sauvignon Blanc 750ml,Customer Square 3,Oak Hill,ACTIVE,White,3.0,,,
15243,742488887208,Swick The Flood 750ml ,Customer Square 2,Pleasant Valley,ACTIVE,Orange Wine,6.0,,,
15275,086395405002,Takara Jun 750ml,Customer Square 3,Oak Hill,ACTIVE,Shochu,4.0,,,
15284,086395413007,Takara Shochu Benikko Sweet Potato 750ml,Customer Square 3,Oak Hill,ACTIVE,Shochu,2.0,,,
15301,088076179028,Talisker Storm 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,2.0,,,
15303,072546047740,Tamano Hikari Junmai Ginjo 180ml,Customer Square 1,Airport,ACTIVE,Sake,6.0,,,
15324,088076178656,Tanqueray Malacca 1L,Customer Square 3,Oak Hill,ACTIVE,Gin,1.0,,,
15333,088076183834,Tanqueray Sevilla Orange 1L,Customer Square 3,Oak Hill,ACTIVE,Gin,1.0,,,
15350,701192030553,Tapatio Blanco Overproof 110 1L,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,2.0,,,
15371,084692300648,Taylor Fladgate Fine Tawny Port  750ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,12.0,,,
15381,4920321004272,Teeda Okinawan Rum 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,3.0,,,
15384,813219020444,Teeling Blackpits 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,2.0,,,
15386,813219020062,Teeling Single Grain 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Irish,2.0,,,
15387,813219020062,Teeling Single Grain 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,3.0,,,
15388,813219020062,Teeling Single Grain 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,2.0,,,
15391,813219020079,Teeling Single Malt 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Irish,4.0,,,
15396,813219020253,Teeling Single Pot Still 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,7.0,,,
15400,4982831150009,Teitessa Blue Edition 15y 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Japanese,1.0,,,
15402,4982831150009,Teitessa Blue Edition 15y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Japanese,3.0,,,
15403,4982831150207,Teitessa Limited Edition 30y 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Japanese,1.0,,,
15404,4982831150207,Teitessa Limited Edition 30y 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Japanese,1.0,,,
15405,4982831150207,Teitessa Limited Edition 30y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Japanese,2.0,,,
15408,8697530210041,Tekirdag Rakisi 1L,Customer Square 1,Airport,ACTIVE,Liqueur,2.0,,,
15410,8697530210041,Tekirdag Rakisi 1L,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,4.0,,,
15411,761503534330,Tempier Bandol Blanc 750ml,Customer Square 3,Oak Hill,ACTIVE,White,5.0,,,
15415,720815922136,Templeton 10yr Rye 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Rye,1.0,,,
15419,720815920231,Templeton 6yr Rye 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,1.0,,,
15449,0949224231150,Tempus Fugit Fernet Del Frate 750ml,Customer Square 1,Airport,ACTIVE,Amaro,2.0,,,
15450,0949224231150,Tempus Fugit Fernet Del Frate 750ml,Customer Square 3,Oak Hill,ACTIVE,Amaro,2.0,,,
15451,0949224231150,Tempus Fugit Fernet Del Frate 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,9.0,,,
15459,094922370891,Tempus Fugit Vieux Pontarlier Absinthe 750ml,Customer Square 3,Oak Hill,ACTIVE,Absinthe,1.0,,,
15462,080660203034,Ten High Sour Mash 1L,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,3.0,,,
15463,080660203034,Ten High Sour Mash 1L,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,2.0,,,
15473,736040001966,Tenjaku Pure Malt 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Japanese,1.0,,,
15485,855615003003,Tequila 512 Blanco 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,3.0,,,
15486,855615003010,Tequila 512 Reposado 750ml,Customer Square 1,Airport,ACTIVE,Tequila,2.0,,,
15518,860004628774,Tequila Ocho Reposado 1L,Customer Square 1,Airport,ACTIVE,Tequila,6.0,,,
15537,736040545521,Terralta Anejo 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,3.0,,,
15539,7503018079189,Terralta Blanco 110 750ml,Customer Square 1,Airport,ACTIVE,Tequila,3.0,,,
15556,27312731,Teutonic Jazz Odyssey 750ml,Customer Square 3,Oak Hill,ACTIVE,White,3.0,,,
15568,27352735,Teutonic Rose 2020  750ml,Customer Square 2,Pleasant Valley,ACTIVE,Rose,2.0,,,
15591,868606000059,Texas Keeper Cider Heirloom 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Cider,6.0,,,
15605,864313000368,Texas Keeper Hopfen 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Cider,1.0,,,
15606,864313000344,Texas Keeper Moonlight 750ml,Customer Square 1,Airport,ACTIVE,Cider,12.0,,,
15612,864313000337,Texas Keeper Stillage 750ml,Customer Square 1,Airport,ACTIVE,Cider,1.0,,,
15623,115123,Texas Tiki Week Mug 2020,Customer Square 2,Pleasant Valley,ACTIVE,Glassware,1.0,,,
15625,9781646431199,Texas Whiskey,Customer Square 3,Oak Hill,ACTIVE,Books,3.0,,,
15626,9781646431199,Texas Whiskey,Customer Square 2,Pleasant Valley,ACTIVE,Books,4.0,,,
15638,9780609608753,The Craft of the Cocktail,Customer Square 3,Oak Hill,ACTIVE,Books,2.0,,,
15641,9781984823571,The Craft of the Cocktail Revised Edition,Customer Square 3,Oak Hill,ACTIVE,Books,1.0,,,
15651,9781646430987,The Encyclopedia of Cocktails,Customer Square 3,Oak Hill,ACTIVE,Books,2.0,,,
15653,9780307405739,The Essential Cocktail,Customer Square 1,Airport,ACTIVE,Books,2.0,,,
15654,9780307405739,The Essential Cocktail,Customer Square 3,Oak Hill,ACTIVE,Books,1.0,,,
15655,9780307405739,The Essential Cocktail,Customer Square 2,Pleasant Valley,ACTIVE,Books,2.0,,,
15656,89744761330,The Feathery Blended Scotch 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Scotch,2.0,,,
15664,062920221,The Marigny Pinot Noir 750ml,Customer Square 3,Oak Hill,ACTIVE,Red New World,6.0,,,
