Product,Total,Mean,Std,Min,Max,50,75,85,Action,ProductSKU,Customer,MinimumBeforeReorder,ReorderQuantity,Unit,RoundedMean,DiffMean,Diff75,Diff85,MeanSavings,75Savings,85Savings
Match Strike Cafe Paris,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,17301730,Customer Square 2,3,6,18.0,0.0,3.0,3.0,3.0,54.0,54.0,54.0
Mathilde Creme de Cassis 750ml,8.0,0.15384615384615385,0.410656855847358,0.0,2.0,0.0,0.0,0.0,Create/Update,695521117315,Customer Square 2,4,6,23.99,0.0,4.0,4.0,4.0,95.96,95.96,95.96
Mathilde Framboise 750ml,1.0,0.019230769230769232,0.13733516208736254,0.0,1.0,0.0,0.0,0.0,Create/Update,695521117513,Customer Square 2,4,6,23.99,0.0,4.0,4.0,4.0,95.96,95.96,95.96
Mathilde Grand XO 750ml,13.0,0.25,0.805629233294362,0.0,5.0,0.0,0.0,0.0,Create/Update,695521117001,Customer Square 2,3,6,25.99,0.0,3.0,3.0,3.0,77.97,77.97,77.97
Mathilde Peche Vignes 750ml,2.0,0.038461538461538464,0.27467032417472503,0.0,2.0,0.0,0.0,0.0,Create/Update,695521117612,Customer Square 2,4,6,24.99,0.0,4.0,4.0,4.0,99.96,99.96,99.96
Mathilde Poire 750ml,3.0,0.057692307692307696,0.23316068563427195,0.0,1.0,0.0,0.0,0.0,Create/Update,695521117711,Customer Square 2,5,6,24.99,0.0,5.0,5.0,5.0,124.94999999999999,124.94999999999999,124.94999999999999
Matteo Braidot Pinot Grigio750ml,2.0,0.038461538461538464,0.1923076923076924,0.0,1.0,0.0,0.0,0.0,Create/Update,8032484020245,Customer Square 2,5,12,10.99,0.0,5.0,5.0,5.0,54.95,54.95,54.95
Matthiasson Cabernet Sauvignon 750ml,8.0,0.15384615384615385,0.36080121229411,0.0,1.0,0.0,0.0,0.3500000000000014,Create/Update,0000004963127,Customer Square 2,2,6,67.99,0.0,2.0,2.0,2.0,135.98,135.98,135.98
Maynards Fine White Port 750ml,4.0,0.07692307692307693,0.3308586641170243,0.0,2.0,0.0,0.0,0.0,Create/Update,5605567900111,Customer Square 2,2,4,9.99,0.0,2.0,2.0,2.0,19.98,19.98,19.98
Maynards Tawny Port 750ml,3.0,0.057692307692307696,0.233160685634272,0.0,1.0,0.0,0.0,0.0,Create/Update,5605567900319,Customer Square 2,2,4,10.99,0.0,2.0,2.0,2.0,21.98,21.98,21.98
Medivol Cremant De Limoux 750ml,63.0,1.2115384615384615,1.4187825016478912,0.0,6.0,1.0,2.0,2.0,Create/Update,3760072420119,Customer Square 2,3,12,16.99,1.0,2.0,1.0,1.0,33.98,16.99,16.99
Meehans Bartender Manual,6.0,0.11538461538461539,0.3194855331891567,0.0,1.0,0.0,0.0,0.0,Create/Update,9781607748625,Customer Square 2,2,4,40.0,0.0,2.0,2.0,2.0,80.0,80.0,80.0
Meletti Amaro 750ml,29.0,0.5576923076923077,0.6625551221904699,0.0,2.0,0.0,1.0,1.0,Create/Update,080175026241,Customer Square 2,24,12,19.99,1.0,23.0,23.0,23.0,459.77,459.77,459.77
Meletti Anisette 750ml,1.0,0.019230769230769232,0.1373351620873625,0.0,1.0,0.0,0.0,0.0,Create/Update,080175026043,Customer Square 2,1,2,18.99,0.0,1.0,1.0,1.0,18.99,18.99,18.99
Meletti Fernet 750ml,4.0,0.07692307692307693,0.2664693550105964,0.0,1.0,0.0,0.0,0.0,Create/Update,810016210009,Customer Square 2,3,6,29.99,0.0,3.0,3.0,3.0,89.97,89.97,89.97
Mellow Corn Bonded 1L,90.0,1.7307692307692308,1.4691099426757137,0.0,8.0,1.5,2.0,3.0,Create/Update,096749701100,Customer Square 2,8,12,15.99,2.0,6.0,6.0,5.0,95.94,95.94,79.95
Mellow Corn Bonded 750ml,1.0,0.019230769230769232,0.13733516208736254,0.0,1.0,0.0,0.0,0.0,Create/Update,096749701759,Customer Square 2,8,12,14.99,0.0,8.0,8.0,8.0,119.92,119.92,119.92
Mezcal Amaras Cupreata 750ml,7.0,0.1346153846153846,0.3936440286626676,0.0,2.0,0.0,0.0,0.0,Create/Update,819749020022,Customer Square 2,2,3,55.99,0.0,2.0,2.0,2.0,111.98,111.98,111.98
Mezcal Amaras Espadin 750ml,5.0,0.09615384615384616,0.3540760122984995,0.0,2.0,0.0,0.0,0.0,Create/Update,819749020015,Customer Square 2,3,6,37.99,0.0,3.0,3.0,3.0,113.97,113.97,113.97
Mezcal Amaras Reposado 750ml,3.0,0.057692307692307696,0.30467268303374745,0.0,2.0,0.0,0.0,0.0,Create/Update,819749020039,Customer Square 2,3,6,46.99,0.0,3.0,3.0,3.0,140.97,140.97,140.97
Mezcal Marca Negra San Martin,3.0,0.057692307692307696,0.2331606856342719,0.0,1.0,0.0,0.0,0.0,Create/Update,024137100167,Customer Square 2,1,6,86.99,0.0,1.0,1.0,1.0,86.99,86.99,86.99
Mezcal Marca Negra Tobala 750ml,4.0,0.07692307692307693,0.3308586641170243,0.0,2.0,0.0,0.0,0.0,Create/Update,736040527343,Customer Square 2,1,6,111.99,0.0,1.0,1.0,1.0,111.99,111.99,111.99
Mezcal Union 375ml,61.0,1.1730769230769231,1.4239861959971847,0.0,4.0,0.0,3.0,3.0,Create/Update,7503020522239,Customer Square 2,4,12,18.99,1.0,3.0,1.0,1.0,56.97,18.99,18.99
Mezcal Union 750ml,129.0,2.480769230769231,1.896255263319957,0.0,8.0,2.0,4.0,4.0,Create/Update,7503016230018,Customer Square 2,4,6,36.99,2.0,2.0,0.0,0.0,73.98,0.0,0.0
Mezcal Union El Viejo 750ml,14.0,0.2692307692307692,0.5231334811052092,0.0,2.0,0.0,0.0,1.0,Create/Update,7503020522031,Customer Square 2,3,6,52.99,0.0,3.0,3.0,2.0,158.97,158.97,105.98
Mezcal Vago Elote 750ml,46.0,0.8846153846153846,0.8912792481735745,0.0,3.0,1.0,1.0,2.0,Create/Update,856847004011,Customer Square 2,6,6,61.99,1.0,5.0,5.0,4.0,309.95,309.95,247.96
Mezcal Vago Ensamble En Barro 750ml,5.0,0.09615384615384616,0.2948021099376134,0.0,1.0,0.0,0.0,0.0,Create/Update,856847004035,Customer Square 2,2,6,109.99,0.0,2.0,2.0,2.0,219.98,219.98,219.98
Mezcal Vago Ensamble Jarquin 750ml,3.0,0.057692307692307696,0.23316068563427197,0.0,1.0,0.0,0.0,0.0,Create/Update,856847004547,Customer Square 2,1,6,119.99,0.0,1.0,1.0,1.0,119.99,119.99,119.99
Mezcal Vago Espadin 750ml,17.0,0.3269230769230769,0.5449472044347984,0.0,2.0,0.0,1.0,1.0,Create/Update,856847004271,Customer Square 2,4,6,59.99,0.0,4.0,3.0,3.0,239.96,179.97,179.97
Mezcal Vago Espadin En Barro 750ml,3.0,0.057692307692307696,0.23316068563427195,0.0,1.0,0.0,0.0,0.0,Create/Update,856847004202,Customer Square 2,2,6,109.99,0.0,2.0,2.0,2.0,219.98,219.98,219.98
Mezcal Vago Espadin Joel Barriga 750ml,27.0,0.5192307692307693,0.8201872350821588,0.0,4.0,0.0,1.0,1.0,Create/Update,856847004509,Customer Square 2,2,6,59.99,1.0,1.0,1.0,1.0,59.99,59.99,59.99
Mezcal Vago Madre Cuxie Jarquin 750ml,8.0,0.15384615384615385,0.36080121229411005,0.0,1.0,0.0,0.0,0.3500000000000014,Create/Update,856847004332,Customer Square 2,1,6,99.99,0.0,1.0,1.0,1.0,99.99,99.99,99.99
Mezcal Vago Mexicano 750ml,17.0,0.3269230769230769,0.870922451863404,0.0,5.0,0.0,0.0,1.0,Create/Update,856847004028,Customer Square 2,4,6,114.99,0.0,4.0,4.0,3.0,459.96,459.96,344.96999999999997
Mezcal and Tequila Cocktails,2.0,0.038461538461538464,0.19230769230769243,0.0,1.0,0.0,0.0,0.0,Create/Update,9781951511289,Customer Square 2,3,6,20.0,0.0,3.0,3.0,3.0,60.0,60.0,60.0
Mezcalero 25 750ml,6.0,0.11538461538461539,0.3748767055695755,0.0,2.0,0.0,0.0,0.0,Create/Update,871952000666,Customer Square 2,1,2,99.99,0.0,1.0,1.0,1.0,99.99,99.99,99.99
Mezcalero 26 750ml,2.0,0.038461538461538464,0.19230769230769237,0.0,1.0,0.0,0.0,0.0,Create/Update,871952000703,Customer Square 2,1,2,104.99,0.0,1.0,1.0,1.0,104.99,104.99,104.99
Mezcalero 27 750ml,4.0,0.07692307692307693,0.33085866411702436,0.0,2.0,0.0,0.0,0.0,Create/Update,871952000710,Customer Square 2,1,2,104.99,0.0,1.0,1.0,1.0,104.99,104.99,104.99
Mezcalero Special Bottle No5 750ml,2.0,0.038461538461538464,0.19230769230769237,0.0,1.0,0.0,0.0,0.0,Create/Update,871952000598,Customer Square 2,1,2,141.99,0.0,1.0,1.0,1.0,141.99,141.99,141.99
Michael Jackson Whiskey,2.0,0.038461538461538464,0.19230769230769235,0.0,1.0,0.0,0.0,0.0,Create/Update,9781465464163,Customer Square 2,2,3,45.0,0.0,2.0,2.0,2.0,90.0,90.0,90.0
Michters American Whiskey 750ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,039383005944,Customer Square 2,1,6,49.99,0.0,1.0,1.0,1.0,49.99,49.99,49.99
Michters Bourbon 750ml,31.0,0.5961538461538461,0.838029175750035,0.0,3.0,0.0,1.0,1.3500000000000014,Create/Update,039383007184,Customer Square 2,2,6,49.99,1.0,1.0,1.0,1.0,49.99,49.99,49.99
Michters Rye 750ml,32.0,0.6153846153846154,0.8122581569978026,0.0,3.0,0.0,1.0,2.0,Create/Update,039383006507,Customer Square 2,4,6,49.99,1.0,3.0,3.0,2.0,149.97,149.97,99.98
Midnight Marigold 750ml,4.0,0.07692307692307693,0.26646935501059643,0.0,1.0,0.0,0.0,0.0,Create/Update,866634000331,Customer Square 2,2,6,24.99,0.0,2.0,2.0,2.0,49.98,49.98,49.98
Midori Melon 1L,7.0,0.1346153846153846,0.4397921779242027,0.0,2.0,0.0,0.0,0.0,Create/Update,088857003375,Customer Square 2,2,6,32.99,0.0,2.0,2.0,2.0,65.98,65.98,65.98
Midori Melon 375ml,3.0,0.057692307692307696,0.3046726830337475,0.0,2.0,0.0,0.0,0.0,Create/Update,088857003344,Customer Square 2,2,6,14.99,0.0,2.0,2.0,2.0,29.98,29.98,29.98
Mijenta Tequila Blanco 750ml,56.0,1.0769230769230769,1.140953613399333,0.0,5.0,1.0,1.0,2.0,Create/Update,850015899003,Customer Square 2,2,3,49.99,1.0,1.0,1.0,0.0,49.99,49.99,0.0
Mijenta Tequila Reposado 750ml,9.0,0.17307692307692307,0.5084347717847034,0.0,3.0,0.0,0.0,0.0,Create/Update,850015899010,Customer Square 2,2,3,68.99,0.0,2.0,2.0,2.0,137.98,137.98,137.98
Milagro Reposado 1L,12.0,0.23076923076923078,0.5044183480232308,0.0,2.0,0.0,0.0,1.0,Create/Update,083664874033,Customer Square 2,2,6,31.99,0.0,2.0,2.0,1.0,63.98,63.98,31.99
Milagro Reposado 375ml,4.0,0.07692307692307693,0.33085866411702436,0.0,2.0,0.0,0.0,0.0,Create/Update,083664874071,Customer Square 2,1,12,15.99,0.0,1.0,1.0,1.0,15.99,15.99,15.99
Milagro Silver 1L,52.0,1.0,1.2089410496539776,0.0,5.0,1.0,2.0,2.3500000000000014,Create/Update,083664870462,Customer Square 2,14,12,31.99,1.0,13.0,12.0,12.0,415.87,383.88,383.88
Milagro Silver 375ml,5.0,0.09615384615384616,0.35407601229849944,0.0,2.0,0.0,0.0,0.0,Create/Update,083664874064,Customer Square 2,1,12,15.99,0.0,1.0,1.0,1.0,15.99,15.99,15.99
Milagro Silver Select Barrel Reserve 750ml,2.0,0.038461538461538464,0.1923076923076924,0.0,1.0,0.0,0.0,0.0,Create/Update,083664869640,Customer Square 2,0,6,42.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milam & Greene Bourbon Shaker Barrel 750ml,10.0,0.19230769230769232,0.5560320113384983,0.0,3.0,0.0,0.0,0.0,Create/Update,817758020279,Customer Square 2,3,6,65.99,0.0,3.0,3.0,3.0,197.96999999999997,197.96999999999997,197.96999999999997
Milam & Greene Port Finished Rye 750ml,15.0,0.28846153846153844,0.7162009403667721,0.0,4.0,0.0,0.0,1.0,Create/Update,817758020118,Customer Square 2,3,6,49.99,0.0,3.0,3.0,2.0,149.97,149.97,99.98
Milam & Greene Triple Cask Bourbon 750ml,37.0,0.7115384615384616,0.9674816329311745,0.0,4.0,0.0,1.0,2.0,Create/Update,817758020101,Customer Square 2,3,6,44.99,1.0,2.0,2.0,1.0,89.98,89.98,44.99
Miles Gin 1.75L,3.0,0.057692307692307696,0.23316068563427209,0.0,1.0,0.0,0.0,0.0,Create/Update,088004027483,Customer Square 2,6,6,13.99,0.0,6.0,6.0,6.0,83.94,83.94,83.94
Miles Gin 200ml,30.0,0.5769230769230769,1.1153846153846148,0.0,5.0,0.0,1.0,1.0,Create/Update,088004027513,Customer Square 2,14,48,2.29,1.0,13.0,13.0,13.0,29.77,29.77,29.77
Miles Gin 375ml,50.0,0.9615384615384616,1.5561483326264547,0.0,8.0,0.0,1.0,2.0,Create/Update,088004027506,Customer Square 2,12,24,3.99,1.0,11.0,11.0,10.0,43.89,43.89,39.900000000000006
Miles Gin 750ml,10.0,0.19230769230769232,0.48192169562083315,0.0,2.0,0.0,0.0,0.3500000000000014,Create/Update,088004027490,Customer Square 2,5,12,7.99,0.0,5.0,5.0,5.0,39.95,39.95,39.95
Miller High Life Pony 6 Pack,33.0,0.6346153846153846,1.2407945059183483,0.0,5.0,0.0,1.0,2.0,Create/Update,034100016418,Customer Square 2,3,4,3.99,1.0,2.0,2.0,1.0,7.98,7.98,3.99
Ming River Baijiu 750ml,5.0,0.09615384615384616,0.2948021099376134,0.0,1.0,0.0,0.0,0.0,Create/Update,6901798204929,Customer Square 2,3,6,35.99,0.0,3.0,3.0,3.0,107.97,107.97,107.97
Mirth Chardonnay 750ml,54.0,1.0384615384615385,1.1428967660079707,0.0,4.0,1.0,1.25,2.3500000000000014,Create/Update,854837002009,Customer Square 2,4,12,12.99,1.0,3.0,3.0,2.0,38.97,38.97,25.98
Misunderstood Ginger Whiskey 750ml,21.0,0.40384615384615385,1.4578648162587666,0.0,10.0,0.0,0.0,1.0,Create/Update,866940000308,Customer Square 2,4,6,35.99,0.0,4.0,4.0,3.0,143.96,143.96,107.97
Mizu Barley Shochu 750ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,854474004008,Customer Square 2,2,6,35.99,0.0,2.0,2.0,2.0,71.98,71.98,71.98
Mizu Green Tea 750ml,2.0,0.038461538461538464,0.19230769230769243,0.0,1.0,0.0,0.0,0.0,Create/Update,854474004022,Customer Square 2,2,6,41.99,0.0,2.0,2.0,2.0,83.98,83.98,83.98
Mizu Lemongrass Shochu 750ml,2.0,0.038461538461538464,0.19230769230769237,0.0,1.0,0.0,0.0,0.0,Create/Update,854474004015,Customer Square 2,2,6,37.99,0.0,2.0,2.0,2.0,75.98,75.98,75.98
Modelo 12oz 12Pack,36.0,0.6923076923076923,1.3521842947113047,0.0,6.0,0.0,1.0,2.0,Create/Update,080660957159,Customer Square 2,2,4,17.99,1.0,1.0,1.0,0.0,17.99,17.99,0.0
Modelo Especial Cans 6 Pack,41.0,0.7884615384615384,1.485008915559076,0.0,6.0,0.0,0.5,3.0,Create/Update,080660957555,Customer Square 2,4,4,8.99,1.0,3.0,4.0,1.0,26.97,35.96,8.99
Mohawk Grain Alcohol 1L,124.0,2.3846153846153846,3.986293083100977,0.0,15.0,1.0,2.0,4.050000000000004,Create/Update,096749900114,Customer Square 2,4,12,14.99,2.0,2.0,2.0,-0.0,29.98,29.98,-0.0
Momo's Michelada Mix 1L,104.0,2.0,4.201648028315336,0.0,21.0,0.0,2.0,4.0,Create/Update,195893013692,Customer Square 2,6,12,20.0,2.0,4.0,4.0,2.0,80.0,80.0,40.0
Momo's Michelada Mix 2oz,99.0,1.9038461538461537,3.706852362567168,0.0,16.0,0.0,2.25,5.0,Create/Update,195893795390,Customer Square 2,6,12,3.0,2.0,4.0,4.0,1.0,12.0,12.0,3.0
Monin Orgeat 750ml,2.0,0.038461538461538464,0.19230769230769232,0.0,1.0,0.0,0.0,0.0,Create/Update,738337056246,Customer Square 2,12,12,9.99,0.0,12.0,12.0,12.0,119.88,119.88,119.88
Monkey 47 1L,13.0,0.25,0.47535411901185676,0.0,2.0,0.0,0.0,1.0,Create/Update,080432112908,Customer Square 2,6,3,99.99,0.0,6.0,6.0,5.0,599.9399999999999,599.9399999999999,499.95
Monkey 47 Gin 375ml,9.0,0.17307692307692307,0.4261253808876989,0.0,2.0,0.0,0.0,0.3500000000000014,Create/Update,083089410359,Customer Square 2,2,6,41.99,0.0,2.0,2.0,2.0,83.98,83.98,83.98
Monkey Shoulder 750ml,33.0,0.6346153846153846,0.9811462322172385,0.0,4.0,0.0,1.0,1.3500000000000014,Create/Update,083664872541,Customer Square 2,3,6,36.99,1.0,2.0,2.0,2.0,73.98,73.98,73.98
Monopole Rioja 750ml,25.0,0.4807692307692308,0.796395355417256,0.0,3.0,0.0,1.0,1.0,Create/Update,051497037376,Customer Square 2,2,12,13.99,0.0,2.0,1.0,1.0,27.98,13.99,13.99
Monopolowa Gin 1L,12.0,0.23076923076923078,0.5756395979652217,0.0,3.0,0.0,0.0,1.0,Create/Update,086208360030,Customer Square 2,4,12,18.99,0.0,4.0,4.0,3.0,75.96,75.96,56.97
Monopolowa Vodka 1.75L,327.0,6.288461538461538,2.1691591641209595,2.0,12.0,6.0,8.0,8.0,Create/Update,086208390716,Customer Square 2,12,12,24.99,6.0,6.0,4.0,4.0,149.94,99.96,99.96
Monopolowa Vodka 1L,269.0,5.173076923076923,3.0427793079945458,0.0,13.0,5.0,6.25,7.350000000000001,Create/Update,088100915615,Customer Square 2,12,12,15.99,5.0,7.0,6.0,5.0,111.93,95.94,79.95
Monopolowa Vodka 200ml,100.0,1.9230769230769231,1.2686478848054341,0.0,5.0,2.0,3.0,3.0,Create/Update,086208390754,Customer Square 2,20,48,3.99,2.0,18.0,17.0,17.0,71.82000000000001,67.83,67.83
Monopolowa Vodka 375ml,179.0,3.4423076923076925,1.5982377499375502,1.0,7.0,3.0,5.0,5.0,Create/Update,086208390761,Customer Square 2,12,24,6.99,3.0,9.0,7.0,7.0,62.910000000000004,48.93,48.93
Monopolowa Vodka 750ml,256.0,4.923076923076923,2.659136310375939,0.0,14.0,5.0,7.0,7.350000000000001,Create/Update,086208390778,Customer Square 2,13,24,13.99,5.0,8.0,6.0,6.0,111.92,83.94,83.94
Montand Blanc de Blancs 750ml,16.0,0.3076923076923077,0.9514859136040743,0.0,6.0,0.0,0.0,0.3500000000000014,Create/Update,088580601299,Customer Square 2,2,12,14.99,0.0,2.0,2.0,2.0,29.98,29.98,29.98
Monte Alban Tequila Silver 1L,15.0,0.28846153846153844,0.9473959951348921,0.0,6.0,0.0,0.0,0.3500000000000014,Create/Update,089000577293,Customer Square 2,4,12,15.99,0.0,4.0,4.0,4.0,63.96,63.96,63.96
Monte Sabotino Gramaro Gran Riserva 750ml,1.0,0.019230769230769232,0.13733516208736254,0.0,1.0,0.0,0.0,0.0,Create/Update,8009885006963,Customer Square 2,1,1,39.99,0.0,1.0,1.0,1.0,39.99,39.99,39.99
Montelobos Joven 750ml,33.0,0.6346153846153846,0.8993340731607634,0.0,4.0,0.0,1.0,1.0,Create/Update,083664872978,Customer Square 2,12,6,43.99,1.0,11.0,11.0,11.0,483.89000000000004,483.89000000000004,483.89000000000004
Montelobos Tobala 750ml,3.0,0.057692307692307696,0.233160685634272,0.0,1.0,0.0,0.0,0.0,Create/Update,083664873890,Customer Square 2,1,6,104.99,0.0,1.0,1.0,1.0,104.99,104.99,104.99
Montenegro Amaro 50ml,116.0,2.230769230769231,3.172086092386963,0.0,20.0,1.5,3.0,4.0,Create/Update,898193001979,Customer Square 2,4,60,4.99,2.0,2.0,1.0,0.0,9.98,4.99,0.0
Montenegro Amaro 750ml,48.0,0.9230769230769231,0.9166442529086912,0.0,3.0,1.0,1.0,2.0,Create/Update,898193001597,Customer Square 2,4,6,34.99,1.0,3.0,3.0,2.0,104.97,104.97,69.98
Montenegro Select Aperitivo 1L,11.0,0.21153846153846154,0.5312010506512742,0.0,3.0,0.0,0.0,1.0,Create/Update,898193001788,Customer Square 2,4,6,36.99,0.0,4.0,4.0,3.0,147.96,147.96,110.97
Montenegro Select Aperitivo 50ml,19.0,0.36538461538461536,0.8993340731607637,0.0,4.0,0.0,0.0,1.0,Create/Update,898193001955,Customer Square 2,10,60,1.99,0.0,10.0,10.0,9.0,19.9,19.9,17.91
Montenegro Select Aperitivo 750ml,12.0,0.23076923076923078,1.6480219450483495,0.0,12.0,0.0,0.0,0.0,Create/Update,898193001894,Customer Square 2,4,6,25.99,0.0,4.0,4.0,4.0,103.96,103.96,103.96
Montenigo Bianco 750ml,12.0,0.23076923076923078,0.4647325374459451,0.0,2.0,0.0,0.0,1.0,Create/Update,805300030418,Customer Square 2,3,6,15.99,0.0,3.0,3.0,2.0,47.97,47.97,31.98
Montucky Cold Snacks Cans 6 Pack,144.0,2.769230769230769,2.554147340905229,0.0,10.0,2.0,4.25,5.350000000000001,Create/Update,818490010580,Customer Square 2,12,8,6.99,3.0,9.0,8.0,7.0,62.910000000000004,55.92,48.93
Moonland Fruit Wine 750ml,39.0,0.75,1.3283158799483943,0.0,5.0,0.0,1.0,2.0,Create/Update,709081489857,Customer Square 2,2,6,19.99,1.0,1.0,1.0,0.0,19.99,19.99,0.0
Morra Barbera d'Alba 750ml,23.0,0.4423076923076923,0.818381647344354,0.0,4.0,0.0,1.0,1.0,Create/Update,8057457100182,Customer Square 2,2,12,16.99,0.0,2.0,1.0,1.0,33.98,16.99,16.99
Mortlach 20y 750ml,2.0,0.038461538461538464,0.19230769230769226,0.0,1.0,0.0,0.0,0.0,Create/Update,088076182882,Customer Square 2,1,12,249.99,0.0,1.0,1.0,1.0,249.99,249.99,249.99
Mr Black Cold Brew 750ml,28.0,0.5384615384615384,0.8195106058716355,0.0,4.0,0.0,1.0,1.0,Create/Update,857932007009,Customer Square 2,3,6,32.99,1.0,2.0,2.0,2.0,65.98,65.98,65.98
Ms. Betters Bitters Foamer 4oz,13.0,0.25,0.7563830938191206,0.0,4.0,0.0,0.0,0.0,Create/Update,770327451105,Customer Square 2,3,6,28.0,0.0,3.0,3.0,3.0,84.0,84.0,84.0
Mt Gay Black Barrel 750ml,8.0,0.15384615384615385,0.410656855847358,0.0,2.0,0.0,0.0,0.0,Create/Update,087236950538,Customer Square 2,2,12,45.99,0.0,2.0,2.0,2.0,91.98,91.98,91.98
Mt Gay Eclipse 750ml,15.0,0.28846153846153844,0.5662473793975171,0.0,3.0,0.0,0.25,1.0,Create/Update,087236950033,Customer Square 2,2,12,21.99,0.0,2.0,2.0,1.0,43.98,43.98,21.99
Mumm Napa Brut Prestige 750ml,47.0,0.9038461538461539,1.4446135414094896,0.0,7.0,0.0,2.0,2.0,Create/Update,852832000150,Customer Square 2,2,12,20.99,1.0,1.0,0.0,0.0,20.99,0.0,0.0
Myers Original Dark 1L,13.0,0.25,0.5142208445046514,0.0,2.0,0.0,0.0,1.0,Create/Update,088004036218,Customer Square 2,1,12,29.99,0.0,1.0,1.0,0.0,29.99,29.99,0.0
Naranja Orange Liqueur 1L,32.0,0.6153846153846154,0.923076923076923,0.0,4.0,0.0,1.0,1.0,Create/Update,898432002767,Customer Square 2,2,12,26.99,1.0,1.0,1.0,1.0,26.99,26.99,26.99
Nardini Amaro 1L,6.0,0.11538461538461539,0.3194855331891567,0.0,1.0,0.0,0.0,0.0,Create/Update,098709013872,Customer Square 2,2,2,51.99,0.0,2.0,2.0,2.0,103.98,103.98,103.98
Nardini Grappa Riserva 1L,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,098709011489,Customer Square 2,2,2,74.99,0.0,2.0,2.0,2.0,149.98,149.98,149.98
Naveran Brut Rosado 750ml,74.0,1.4230769230769231,1.2762046171566968,0.0,5.0,1.0,2.0,3.0,Create/Update,810411010396,Customer Square 2,3,12,14.99,1.0,2.0,1.0,0.0,29.98,14.99,0.0
Naveran Brut Vintage 750ml,81.0,1.5576923076923077,1.88530207269961,0.0,8.0,1.0,2.0,2.3500000000000014,Create/Update,810411010334,Customer Square 2,4,12,14.99,2.0,2.0,2.0,2.0,29.98,29.98,29.98
Neisson Agricole Blanc 1L,7.0,0.1346153846153846,0.341312295178824,0.0,1.0,0.0,0.0,0.0,Create/Update,818367000010,Customer Square 2,2,2,39.99,0.0,2.0,2.0,2.0,79.98,79.98,79.98
Neisson Eleve Sous Bois 1L,3.0,0.057692307692307696,0.23316068563427192,0.0,1.0,0.0,0.0,0.0,Create/Update,818367000034,Customer Square 2,2,2,49.99,0.0,2.0,2.0,2.0,99.98,99.98,99.98
Neisson Organic Rhum 750ml,1.0,0.019230769230769232,0.13733516208736254,0.0,1.0,0.0,0.0,0.0,Create/Update,818367000096,Customer Square 2,1,1,64.99,0.0,1.0,1.0,1.0,64.99,64.99,64.99
Nelson's Green Brier Sour Mash 750ml,6.0,0.11538461538461539,0.46632137126854395,0.0,3.0,0.0,0.0,0.0,Create/Update,852962007036,Customer Square 2,3,6,79.99,0.0,3.0,3.0,3.0,239.96999999999997,239.96999999999997,239.96999999999997
New Amsterdam Apple 1.75L,4.0,0.07692307692307693,0.2664693550105965,0.0,1.0,0.0,0.0,0.0,Create/Update,085000024881,Customer Square 2,2,6,21.99,0.0,2.0,2.0,2.0,43.98,43.98,43.98
New Amsterdam Apple 50ml,114.0,2.1923076923076925,3.4420390956662117,0.0,18.0,0.5,3.25,5.0,Create/Update,08565606,Customer Square 2,60,120,0.99,2.0,58.0,57.0,55.0,57.42,56.43,54.45
New Amsterdam Apple 750ml,4.0,0.07692307692307693,0.2664693550105964,0.0,1.0,0.0,0.0,0.0,Create/Update,085000024874,Customer Square 2,4,12,13.99,0.0,4.0,4.0,4.0,55.96,55.96,55.96
New Amsterdam Gin 1.75L,42.0,0.8076923076923077,0.8557152100494996,0.0,3.0,1.0,1.0,2.0,Create/Update,085000014301,Customer Square 2,4,6,21.99,1.0,3.0,3.0,2.0,65.97,65.97,43.98
New Amsterdam Gin 1L,9.0,0.17307692307692307,0.42612538088769886,0.0,2.0,0.0,0.0,0.3500000000000014,Create/Update,085000016176,Customer Square 2,6,12,15.99,0.0,6.0,6.0,6.0,95.94,95.94,95.94
New Amsterdam Gin 375ml,6.0,0.11538461538461539,0.37487670556957536,0.0,2.0,0.0,0.0,0.0,Create/Update,085000014325,Customer Square 2,10,24,6.99,0.0,10.0,10.0,10.0,69.9,69.9,69.9
New Amsterdam Gin 50ml,65.0,1.25,2.9014253791488813,0.0,14.0,0.0,0.0,3.0,Create/Update,08540209,Customer Square 2,60,120,0.99,1.0,59.0,60.0,57.0,58.41,59.4,56.43
New Amsterdam Gin 750ml,16.0,0.3076923076923077,0.5384615384615384,0.0,2.0,0.0,1.0,1.0,Create/Update,085000014318,Customer Square 2,5,12,13.99,0.0,5.0,4.0,4.0,69.95,55.96,55.96
New Amsterdam Peach 1.75L,10.0,0.19230769230769232,0.4819216956208332,0.0,2.0,0.0,0.0,0.3500000000000014,Create/Update,085000021651,Customer Square 2,2,6,21.99,0.0,2.0,2.0,2.0,43.98,43.98,43.98
New Amsterdam Peach 375ml,3.0,0.057692307692307696,0.23316068563427214,0.0,1.0,0.0,0.0,0.0,Create/Update,085000020395,Customer Square 2,10,24,6.99,0.0,10.0,10.0,10.0,69.9,69.9,69.9
