Action,ProductSKU,ProductName,Location,MinimumBeforeReorder,ReorderQuantity,StockLocator,PickZones
Create/Update,087236003111,Remy Martin XO 750ml,Airport,1.0000,6.0000,,
Create/Update,087236003111,Remy Martin XO 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,087236003111,Remy Martin XO 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,630832000109,Real Ale Crispy Business Cans 6 Pack,Airport,2.0000,4.0000,,
Create/Update,630832000109,Real Ale Crispy Business Cans 6 Pack,Oak Hill,1.0000,4.0000,,
Create/Update,081128001896,Woodford Reserve Rye 375ml,Pleasant Valley,2.0000,12.0000,,
Create/Update,081128001896,Woodford Reserve Rye 375ml,Oak Hill,2.0000,12.0000,,
Create/Update,081128001896,Woodford Reserve Rye 375ml,Airport,2.0000,12.0000,,
Create/Update,761503515124,Chanteleuserie Bourgueil Cab Franc 750ml,Airport,2.0000,6.0000,,
Create/Update,761503515124,Chanteleuserie Bourgueil Cab Franc 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,761503515124,Chanteleuserie Bourgueil Cab Franc 750ml,Oak Hill,2.0000,6.0000,,
Create/Update,080925100023,El Jolgorio Mexicano 750ml,Warehouse,1.0000,1.0000,,
Create/Update,080925100023,El Jolgorio Mexicano 750ml,Airport,1.0000,1.0000,,
Create/Update,080925100023,El Jolgorio Mexicano 750ml,Pleasant Valley,1.0000,1.0000,,
Create/Update,080925100023,El Jolgorio Mexicano 750ml,Oak Hill,0.0000,1.0000,,
Create/Update,190046000017,Don Mateo Alto 750ml,Pleasant Valley,2.0000,4.0000,,
Create/Update,190046000017,Don Mateo Alto 750ml,Airport,2.0000,2.0000,,
Create/Update,190046000017,Don Mateo Alto 750ml,Oak Hill,0.0000,2.0000,,
Create/Update,190046000017,Don Mateo Alto 750ml,Warehouse,2.0000,4.0000,,
Create/Update,746751687137,Marietta Old Vine Red 750ml,Oak Hill,2.0000,12.0000,,
Create/Update,746751687137,Marietta Old Vine Red 750ml,Airport,2.0000,12.0000,,
Create/Update,746751687137,Marietta Old Vine Red 750ml,Pleasant Valley,4.0000,12.0000,,
Create/Update,704228014213,Arette Reposado 1L,Oak Hill,3.0000,12.0000,,
Create/Update,704228014213,Arette Reposado 1L,Airport,6.0000,12.0000,,
Create/Update,704228014213,Arette Reposado 1L,Warehouse,144.0000,12.0000,,
Create/Update,704228014213,Arette Reposado 1L,Pleasant Valley,7.0000,12.0000,,
Create/Update,085000004135,E & J VS Brandy 750ml,Pleasant Valley,4.0000,12.0000,,
Create/Update,085000004135,E & J VS Brandy 750ml,Airport,6.0000,12.0000,,
Create/Update,085000004135,E & J VS Brandy 750ml,Warehouse,4.0000,12.0000,,
Create/Update,085000004135,E & J VS Brandy 750ml,Oak Hill,4.0000,12.0000,,
Create/Update,850015640032,Teremana Reposado 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,850015640032,Teremana Reposado 750ml,Airport,2.0000,6.0000,,
Create/Update,850015640032,Teremana Reposado 750ml,Oak Hill,2.0000,6.0000,,
Create/Update,096749701759,Mellow Corn Bonded 750ml,Pleasant Valley,8.0000,12.0000,,
Create/Update,799599687647,Sotol La Higuera Wheeleri 750ml,Pleasant Valley,2.0000,2.0000,,
Create/Update,799599687647,Sotol La Higuera Wheeleri 750ml,Oak Hill,0.0000,2.0000,,
Create/Update,799599687647,Sotol La Higuera Wheeleri 750ml,Warehouse,12.0000,2.0000,,
Create/Update,799599687647,Sotol La Higuera Wheeleri 750ml,Airport,2.0000,2.0000,,
Create/Update,871952000048,Alipus San Juan 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,871952000048,Alipus San Juan 750ml,Airport,3.0000,6.0000,,
Create/Update,871952000048,Alipus San Juan 750ml,Pleasant Valley,3.0000,6.0000,,
Create/Update,871952000048,Alipus San Juan 750ml,Warehouse,4.0000,6.0000,,
Create/Update,083300048712,Amarula Cream 1L,Warehouse,4.0000,12.0000,,
Create/Update,088004004880,Caribou Crossing Whisky 750ml,Warehouse,3.0000,6.0000,,
Create/Update,088110150501,Hennessy VS 50ml,Oak Hill,12.0000,120.0000,,
Create/Update,088110150501,Hennessy VS 50ml,Pleasant Valley,12.0000,120.0000,,
Create/Update,088110150501,Hennessy VS 50ml,Airport,12.0000,120.0000,,
Create/Update,087229020071,Luxardo Amaro 750ml,Warehouse,6.0000,12.0000,,
Create/Update,087229020071,Luxardo Amaro 750ml,Pleasant Valley,1.0000,12.0000,,
Create/Update,087229020071,Luxardo Amaro 750ml,Airport,1.0000,12.0000,,
Create/Update,087229020071,Luxardo Amaro 750ml,Oak Hill,1.0000,12.0000,,
Create/Update,7503016186179,Wahaka Tepeztate 750ml,Warehouse,3.0000,6.0000,,
Create/Update,7503016186179,Wahaka Tepeztate 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,050037014235,Di Saronno Amaretto 1L,Pleasant Valley,1.0000,6.0000,,
Create/Update,050037014235,Di Saronno Amaretto 1L,Airport,1.0000,6.0000,,
Create/Update,050037014235,Di Saronno Amaretto 1L,Warehouse,12.0000,6.0000,,
Create/Update,050037014235,Di Saronno Amaretto 1L,Oak Hill,1.0000,6.0000,,
Create/Update,704228011212,Arette Blanco 1L,Airport,6.0000,12.0000,,
Create/Update,704228011212,Arette Blanco 1L,Warehouse,144.0000,12.0000,,
Create/Update,704228011212,Arette Blanco 1L,Oak Hill,4.0000,12.0000,,
Create/Update,704228011212,Arette Blanco 1L,Pleasant Valley,10.0000,12.0000,,
Create/Update,087647113409,Dalmore Port Wood 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,087647113409,Dalmore Port Wood 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,087647113409,Dalmore Port Wood 750ml,Warehouse,1.0000,6.0000,,
Create/Update,087647113409,Dalmore Port Wood 750ml,Airport,1.0000,6.0000,,
Create/Update,4003322257783,Spiegelau Mixing Beaker,Airport,6.0000,6.0000,,
Create/Update,4003322257783,Spiegelau Mixing Beaker,Oak Hill,0.0000,6.0000,,
Create/Update,4003322257783,Spiegelau Mixing Beaker,Pleasant Valley,6.0000,6.0000,,
Create/Update,860003360811,St. Elmo Hop Water 6pk,Airport,4.0000,4.0000,,
Create/Update,860003360811,St. Elmo Hop Water 6pk,Warehouse,16.0000,4.0000,,
Create/Update,860003360811,St. Elmo Hop Water 6pk,Pleasant Valley,4.0000,4.0000,,
Create/Update,860003360811,St. Elmo Hop Water 6pk,Oak Hill,1.0000,4.0000,,
Create/Update,894108001683,Worthy Park 109 750ml,Pleasant Valley,1.0000,2.0000,,
Create/Update,894108001683,Worthy Park 109 750ml,Oak Hill,1.0000,2.0000,,
Create/Update,894108001683,Worthy Park 109 750ml,Warehouse,3.0000,6.0000,,
Create/Update,894108001683,Worthy Park 109 750ml,Airport,1.0000,2.0000,,
Create/Update,860000536172,Anxo Kosher Apple Wine Cans 4 Pack,Pleasant Valley,2.0000,6.0000,,
Create/Update,636191212405,Appleton Estate 15y Black River Casks 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,636191212405,Appleton Estate 15y Black River Casks 750ml,Warehouse,4.0000,6.0000,,
Create/Update,636191212405,Appleton Estate 15y Black River Casks 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,636191212405,Appleton Estate 15y Black River Casks 750ml,Airport,1.0000,6.0000,,
Create/Update,850832004017,Alias Cabernet Sauvignon 750ml,Warehouse,5.0000,12.0000,,
Create/Update,850832004017,Alias Cabernet Sauvignon 750ml,Pleasant Valley,5.0000,12.0000,,
Create/Update,850832004017,Alias Cabernet Sauvignon 750ml,Airport,2.0000,12.0000,,
Create/Update,850832004017,Alias Cabernet Sauvignon 750ml,Oak Hill,2.0000,12.0000,,
Create/Update,080915112111,Galliano 375ml,Oak Hill,1.0000,12.0000,,
Create/Update,080915112111,Galliano 375ml,Pleasant Valley,1.0000,0.0000,,
Create/Update,080915112111,Galliano 375ml,Airport,1.0000,12.0000,,
Create/Update,857090003011,Pepe Z Reposado Tequila 750ml,Warehouse,5.0000,6.0000,,
Create/Update,721059010009,Skyy Vodka 1L,Warehouse,48.0000,12.0000,,
Create/Update,863415000078,Dahlia Cristalino Reposado 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,863415000078,Dahlia Cristalino Reposado 750ml,Airport,1.0000,6.0000,,
Create/Update,863415000078,Dahlia Cristalino Reposado 750ml,Warehouse,2.0000,6.0000,,
Create/Update,852895003013,Austin Beerworks Peacemaker Cans 6 Pack,Oak Hill,4.0000,8.0000,,
Create/Update,852895003013,Austin Beerworks Peacemaker Cans 6 Pack,Airport,2.0000,4.0000,,
Create/Update,852895003013,Austin Beerworks Peacemaker Cans 6 Pack,Warehouse,4.0000,8.0000,,
Create/Update,852895003013,Austin Beerworks Peacemaker Cans 6 Pack,Pleasant Valley,4.0000,8.0000,,
Create/Update,787790867081,Santanera Kosher Anejo 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,787790867081,Santanera Kosher Anejo 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,787790867081,Santanera Kosher Anejo 750ml,Warehouse,2.0000,6.0000,,
Create/Update,787790867081,Santanera Kosher Anejo 750ml,Airport,1.0000,6.0000,,
Create/Update,7503008376496,Real Minero Espadin Largo 750ml,Pleasant Valley,1.0000,1.0000,,
Create/Update,7503008376496,Real Minero Espadin Largo 750ml,Warehouse,1.0000,1.0000,,
Create/Update,7503008376496,Real Minero Espadin Largo 750ml,Oak Hill,0.0000,1.0000,,
Create/Update,7503008376496,Real Minero Espadin Largo 750ml,Airport,1.0000,1.0000,,
Create/Update,047995200404,American Spirit Sky,Airport,6.0000,10.0000,,
Create/Update,737212282886,Bittercube Jamaican #2 Bitters 5oz,Airport,2.0000,4.0000,,
Create/Update,737212282886,Bittercube Jamaican #2 Bitters 5oz,Oak Hill,2.0000,4.0000,,
Create/Update,737212282886,Bittercube Jamaican #2 Bitters 5oz,Pleasant Valley,4.0000,12.0000,,
Create/Update,737212282886,Bittercube Jamaican #2 Bitters 5oz,Warehouse,4.0000,12.0000,,
Create/Update,853507000024,Aviation Gin 750ml,Pleasant Valley,4.0000,6.0000,,
Create/Update,853507000024,Aviation Gin 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,853507000024,Aviation Gin 750ml,Airport,1.0000,6.0000,,
Create/Update,123544,Lemon Juicer,Warehouse,12.0000,12.0000,,
Create/Update,123544,Lemon Juicer,Airport,12.0000,12.0000,,
Create/Update,123544,Lemon Juicer,Pleasant Valley,12.0000,12.0000,,
Create/Update,123544,Lemon Juicer,Oak Hill,4.0000,12.0000,,
Create/Update,810255020117,Bitter Truth Pimento Dram 750ml,Warehouse,12.0000,6.0000,,
Create/Update,810255020117,Bitter Truth Pimento Dram 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,812066023141,Highland Park 25y 750ml,Warehouse,1.0000,3.0000,,
Create/Update,070462098501,Sour Patch Kids,Pleasant Valley,8.0000,24.0000,,
Create/Update,070462098501,Sour Patch Kids,Airport,8.0000,24.0000,,
Create/Update,070462098501,Sour Patch Kids,Oak Hill,8.0000,24.0000,,
Create/Update,086785500232,Bauchant Napoleon 1L,Pleasant Valley,4.0000,6.0000,,
Create/Update,086785500232,Bauchant Napoleon 1L,Airport,2.0000,6.0000,,
Create/Update,086785500232,Bauchant Napoleon 1L,Warehouse,4.0000,6.0000,,
Create/Update,086785500232,Bauchant Napoleon 1L,Oak Hill,2.0000,6.0000,,
Create/Update,851805000586,Arran 21y 750ml,Warehouse,1.0000,6.0000,,
Create/Update,851805000586,Arran 21y 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,851805000586,Arran 21y 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,851805000586,Arran 21y 750ml,Airport,0.0000,6.0000,,
Create/Update,812066022076,Noble Oak Double Oak Bourbon 750ml,Airport,1.0000,6.0000,,
Create/Update,812066022076,Noble Oak Double Oak Bourbon 750ml,Warehouse,2.0000,6.0000,,
Create/Update,812066022076,Noble Oak Double Oak Bourbon 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,812066022076,Noble Oak Double Oak Bourbon 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,085000032558,High Noon Tropical Pack 8/12oz,Warehouse,2.0000,3.0000,,
Create/Update,085000032558,High Noon Tropical Pack 8/12oz,Oak Hill,2.0000,3.0000,,
Create/Update,085000032558,High Noon Tropical Pack 8/12oz,Pleasant Valley,8.0000,3.0000,,
Create/Update,085000032558,High Noon Tropical Pack 8/12oz,Airport,8.0000,24.0000,,
Create/Update,9024153031675,Purkhart Pear Eau de Vie 750ml,Pleasant Valley,2.0000,2.0000,,
Create/Update,9024153031675,Purkhart Pear Eau de Vie 750ml,Warehouse,2.0000,2.0000,,
Create/Update,9024153031675,Purkhart Pear Eau de Vie 750ml,Oak Hill,0.0000,2.0000,,
Create/Update,9024153031675,Purkhart Pear Eau de Vie 750ml,Airport,2.0000,2.0000,,
Create/Update,080432101513,Glenlivet 21y 750ml,Oak Hill,0.0000,1.0000,,
Create/Update,080432101513,Glenlivet 21y 750ml,Airport,0.0000,1.0000,,
Create/Update,080432101513,Glenlivet 21y 750ml,Pleasant Valley,0.0000,1.0000,,
Create/Update,080432101513,Glenlivet 21y 750ml,Warehouse,0.0000,1.0000,,
Create/Update,727344001059,North Coast Brother Thelonious Bottles 4 Pack,Airport,2.0000,6.0000,,
Create/Update,854877004049,Kruto Flawless 750ml,Warehouse,4.0000,12.0000,,
Create/Update,086395410006,Takara Towari Shochu 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,086395410006,Takara Towari Shochu 750ml,Warehouse,3.0000,6.0000,,
Create/Update,086395410006,Takara Towari Shochu 750ml,Airport,1.0000,6.0000,,
Create/Update,086395410006,Takara Towari Shochu 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,9781607747482,Amaro The Spirited World Of Bittersweet,Airport,2.0000,4.0000,,
Create/Update,9781607747482,Amaro The Spirited World Of Bittersweet,Pleasant Valley,2.0000,4.0000,,
Create/Update,9781607747482,Amaro The Spirited World Of Bittersweet,Oak Hill,2.0000,4.0000,,
Create/Update,895670002054,Usquaebach Blended Malt 15y 750ml,Airport,1.0000,6.0000,,
Create/Update,895670002054,Usquaebach Blended Malt 15y 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,895670002054,Usquaebach Blended Malt 15y 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,085000030912,New Amsterdam Watermelon 375ml,Pleasant Valley,10.0000,24.0000,,
Create/Update,085000030912,New Amsterdam Watermelon 375ml,Airport,10.0000,24.0000,,
Create/Update,721733000036,Patron XO Cafe 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,721733000036,Patron XO Cafe 750ml,Warehouse,36.0000,6.0000,,
Create/Update,669346487588,FEW Chameleon Bourbon 750ml,Warehouse,1.0000,6.0000,,
Create/Update,669346487588,FEW Chameleon Bourbon 750ml,Airport,1.0000,6.0000,,
Create/Update,669346487588,FEW Chameleon Bourbon 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,814794010646,Jeffersons Ocean 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,814794010646,Jeffersons Ocean 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,814794010646,Jeffersons Ocean 750ml,Airport,2.0000,6.0000,,
Create/Update,814794010646,Jeffersons Ocean 750ml,Warehouse,2.0000,6.0000,,
Create/Update,760080897005,Chateau Arton Armagnac 750ml,Pleasant Valley,0.0000,1.0000,,
Create/Update,098709086425,Emilio Hidalgo PX Sherry 500ml,Warehouse,8.0000,6.0000,,
Create/Update,098709086425,Emilio Hidalgo PX Sherry 500ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,098709086425,Emilio Hidalgo PX Sherry 500ml,Oak Hill,1.0000,6.0000,,
Create/Update,098709086425,Emilio Hidalgo PX Sherry 500ml,Airport,1.0000,6.0000,,
Create/Update,695521117513,Mathilde Framboise 750ml,Warehouse,4.0000,6.0000,,
Create/Update,695521117513,Mathilde Framboise 750ml,Airport,2.0000,6.0000,,
Create/Update,695521117513,Mathilde Framboise 750ml,Pleasant Valley,4.0000,6.0000,,
Create/Update,695521117513,Mathilde Framboise 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,088004045456,99 Fruit Punch 50ml,Oak Hill,24.0000,120.0000,,
Create/Update,858604005484,Eastciders Seasonal Cans 6 Pack,Warehouse,8.0000,4.0000,,
Create/Update,858604005484,Eastciders Seasonal Cans 6 Pack,Pleasant Valley,3.0000,4.0000,,
Create/Update,289766,Rona NIck-Nora Plain 5 1/2 oz,Pleasant Valley,6.0000,24.0000,,
Create/Update,289766,Rona NIck-Nora Plain 5 1/2 oz,Warehouse,6.0000,24.0000,,
Create/Update,289766,Rona NIck-Nora Plain 5 1/2 oz,Oak Hill,6.0000,24.0000,,
Create/Update,289766,Rona NIck-Nora Plain 5 1/2 oz,Airport,6.0000,24.0000,,
Create/Update,867931000420,Corner Creek 10y 750ml,Airport,0.0000,2.0000,,
Create/Update,867931000420,Corner Creek 10y 750ml,Pleasant Valley,2.0000,2.0000,,
Create/Update,083664873890,Montelobos Tobala 750ml,Airport,1.0000,6.0000,,
Create/Update,083664873890,Montelobos Tobala 750ml,Warehouse,3.0000,6.0000,,
Create/Update,083664873890,Montelobos Tobala 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,083664873890,Montelobos Tobala 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,836137000046,Leopold Bros Orange Liqueur 750ml,Warehouse,2.0000,3.0000,,
Create/Update,836137000046,Leopold Bros Orange Liqueur 750ml,Oak Hill,0.0000,3.0000,,
Create/Update,836137000046,Leopold Bros Orange Liqueur 750ml,Pleasant Valley,2.0000,3.0000,,
Create/Update,836137000046,Leopold Bros Orange Liqueur 750ml,Airport,2.0000,3.0000,,
Create/Update,852989005121,Wilderness Trail Rye 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,852989005121,Wilderness Trail Rye 750ml,Airport,1.0000,2.0000,,
Create/Update,852989005121,Wilderness Trail Rye 750ml,Oak Hill,1.0000,2.0000,,
Create/Update,7503008376397,Real Minero Largo 750ml,Warehouse,1.0000,1.0000,,
Create/Update,7503008376397,Real Minero Largo 750ml,Pleasant Valley,1.0000,1.0000,,
Create/Update,7503008376397,Real Minero Largo 750ml,Airport,1.0000,1.0000,,
Create/Update,7503008376397,Real Minero Largo 750ml,Oak Hill,0.0000,1.0000,,
Create/Update,666392841197,Masso Antico Fiano Appassito,Pleasant Valley,2.0000,12.0000,,
Create/Update,666392841197,Masso Antico Fiano Appassito,Oak Hill,2.0000,12.0000,,
Create/Update,084279970936,Trader Vic's Macademia Nut 750ml,Airport,1.0000,6.0000,,
Create/Update,084279970936,Trader Vic's Macademia Nut 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,084279970936,Trader Vic's Macademia Nut 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,084279970936,Trader Vic's Macademia Nut 750ml,Warehouse,2.0000,6.0000,,
Create/Update,850346005012,Beluga Noble 1L,Pleasant Valley,6.0000,6.0000,,
Create/Update,850346005012,Beluga Noble 1L,Oak Hill,1.0000,6.0000,,
Create/Update,850346005012,Beluga Noble 1L,Airport,1.0000,6.0000,,
Create/Update,850346005012,Beluga Noble 1L,Warehouse,6.0000,6.0000,,
Create/Update,706189916629,Entre Maguey Ensamble 700ml,Airport,1.0000,6.0000,,
Create/Update,706189916629,Entre Maguey Ensamble 700ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,706189916629,Entre Maguey Ensamble 700ml,Warehouse,3.0000,6.0000,,
Create/Update,706189916629,Entre Maguey Ensamble 700ml,Oak Hill,1.0000,6.0000,,
Create/Update,860004879008,El Bandido Blanco 750ml,Warehouse,2.0000,6.0000,,
Create/Update,858604005262,Eastciders Pineapple Cans 6 Pack,Pleasant Valley,3.0000,4.0000,,
Create/Update,858604005262,Eastciders Pineapple Cans 6 Pack,Oak Hill,1.0000,4.0000,,
Create/Update,858604005262,Eastciders Pineapple Cans 6 Pack,Warehouse,3.0000,4.0000,,
Create/Update,01824324,Bud Ice Cans 6 Pack,Airport,8.0000,12.0000,,
Create/Update,850346005173,Beluga Allure 750ml,Pleasant Valley,3.0000,6.0000,,
Create/Update,850346005173,Beluga Allure 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,850346005173,Beluga Allure 750ml,Airport,1.0000,6.0000,,
Create/Update,850346005173,Beluga Allure 750ml,Warehouse,3.0000,6.0000,,
Create/Update,810852032094,Clairin Rum Le Rocher 750ml,Pleasant Valley,2.0000,0.0000,,
Create/Update,810852032094,Clairin Rum Le Rocher 750ml,Oak Hill,1.0000,2.0000,,
Create/Update,810852032094,Clairin Rum Le Rocher 750ml,Airport,1.0000,2.0000,,
Create/Update,810852032094,Clairin Rum Le Rocher 750ml,Warehouse,2.0000,0.0000,,
Create/Update,8007117010061,Cocchi Americano 750ml,Pleasant Valley,6.0000,12.0000,,
Create/Update,8007117010061,Cocchi Americano 750ml,Warehouse,48.0000,12.0000,,
Create/Update,8007117010061,Cocchi Americano 750ml,Airport,3.0000,6.0000,,
Create/Update,8007117010061,Cocchi Americano 750ml,Oak Hill,3.0000,6.0000,,
Create/Update,083300038898,Herradura Agave Nectar 23oz,Airport,4.0000,12.0000,,
Create/Update,083300038898,Herradura Agave Nectar 23oz,Pleasant Valley,12.0000,12.0000,,
Create/Update,083300038898,Herradura Agave Nectar 23oz,Warehouse,12.0000,12.0000,,
Create/Update,736040544951,Dos Hombres Mezcal 750ml,Warehouse,48.0000,6.0000,,
Create/Update,867615000418,Volans Blanco 750ml,Warehouse,4.0000,6.0000,,
Create/Update,867615000418,Volans Blanco 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,867615000418,Volans Blanco 750ml,Pleasant Valley,4.0000,6.0000,,
Create/Update,867615000418,Volans Blanco 750ml,Airport,1.0000,6.0000,,
Create/Update,852674006365,512 Seasonal 6 Pack 12oz Cans,Airport,3.0000,6.0000,,
Create/Update,852674006365,512 Seasonal 6 Pack 12oz Cans,Pleasant Valley,3.0000,6.0000,,
Create/Update,852674006365,512 Seasonal 6 Pack 12oz Cans,Oak Hill,3.0000,6.0000,,
Create/Update,854439008348,Frankly Pomegranate Vodka 750ml,Airport,2.0000,6.0000,,
Create/Update,854439008348,Frankly Pomegranate Vodka 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,854439008348,Frankly Pomegranate Vodka 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,5900343008129,Zubrowka Bison Grass Vodka 750ml,Warehouse,3.0000,12.0000,,
Create/Update,5900343008129,Zubrowka Bison Grass Vodka 750ml,Oak Hill,0.0000,12.0000,,
Create/Update,5900343008129,Zubrowka Bison Grass Vodka 750ml,Pleasant Valley,3.0000,12.0000,,
Create/Update,5900343008129,Zubrowka Bison Grass Vodka 750ml,Airport,1.0000,12.0000,,
Create/Update,865922000367,Anxo Cidre Blanc Cans 4 Pack,Airport,2.0000,6.0000,,
Create/Update,865922000367,Anxo Cidre Blanc Cans 4 Pack,Pleasant Valley,2.0000,6.0000,,
Create/Update,865922000367,Anxo Cidre Blanc Cans 4 Pack,Oak Hill,2.0000,6.0000,,
Create/Update,7503018107059,Rey Campero Mexicano 750ml,Warehouse,4.0000,2.0000,,
Create/Update,7503018107059,Rey Campero Mexicano 750ml,Oak Hill,0.0000,2.0000,,
Create/Update,7503018107059,Rey Campero Mexicano 750ml,Pleasant Valley,4.0000,2.0000,,
Create/Update,7503018107059,Rey Campero Mexicano 750ml,Airport,2.0000,2.0000,,
Create/Update,07933624,Nerds Candy,Oak Hill,12.0000,24.0000,,
Create/Update,07933624,Nerds Candy,Airport,12.0000,24.0000,,
Create/Update,07933624,Nerds Candy,Pleasant Valley,12.0000,24.0000,,
Create/Update,01072599003,Bushido Series Meiyo 17y 750ml,Oak Hill,0.0000,1.0000,,
Create/Update,01072599003,Bushido Series Meiyo 17y 750ml,Airport,1.0000,1.0000,,
Create/Update,01072599003,Bushido Series Meiyo 17y 750ml,Pleasant Valley,1.0000,1.0000,,
Create/Update,080925100146,Por Siempre Sotol 750ml,Airport,2.0000,2.0000,,
Create/Update,080925100146,Por Siempre Sotol 750ml,Warehouse,2.0000,2.0000,,
Create/Update,080925100146,Por Siempre Sotol 750ml,Pleasant Valley,2.0000,2.0000,,
Create/Update,080925100146,Por Siempre Sotol 750ml,Oak Hill,0.0000,2.0000,,
Create/Update,786992212101,Admiral Rodney Princessa 750ml,Oak Hill,0.0000,1.0000,,
Create/Update,786992212101,Admiral Rodney Princessa 750ml,Pleasant Valley,0.0000,1.0000,,
Create/Update,786992212101,Admiral Rodney Princessa 750ml,Airport,0.0000,1.0000,,
Create/Update,854439008089,Frankly Grapefruit Vodka 50ml,Pleasant Valley,3.0000,60.0000,,
Create/Update,854439008089,Frankly Grapefruit Vodka 50ml,Airport,3.0000,60.0000,,
Create/Update,854439008089,Frankly Grapefruit Vodka 50ml,Oak Hill,3.0000,60.0000,,
Create/Update,7503020522239,Mezcal Union 375ml,Pleasant Valley,4.0000,12.0000,,
Create/Update,7503020522239,Mezcal Union 375ml,Oak Hill,2.0000,12.0000,,
Create/Update,7503020522239,Mezcal Union 375ml,Airport,2.0000,12.0000,,
Create/Update,7503020522239,Mezcal Union 375ml,Warehouse,4.0000,12.0000,,
Create/Update,089744329561,Chartreuse Yellow 750ml,Warehouse,24.0000,12.0000,,
Create/Update,089744329561,Chartreuse Yellow 750ml,Oak Hill,2.0000,12.0000,,
Create/Update,089744329561,Chartreuse Yellow 750ml,Airport,2.0000,12.0000,,
Create/Update,089744329561,Chartreuse Yellow 750ml,Pleasant Valley,2.0000,12.0000,,
Create/Update,819942000067,Oskar Blues Old Chub Cans 6 Pack,Airport,2.0000,4.0000,,
Create/Update,819942000067,Oskar Blues Old Chub Cans 6 Pack,Oak Hill,1.0000,4.0000,,
Create/Update,083664869640,Milagro Silver Select Barrel Reserve 750ml,Airport,0.0000,6.0000,,
Create/Update,083664869640,Milagro Silver Select Barrel Reserve 750ml,Warehouse,1.0000,6.0000,,
Create/Update,083664869640,Milagro Silver Select Barrel Reserve 750ml,Pleasant Valley,0.0000,6.0000,,
Create/Update,081240501106,Clase Azul Durango Mezcal 750ml,Warehouse,2.0000,3.0000,,
Create/Update,123485,Cocktail Kingdom Ice Pick,Warehouse,4.0000,4.0000,,
Create/Update,123485,Cocktail Kingdom Ice Pick,Airport,4.0000,4.0000,,
Create/Update,123485,Cocktail Kingdom Ice Pick,Oak Hill,4.0000,4.0000,,
Create/Update,123485,Cocktail Kingdom Ice Pick,Pleasant Valley,4.0000,4.0000,,
Create/Update,1234500000066,Cocktail Kingdom Teardrop Double Stirrer Stainless,Warehouse,2.0000,4.0000,,
Create/Update,1234500000066,Cocktail Kingdom Teardrop Double Stirrer Stainless,Oak Hill,2.0000,4.0000,,
Create/Update,1234500000066,Cocktail Kingdom Teardrop Double Stirrer Stainless,Pleasant Valley,2.0000,4.0000,,
Create/Update,1234500000066,Cocktail Kingdom Teardrop Double Stirrer Stainless,Airport,2.0000,4.0000,,
Create/Update,021296006033,Paul Masson Brandy 200ml,Oak Hill,6.0000,24.0000,,
Create/Update,021296006033,Paul Masson Brandy 200ml,Pleasant Valley,24.0000,24.0000,,
Create/Update,021296006033,Paul Masson Brandy 200ml,Airport,24.0000,48.0000,,
Create/Update,8710631219031,Bobbys Dry Gin 750ml,Airport,2.0000,2.0000,,
Create/Update,8710631219031,Bobbys Dry Gin 750ml,Oak Hill,0.0000,2.0000,,
Create/Update,8710631219031,Bobbys Dry Gin 750ml,Pleasant Valley,2.0000,2.0000,,
